# Region type : patch sides
# Faces  :    260
# Area   :    3.200000e-03
# Time        	max(T)
0.0531584     	3.017227e+02
0.0531703     	3.017180e+02
0.0531822     	3.017135e+02
0.0531941     	3.017093e+02
0.053206      	3.017053e+02
0.0532179     	3.017016e+02
0.0532298     	3.016982e+02
0.0532417     	3.016951e+02
0.0532536     	3.016923e+02
0.0532655     	3.016898e+02
0.0532774     	3.016876e+02
0.0532893     	3.016857e+02
0.0533012     	3.016841e+02
0.0533131     	3.016828e+02
0.053325      	3.016819e+02
0.0533368     	3.016813e+02
0.0533487     	3.016809e+02
0.0533606     	3.016809e+02
0.0533725     	3.016812e+02
0.0533844     	3.016818e+02
0.0533962     	3.016826e+02
0.0534081     	3.016837e+02
0.05342       	3.016851e+02
0.0534319     	3.016879e+02
0.0534437     	3.016911e+02
0.0534556     	3.016946e+02
0.0534675     	3.016982e+02
0.0534793     	3.017021e+02
0.0534912     	3.017062e+02
0.053503      	3.017105e+02
0.0535149     	3.017149e+02
0.0535268     	3.017196e+02
0.0535386     	3.017243e+02
0.0535505     	3.017292e+02
0.0535623     	3.017342e+02
0.0535742     	3.017393e+02
0.053586      	3.017445e+02
0.0535979     	3.017503e+02
0.0536097     	3.017563e+02
0.0536216     	3.017623e+02
0.0536334     	3.017682e+02
0.0536453     	3.017740e+02
0.0536571     	3.017798e+02
0.0536689     	3.018189e+02
0.0536808     	3.020329e+02
0.0536926     	3.022298e+02
0.0537044     	3.024101e+02
0.0537163     	3.025743e+02
0.0537281     	3.027224e+02
0.0537399     	3.028545e+02
0.0537518     	3.029702e+02
0.0537636     	3.030697e+02
0.0537754     	3.031529e+02
0.0537873     	3.032199e+02
0.0537991     	3.032708e+02
0.0538109     	3.033059e+02
0.0538228     	3.033253e+02
0.0538346     	3.033295e+02
0.0538464     	3.033187e+02
0.0538583     	3.032934e+02
0.0538701     	3.032540e+02
0.0538819     	3.032011e+02
0.0538938     	3.031353e+02
0.0539056     	3.030571e+02
0.0539174     	3.029672e+02
0.0539293     	3.028662e+02
0.0539411     	3.027545e+02
0.0539529     	3.026324e+02
0.0539648     	3.025001e+02
0.0539767     	3.023584e+02
0.0539885     	3.022080e+02
0.0540004     	3.020494e+02
0.0540122     	3.018833e+02
0.0540241     	3.018349e+02
0.0540359     	3.018312e+02
0.0540478     	3.018272e+02
0.0540597     	3.018230e+02
0.0540715     	3.018184e+02
0.0540834     	3.018135e+02
0.0540953     	3.018084e+02
0.0541072     	3.018032e+02
0.054119      	3.017977e+02
0.0541309     	3.017921e+02
0.0541428     	3.017864e+02
0.0541547     	3.017805e+02
0.0541666     	3.017745e+02
0.0541784     	3.017685e+02
0.0541903     	3.017624e+02
0.0542023     	3.017562e+02
0.0542142     	3.017501e+02
0.0542261     	3.017439e+02
0.054238      	3.017378e+02
0.0542499     	3.017318e+02
0.0542618     	3.017258e+02
0.0542737     	3.017199e+02
0.0542856     	3.017142e+02
0.0542975     	3.017086e+02
0.0543094     	3.017031e+02
0.0543213     	3.016979e+02
0.0543332     	3.016929e+02
0.0543451     	3.016883e+02
0.054357      	3.016840e+02
0.0543689     	3.016799e+02
0.0543808     	3.016761e+02
0.0543926     	3.016727e+02
0.0544045     	3.016695e+02
0.0544164     	3.016666e+02
0.0544283     	3.016640e+02
0.0544402     	3.016618e+02
0.054452      	3.016598e+02
0.0544639     	3.016582e+02
0.0544758     	3.016569e+02
0.0544877     	3.016560e+02
0.0544996     	3.016553e+02
0.0545114     	3.016550e+02
0.0545233     	3.016550e+02
0.0545352     	3.016553e+02
0.0545471     	3.016560e+02
0.054559      	3.016573e+02
0.0545708     	3.016590e+02
0.0545827     	3.016610e+02
0.0545946     	3.016633e+02
0.0546064     	3.016660e+02
0.0546183     	3.016694e+02
0.0546301     	3.016731e+02
0.054642      	3.016770e+02
0.0546538     	3.016811e+02
0.0546657     	3.016855e+02
0.0546775     	3.016900e+02
0.0546894     	3.016946e+02
0.0547013     	3.016995e+02
0.0547131     	3.017050e+02
0.054725      	3.017106e+02
0.0547368     	3.017164e+02
0.0547487     	3.017222e+02
0.0547605     	3.017281e+02
0.0547724     	3.017340e+02
0.0547842     	3.017400e+02
0.0547961     	3.017458e+02
0.0548079     	3.017516e+02
0.0548197     	3.017574e+02
0.0548315     	3.017631e+02
0.0548434     	3.019130e+02
0.0548552     	3.021136e+02
0.054867      	3.022976e+02
0.0548788     	3.024654e+02
0.0548907     	3.026173e+02
0.0549025     	3.027531e+02
0.0549143     	3.028727e+02
0.0549262     	3.029761e+02
0.054938      	3.030633e+02
0.0549498     	3.031344e+02
0.0549616     	3.031894e+02
0.0549735     	3.032285e+02
0.0549853     	3.032520e+02
0.0549971     	3.032601e+02
0.0550089     	3.032532e+02
0.0550208     	3.032316e+02
0.0550326     	3.031960e+02
0.0550444     	3.031466e+02
0.0550563     	3.030842e+02
0.0550681     	3.030093e+02
0.0550799     	3.029225e+02
0.0550917     	3.028245e+02
0.0551036     	3.027157e+02
0.0551154     	3.025964e+02
0.0551272     	3.024671e+02
0.0551391     	3.023279e+02
0.0551509     	3.021797e+02
0.0551628     	3.020233e+02
0.0551746     	3.018592e+02
0.0551865     	3.018184e+02
0.0551984     	3.018149e+02
0.0552102     	3.018111e+02
0.0552221     	3.018069e+02
0.0552339     	3.018025e+02
0.0552458     	3.017978e+02
0.0552576     	3.017928e+02
0.0552695     	3.017876e+02
0.0552814     	3.017822e+02
0.0552933     	3.017766e+02
0.0553051     	3.017707e+02
0.055317      	3.017648e+02
0.0553289     	3.017587e+02
0.0553408     	3.017527e+02
0.0553527     	3.017466e+02
0.0553646     	3.017406e+02
0.0553765     	3.017344e+02
0.0553883     	3.017284e+02
0.0554002     	3.017223e+02
0.0554121     	3.017163e+02
0.055424      	3.017104e+02
0.0554359     	3.017045e+02
0.0554478     	3.016988e+02
0.0554597     	3.016933e+02
0.0554715     	3.016879e+02
0.0554834     	3.016826e+02
0.0554953     	3.016776e+02
0.0555072     	3.016728e+02
0.0555191     	3.016683e+02
0.055531      	3.016641e+02
0.0555429     	3.016601e+02
0.0555547     	3.016565e+02
0.0555666     	3.016533e+02
0.0555785     	3.016503e+02
0.0555904     	3.016477e+02
0.0556023     	3.016454e+02
0.0556142     	3.016434e+02
0.0556261     	3.016417e+02
0.0556379     	3.016404e+02
0.0556498     	3.016395e+02
0.0556617     	3.016390e+02
0.0556736     	3.016389e+02
0.0556855     	3.016391e+02
0.0556974     	3.016397e+02
0.0557093     	3.016407e+02
0.0557211     	3.016420e+02
0.055733      	3.016437e+02
0.0557448     	3.016456e+02
0.0557567     	3.016479e+02
0.0557685     	3.016504e+02
0.0557804     	3.016532e+02
0.0557922     	3.016563e+02
0.0558041     	3.016596e+02
0.0558159     	3.016642e+02
0.0558278     	3.016690e+02
0.0558396     	3.016740e+02
0.0558515     	3.016792e+02
0.0558633     	3.016846e+02
0.0558752     	3.016901e+02
0.0558871     	3.016958e+02
0.0558989     	3.017016e+02
0.0559108     	3.017075e+02
0.0559226     	3.017134e+02
0.0559345     	3.017194e+02
0.0559463     	3.017254e+02
0.0559582     	3.017314e+02
0.05597       	3.017373e+02
0.0559818     	3.017432e+02
0.0559936     	3.017490e+02
0.0560054     	3.018533e+02
0.0560173     	3.020560e+02
0.0560291     	3.022421e+02
0.0560409     	3.024121e+02
0.0560527     	3.025660e+02
0.0560645     	3.027039e+02
0.0560764     	3.028255e+02
0.0560882     	3.029308e+02
0.0561        	3.030198e+02
0.0561118     	3.030926e+02
0.0561236     	3.031493e+02
0.0561354     	3.031899e+02
0.0561473     	3.032149e+02
0.0561591     	3.032245e+02
0.0561709     	3.032189e+02
0.0561827     	3.031987e+02
0.0561945     	3.031642e+02
0.0562064     	3.031160e+02
0.0562182     	3.030546e+02
0.05623       	3.029806e+02
0.0562418     	3.028947e+02
0.0562536     	3.027975e+02
0.0562654     	3.026894e+02
0.0562773     	3.025708e+02
0.0562891     	3.024421e+02
0.0563009     	3.023033e+02
0.0563128     	3.021555e+02
0.0563246     	3.019994e+02
0.0563365     	3.018354e+02
0.0563484     	3.018089e+02
0.0563602     	3.018055e+02
0.0563721     	3.018018e+02
0.0563839     	3.017978e+02
0.0563958     	3.017934e+02
0.0564076     	3.017888e+02
0.0564195     	3.017840e+02
0.0564314     	3.017788e+02
0.0564432     	3.017735e+02
0.0564551     	3.017680e+02
0.0564669     	3.017622e+02
0.0564788     	3.017563e+02
0.0564907     	3.017503e+02
0.0565026     	3.017441e+02
0.0565145     	3.017379e+02
0.0565264     	3.017318e+02
0.0565383     	3.017257e+02
0.0565502     	3.017196e+02
0.056562      	3.017135e+02
0.0565739     	3.017075e+02
0.0565858     	3.017015e+02
0.0565977     	3.016957e+02
0.0566096     	3.016899e+02
0.0566215     	3.016843e+02
0.0566334     	3.016789e+02
0.0566453     	3.016736e+02
0.0566572     	3.016685e+02
0.0566691     	3.016637e+02
0.056681      	3.016591e+02
0.0566929     	3.016548e+02
0.0567048     	3.016508e+02
0.0567167     	3.016471e+02
0.0567286     	3.016437e+02
0.0567405     	3.016407e+02
0.0567524     	3.016380e+02
0.0567643     	3.016357e+02
0.0567761     	3.016337e+02
0.056788      	3.016321e+02
0.0567998     	3.016308e+02
0.0568117     	3.016299e+02
0.0568235     	3.016294e+02
0.0568354     	3.016293e+02
0.0568472     	3.016295e+02
0.0568591     	3.016301e+02
0.056871      	3.016311e+02
0.0568828     	3.016323e+02
0.0568947     	3.016340e+02
0.0569065     	3.016359e+02
0.0569184     	3.016382e+02
0.0569302     	3.016408e+02
0.0569421     	3.016436e+02
0.0569539     	3.016467e+02
0.0569658     	3.016504e+02
0.0569776     	3.016549e+02
0.0569895     	3.016597e+02
0.0570013     	3.016646e+02
0.0570132     	3.016698e+02
0.057025      	3.016752e+02
0.0570369     	3.016807e+02
0.0570487     	3.016863e+02
0.0570606     	3.016921e+02
0.0570724     	3.016979e+02
0.0570843     	3.017039e+02
0.0570961     	3.017099e+02
0.057108      	3.017159e+02
0.0571199     	3.017220e+02
0.0571317     	3.017279e+02
0.0571435     	3.017337e+02
0.0571553     	3.017396e+02
0.0571671     	3.017453e+02
0.0571789     	3.019484e+02
0.0571907     	3.021398e+02
0.0572025     	3.023150e+02
0.0572143     	3.024742e+02
0.0572261     	3.026175e+02
0.0572379     	3.027447e+02
0.0572497     	3.028557e+02
0.0572615     	3.029505e+02
0.0572733     	3.030292e+02
0.0572851     	3.030917e+02
0.0572969     	3.031383e+02
0.0573087     	3.031691e+02
0.0573205     	3.031844e+02
0.0573323     	3.031846e+02
0.0573441     	3.031700e+02
0.0573559     	3.031410e+02
0.0573677     	3.030981e+02
0.0573795     	3.030419e+02
0.0573913     	3.029729e+02
0.0574031     	3.028918e+02
0.057415      	3.027991e+02
0.0574268     	3.026955e+02
0.0574386     	3.025812e+02
0.0574504     	3.024568e+02
0.0574622     	3.023225e+02
0.057474      	3.021790e+02
0.0574858     	3.020262e+02
0.0574977     	3.018654e+02
0.0575095     	3.018044e+02
0.0575214     	3.018012e+02
0.0575333     	3.017976e+02
0.0575451     	3.017938e+02
0.057557      	3.017896e+02
0.0575688     	3.017851e+02
0.0575807     	3.017804e+02
0.0575926     	3.017754e+02
0.0576044     	3.017702e+02
0.0576163     	3.017648e+02
0.0576281     	3.017592e+02
0.05764       	3.017534e+02
0.0576519     	3.017474e+02
0.0576637     	3.017414e+02
0.0576756     	3.017352e+02
0.0576874     	3.017290e+02
0.0576993     	3.017227e+02
0.0577112     	3.017167e+02
0.057723      	3.017106e+02
0.0577349     	3.017046e+02
0.0577467     	3.016987e+02
0.0577586     	3.016929e+02
0.0577705     	3.016872e+02
0.0577823     	3.016816e+02
0.0577942     	3.016762e+02
0.057806      	3.016709e+02
0.0578179     	3.016658e+02
0.0578297     	3.016610e+02
0.0578416     	3.016564e+02
0.0578535     	3.016520e+02
0.0578653     	3.016480e+02
0.0578772     	3.016442e+02
0.057889      	3.016408e+02
0.0579009     	3.016377e+02
0.0579128     	3.016349e+02
0.0579246     	3.016325e+02
0.0579365     	3.016305e+02
0.0579483     	3.016288e+02
0.0579602     	3.016274e+02
0.0579721     	3.016265e+02
0.0579839     	3.016259e+02
0.0579958     	3.016256e+02
0.0580076     	3.016258e+02
0.0580195     	3.016263e+02
0.0580314     	3.016271e+02
0.0580432     	3.016283e+02
0.0580551     	3.016299e+02
0.0580669     	3.016318e+02
0.0580788     	3.016340e+02
0.0580907     	3.016365e+02
0.0581025     	3.016392e+02
0.0581144     	3.016423e+02
0.0581262     	3.016457e+02
0.0581381     	3.016499e+02
0.0581499     	3.016547e+02
0.0581618     	3.016596e+02
0.0581737     	3.016648e+02
0.0581855     	3.016702e+02
0.0581974     	3.016757e+02
0.0582092     	3.016814e+02
0.0582211     	3.016872e+02
0.058233      	3.016931e+02
0.0582447     	3.016991e+02
0.0582565     	3.017051e+02
0.0582683     	3.017111e+02
0.0582801     	3.017171e+02
0.0582919     	3.017231e+02
0.0583036     	3.017290e+02
0.0583154     	3.017349e+02
0.0583272     	3.017408e+02
0.058339      	3.018728e+02
0.0583508     	3.020698e+02
0.0583625     	3.022504e+02
0.0583743     	3.024150e+02
0.0583861     	3.025636e+02
0.0583979     	3.026962e+02
0.0584097     	3.028126e+02
0.0584214     	3.029127e+02
0.0584332     	3.029967e+02
0.058445      	3.030644e+02
0.0584568     	3.031162e+02
0.0584686     	3.031521e+02
0.0584803     	3.031724e+02
0.0584921     	3.031774e+02
0.0585039     	3.031674e+02
0.0585157     	3.031429e+02
0.0585275     	3.031044e+02
0.0585393     	3.030523e+02
0.058551      	3.029873e+02
0.0585628     	3.029099e+02
0.0585746     	3.028208e+02
0.0585864     	3.027205e+02
0.0585982     	3.026096e+02
0.0586099     	3.024883e+02
0.0586217     	3.023571e+02
0.0586335     	3.022164e+02
0.0586453     	3.020670e+02
0.0586571     	3.019095e+02
0.0586688     	3.018042e+02
0.0586806     	3.018011e+02
0.0586924     	3.017978e+02
0.0587042     	3.017941e+02
0.058716      	3.017901e+02
0.0587277     	3.017858e+02
0.0587395     	3.017812e+02
0.0587513     	3.017763e+02
0.0587631     	3.017713e+02
0.0587749     	3.017660e+02
0.0587866     	3.017605e+02
0.0587984     	3.017548e+02
0.0588102     	3.017490e+02
0.0588221     	3.017430e+02
0.058834      	3.017368e+02
0.0588459     	3.017306e+02
0.0588578     	3.017243e+02
0.0588697     	3.017181e+02
0.0588816     	3.017120e+02
0.0588935     	3.017060e+02
0.0589054     	3.017000e+02
0.0589173     	3.016941e+02
0.0589292     	3.016883e+02
0.0589411     	3.016826e+02
0.058953      	3.016770e+02
0.0589649     	3.016716e+02
0.0589768     	3.016664e+02
0.0589887     	3.016615e+02
0.0590006     	3.016567e+02
0.0590125     	3.016522e+02
0.0590244     	3.016480e+02
0.0590363     	3.016441e+02
0.0590482     	3.016405e+02
0.0590601     	3.016373e+02
0.059072      	3.016343e+02
0.0590839     	3.016318e+02
0.0590957     	3.016295e+02
0.0591075     	3.016277e+02
0.0591192     	3.016262e+02
0.059131      	3.016251e+02
0.0591427     	3.016244e+02
0.0591545     	3.016240e+02
0.0591662     	3.016240e+02
0.059178      	3.016244e+02
0.0591897     	3.016251e+02
0.0592014     	3.016261e+02
0.0592132     	3.016275e+02
0.0592249     	3.016293e+02
0.0592367     	3.016313e+02
0.0592484     	3.016337e+02
0.0592602     	3.016363e+02
0.0592719     	3.016392e+02
0.0592836     	3.016428e+02
0.0592954     	3.016467e+02
0.0593071     	3.016511e+02
0.0593189     	3.016559e+02
0.0593306     	3.016609e+02
0.0593424     	3.016661e+02
0.0593541     	3.016715e+02
0.0593659     	3.016770e+02
0.0593776     	3.016827e+02
0.0593893     	3.016885e+02
0.0594011     	3.016944e+02
0.0594128     	3.017004e+02
0.0594246     	3.017065e+02
0.0594363     	3.017124e+02
0.0594481     	3.017184e+02
0.0594598     	3.017244e+02
0.0594715     	3.017303e+02
0.0594833     	3.017362e+02
0.059495      	3.017420e+02
0.0595068     	3.018913e+02
0.0595185     	3.020849e+02
0.0595303     	3.022624e+02
0.059542      	3.024241e+02
0.0595537     	3.025700e+02
0.0595655     	3.026999e+02
0.0595772     	3.028139e+02
0.059589      	3.029117e+02
0.0596007     	3.029935e+02
0.0596125     	3.030593e+02
0.0596242     	3.031091e+02
0.059636      	3.031433e+02
0.0596477     	3.031621e+02
0.0596594     	3.031657e+02
0.0596712     	3.031545e+02
0.0596829     	3.031289e+02
0.0596947     	3.030893e+02
0.0597064     	3.030364e+02
0.0597182     	3.029706e+02
0.0597299     	3.028926e+02
0.0597416     	3.028031e+02
0.0597534     	3.027025e+02
0.0597651     	3.025913e+02
0.0597769     	3.024698e+02
0.0597886     	3.023385e+02
0.0598004     	3.021978e+02
0.0598121     	3.020485e+02
0.0598238     	3.018911e+02
0.0598356     	3.018042e+02
0.0598473     	3.018011e+02
0.0598591     	3.017977e+02
0.0598708     	3.017940e+02
0.0598826     	3.017900e+02
0.0598943     	3.017856e+02
0.0599061     	3.017810e+02
0.0599178     	3.017762e+02
0.0599295     	3.017711e+02
0.0599413     	3.017658e+02
0.059953      	3.017603e+02
0.0599648     	3.017547e+02
0.0599765     	3.017488e+02
0.0599883     	3.017429e+02
0.06          	3.017368e+02
0.0600119     	3.017306e+02
0.0600238     	3.017243e+02
0.0600357     	3.017181e+02
0.0600476     	3.017120e+02
0.0600595     	3.017060e+02
0.0600714     	3.017000e+02
0.0600833     	3.016941e+02
0.0600952     	3.016883e+02
0.0601071     	3.016827e+02
0.060119      	3.016771e+02
0.0601309     	3.016718e+02
0.0601428     	3.016666e+02
0.0601547     	3.016617e+02
0.0601667     	3.016570e+02
0.0601786     	3.016525e+02
0.0601904     	3.016484e+02
0.0602023     	3.016445e+02
0.0602142     	3.016410e+02
0.0602261     	3.016378e+02
0.060238      	3.016349e+02
0.0602499     	3.016324e+02
0.0602618     	3.016302e+02
0.0602737     	3.016284e+02
0.0602856     	3.016270e+02
0.0602975     	3.016259e+02
0.0603094     	3.016252e+02
0.0603212     	3.016249e+02
0.0603331     	3.016250e+02
0.060345      	3.016254e+02
0.0603569     	3.016262e+02
0.0603688     	3.016273e+02
0.0603806     	3.016288e+02
0.0603925     	3.016307e+02
0.0604044     	3.016328e+02
0.0604163     	3.016353e+02
0.0604281     	3.016380e+02
0.06044       	3.016411e+02
0.0604519     	3.016444e+02
0.0604637     	3.016484e+02
0.0604756     	3.016531e+02
0.0604875     	3.016581e+02
0.0604993     	3.016632e+02
0.0605112     	3.016686e+02
0.060523      	3.016742e+02
0.0605349     	3.016799e+02
0.0605468     	3.016857e+02
0.0605586     	3.016917e+02
0.0605705     	3.016977e+02
0.0605823     	3.017038e+02
0.0605942     	3.017100e+02
0.060606      	3.017161e+02
0.0606179     	3.017223e+02
0.0606297     	3.017284e+02
0.0606415     	3.017344e+02
0.0606534     	3.017403e+02
0.0606652     	3.018042e+02
0.0606771     	3.020072e+02
0.0606889     	3.021935e+02
0.0607008     	3.023637e+02
0.0607126     	3.025177e+02
0.0607245     	3.026553e+02
0.0607363     	3.027766e+02
0.0607481     	3.028815e+02
0.0607599     	3.029701e+02
0.0607718     	3.030422e+02
0.0607836     	3.030982e+02
0.0607954     	3.031380e+02
0.0608073     	3.031621e+02
0.0608191     	3.031707e+02
0.0608309     	3.031641e+02
0.0608428     	3.031428e+02
0.0608546     	3.031071e+02
0.0608665     	3.030575e+02
0.0608783     	3.029948e+02
0.0608902     	3.029194e+02
0.060902      	3.028321e+02
0.0609139     	3.027334e+02
0.0609257     	3.026237e+02
0.0609376     	3.025036e+02
0.0609494     	3.023733e+02
0.0609612     	3.022334e+02
0.0609731     	3.020845e+02
0.060985      	3.019270e+02
0.0609968     	3.018060e+02
0.0610087     	3.018030e+02
0.0610205     	3.017996e+02
0.0610324     	3.017959e+02
0.0610443     	3.017919e+02
0.0610561     	3.017875e+02
0.061068      	3.017829e+02
0.0610799     	3.017781e+02
0.0610918     	3.017729e+02
0.0611036     	3.017676e+02
0.0611155     	3.017621e+02
0.0611274     	3.017564e+02
0.0611393     	3.017505e+02
0.0611512     	3.017444e+02
0.0611631     	3.017383e+02
0.061175      	3.017321e+02
0.0611869     	3.017257e+02
0.0611988     	3.017196e+02
0.0612107     	3.017135e+02
0.0612226     	3.017074e+02
0.0612345     	3.017014e+02
0.0612464     	3.016955e+02
0.0612583     	3.016897e+02
0.0612701     	3.016840e+02
0.061282      	3.016784e+02
0.0612939     	3.016730e+02
0.0613058     	3.016678e+02
0.0613177     	3.016628e+02
0.0613296     	3.016581e+02
0.0613415     	3.016536e+02
0.0613534     	3.016494e+02
0.0613653     	3.016455e+02
0.0613772     	3.016419e+02
0.0613891     	3.016386e+02
0.061401      	3.016357e+02
0.0614129     	3.016331e+02
0.0614248     	3.016309e+02
0.0614367     	3.016291e+02
0.0614485     	3.016276e+02
0.0614604     	3.016265e+02
0.0614723     	3.016258e+02
0.0614842     	3.016254e+02
0.0614961     	3.016255e+02
0.0615079     	3.016259e+02
0.0615198     	3.016266e+02
0.0615317     	3.016277e+02
0.0615436     	3.016292e+02
0.0615555     	3.016310e+02
0.0615673     	3.016332e+02
0.0615792     	3.016356e+02
0.0615911     	3.016384e+02
0.0616029     	3.016414e+02
0.0616148     	3.016450e+02
0.0616267     	3.016490e+02
0.0616385     	3.016534e+02
0.0616504     	3.016584e+02
0.0616622     	3.016635e+02
0.0616741     	3.016688e+02
0.061686      	3.016743e+02
0.0616978     	3.016800e+02
0.0617097     	3.016858e+02
0.0617216     	3.016917e+02
0.0617334     	3.016977e+02
0.0617452     	3.017037e+02
0.0617571     	3.017099e+02
0.0617689     	3.017160e+02
0.0617808     	3.017222e+02
0.0617926     	3.017282e+02
0.0618045     	3.017342e+02
0.0618163     	3.017401e+02
0.0618281     	3.017460e+02
0.06184       	3.019396e+02
0.0618518     	3.021299e+02
0.0618637     	3.023039e+02
0.0618755     	3.024619e+02
0.0618874     	3.026039e+02
0.0618992     	3.027295e+02
0.061911      	3.028389e+02
0.0619229     	3.029319e+02
0.0619347     	3.030086e+02
0.0619466     	3.030691e+02
0.0619584     	3.031135e+02
0.0619703     	3.031420e+02
0.0619821     	3.031550e+02
0.0619939     	3.031528e+02
0.0620058     	3.031357e+02
0.0620176     	3.031042e+02
0.0620295     	3.030587e+02
0.0620413     	3.029999e+02
0.0620532     	3.029284e+02
0.062065      	3.028448e+02
0.0620768     	3.027497e+02
0.0620887     	3.026435e+02
0.0621005     	3.025267e+02
0.0621124     	3.023998e+02
0.0621242     	3.022630e+02
0.0621361     	3.021171e+02
0.0621479     	3.019627e+02
0.0621598     	3.018072e+02
0.0621716     	3.018042e+02
0.0621835     	3.018009e+02
0.0621954     	3.017972e+02
0.0622072     	3.017932e+02
0.0622191     	3.017890e+02
0.0622309     	3.017844e+02
0.0622428     	3.017796e+02
0.0622547     	3.017745e+02
0.0622666     	3.017692e+02
0.0622785     	3.017637e+02
0.0622903     	3.017580e+02
0.0623022     	3.017521e+02
0.0623141     	3.017461e+02
0.062326      	3.017400e+02
0.0623379     	3.017337e+02
0.0623498     	3.017274e+02
0.0623617     	3.017212e+02
0.0623736     	3.017151e+02
0.0623855     	3.017090e+02
0.0623974     	3.017030e+02
0.0624093     	3.016971e+02
0.0624212     	3.016912e+02
0.0624331     	3.016855e+02
0.062445      	3.016799e+02
0.0624569     	3.016745e+02
0.0624688     	3.016693e+02
0.0624807     	3.016643e+02
0.0624926     	3.016595e+02
0.0625045     	3.016549e+02
0.0625164     	3.016507e+02
0.0625283     	3.016467e+02
0.0625401     	3.016430e+02
0.062552      	3.016397e+02
0.0625639     	3.016367e+02
0.0625758     	3.016341e+02
0.0625877     	3.016318e+02
0.0625996     	3.016299e+02
0.0626115     	3.016283e+02
0.0626234     	3.016271e+02
0.0626353     	3.016263e+02
0.0626472     	3.016259e+02
0.062659      	3.016258e+02
0.0626709     	3.016261e+02
0.0626828     	3.016268e+02
0.0626947     	3.016278e+02
0.0627065     	3.016292e+02
0.0627184     	3.016309e+02
0.0627303     	3.016330e+02
0.0627422     	3.016353e+02
0.0627541     	3.016380e+02
0.0627659     	3.016409e+02
0.0627778     	3.016441e+02
0.0627896     	3.016477e+02
0.0628015     	3.016524e+02
0.0628134     	3.016573e+02
0.0628252     	3.016624e+02
0.0628371     	3.016677e+02
0.0628489     	3.016732e+02
0.0628608     	3.016788e+02
0.0628727     	3.016846e+02
0.0628845     	3.016905e+02
0.0628964     	3.016965e+02
0.0629082     	3.017026e+02
0.06292       	3.017087e+02
0.0629319     	3.017149e+02
0.0629437     	3.017210e+02
0.0629556     	3.017272e+02
0.0629674     	3.017332e+02
0.0629792     	3.017391e+02
0.0629911     	3.017450e+02
0.0630029     	3.019268e+02
0.0630148     	3.021186e+02
0.0630266     	3.022941e+02
0.0630384     	3.024535e+02
0.0630503     	3.025969e+02
0.0630621     	3.027239e+02
0.063074      	3.028346e+02
0.0630858     	3.029289e+02
0.0630976     	3.030068e+02
0.0631095     	3.030683e+02
0.0631213     	3.031138e+02
0.0631332     	3.031433e+02
0.063145      	3.031573e+02
0.0631568     	3.031559e+02
0.0631687     	3.031397e+02
0.0631805     	3.031090e+02
0.0631924     	3.030643e+02
0.0632042     	3.030062e+02
0.063216      	3.029353e+02
0.0632279     	3.028523e+02
0.0632397     	3.027577e+02
0.0632515     	3.026521e+02
0.0632634     	3.025358e+02
0.0632752     	3.024092e+02
0.0632871     	3.022729e+02
0.0632989     	3.021273e+02
0.0633108     	3.019729e+02
0.0633226     	3.018105e+02
0.0633345     	3.018036e+02
0.0633463     	3.018003e+02
0.0633582     	3.017967e+02
0.0633701     	3.017927e+02
0.0633819     	3.017884e+02
0.0633938     	3.017839e+02
0.0634057     	3.017790e+02
0.0634175     	3.017740e+02
0.0634294     	3.017686e+02
0.0634413     	3.017631e+02
0.0634532     	3.017574e+02
0.0634651     	3.017515e+02
0.0634769     	3.017455e+02
0.0634888     	3.017393e+02
0.0635007     	3.017331e+02
0.0635126     	3.017267e+02
0.0635245     	3.017206e+02
0.0635364     	3.017144e+02
0.0635483     	3.017083e+02
0.0635602     	3.017023e+02
0.0635721     	3.016963e+02
0.063584      	3.016904e+02
0.063596      	3.016846e+02
0.0636079     	3.016790e+02
0.0636198     	3.016735e+02
0.0636317     	3.016682e+02
0.0636436     	3.016631e+02
0.0636555     	3.016582e+02
0.0636674     	3.016536e+02
0.0636793     	3.016493e+02
0.0636912     	3.016452e+02
0.063703      	3.016415e+02
0.0637149     	3.016381e+02
0.0637268     	3.016350e+02
0.0637387     	3.016323e+02
0.0637506     	3.016300e+02
0.0637624     	3.016280e+02
0.0637743     	3.016264e+02
0.0637862     	3.016251e+02
0.0637981     	3.016242e+02
0.06381       	3.016237e+02
0.0638219     	3.016236e+02
0.0638337     	3.016238e+02
0.0638456     	3.016244e+02
0.0638575     	3.016254e+02
0.0638694     	3.016268e+02
0.0638813     	3.016284e+02
0.0638931     	3.016304e+02
0.063905      	3.016328e+02
0.0639169     	3.016354e+02
0.0639287     	3.016383e+02
0.0639406     	3.016415e+02
0.0639524     	3.016453e+02
0.0639643     	3.016498e+02
0.0639761     	3.016546e+02
0.063988      	3.016596e+02
0.0639999     	3.016648e+02
0.0640117     	3.016702e+02
0.0640236     	3.016758e+02
0.0640354     	3.016815e+02
0.0640473     	3.016874e+02
0.0640591     	3.016933e+02
0.064071      	3.016993e+02
0.0640828     	3.017054e+02
0.0640947     	3.017115e+02
0.0641065     	3.017176e+02
0.0641183     	3.017236e+02
0.0641302     	3.017296e+02
0.064142      	3.017355e+02
0.0641538     	3.017413e+02
0.0641657     	3.018524e+02
0.0641775     	3.020483e+02
0.0641893     	3.022280e+02
0.0642012     	3.023915e+02
0.064213      	3.025391e+02
0.0642248     	3.026705e+02
0.0642367     	3.027856e+02
