# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
97            	1.749261e-02	3.062725e-03	2.442203e-03	4.614057e-03	3.581194e-03
98            	1.725724e-02	3.032166e-03	2.420670e-03	4.575166e-03	3.541106e-03
99            	1.703779e-02	3.001048e-03	2.399357e-03	4.542859e-03	3.504133e-03
100           	1.677544e-02	2.969359e-03	2.378175e-03	4.509178e-03	3.475808e-03
101           	1.653232e-02	2.937371e-03	2.357312e-03	4.475436e-03	3.442503e-03
102           	1.627840e-02	2.905234e-03	2.336990e-03	4.440520e-03	3.401330e-03
103           	1.606806e-02	2.874018e-03	2.317168e-03	4.407190e-03	3.369278e-03
104           	1.586122e-02	2.845515e-03	2.297951e-03	4.373832e-03	3.337971e-03
105           	1.571081e-02	2.818589e-03	2.278577e-03	4.340539e-03	3.309347e-03
106           	1.553923e-02	2.790931e-03	2.260265e-03	4.307450e-03	3.275506e-03
107           	1.538969e-02	2.762151e-03	2.242043e-03	4.274230e-03	3.245386e-03
108           	1.520301e-02	2.732827e-03	2.224089e-03	4.242372e-03	3.217527e-03
109           	1.499759e-02	2.703356e-03	2.206239e-03	4.210507e-03	3.189908e-03
110           	1.478820e-02	2.674356e-03	2.189042e-03	4.180434e-03	3.155460e-03
111           	1.458435e-02	2.647654e-03	2.172163e-03	4.147792e-03	3.124960e-03
112           	1.437746e-02	2.622941e-03	2.155573e-03	4.118005e-03	3.102207e-03
113           	1.438094e-02	2.598330e-03	2.139221e-03	4.089580e-03	3.075798e-03
114           	1.437891e-02	2.582636e-03	2.118092e-03	4.060511e-03	3.046856e-03
115           	1.429038e-02	2.570742e-03	2.095890e-03	4.031493e-03	3.023754e-03
116           	1.407322e-02	2.557673e-03	2.075012e-03	4.002184e-03	2.996552e-03
117           	1.384047e-02	2.540928e-03	2.056362e-03	3.974567e-03	2.972158e-03
118           	1.361594e-02	2.520650e-03	2.040023e-03	3.948653e-03	2.943281e-03
119           	1.342022e-02	2.498002e-03	2.025222e-03	3.922560e-03	2.916147e-03
120           	1.321297e-02	2.473154e-03	2.011390e-03	3.897056e-03	2.892864e-03
121           	1.300502e-02	2.446741e-03	1.997836e-03	3.871845e-03	2.869254e-03
122           	1.281059e-02	2.419750e-03	1.984265e-03	3.847370e-03	2.838903e-03
