# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0             	N/A	N/A	N/A	N/A
0.0241        	2.343384e-02	1.080439e-03	6.494994e-04	4.446196e-04	3.832530e-04
0.0242        	2.341119e-02	1.079234e-03	6.475997e-04	4.440172e-04	3.827651e-04
0.0243        	2.340892e-02	1.078047e-03	6.457607e-04	4.434455e-04	3.822687e-04
0.0244        	2.340341e-02	1.076988e-03	6.439644e-04	4.428181e-04	3.816925e-04
0.0245        	2.338810e-02	1.075974e-03	6.421885e-04	4.421851e-04	3.811089e-04
0.0246        	2.338373e-02	1.075040e-03	6.404692e-04	4.416145e-04	3.805965e-04
0.0247        	2.337428e-02	1.074209e-03	6.387538e-04	4.410733e-04	3.801162e-04
0.0248        	2.341565e-02	1.073391e-03	6.370039e-04	4.405701e-04	3.796974e-04
0.0249        	2.342190e-02	1.072388e-03	6.352618e-04	4.400234e-04	3.792546e-04
0.025         	2.338487e-02	1.071441e-03	6.334384e-04	4.395411e-04	3.788737e-04
0.0251        	2.330987e-02	1.070391e-03	6.316139e-04	4.390858e-04	3.784680e-04
0.0252        	2.327802e-02	1.069327e-03	6.298335e-04	4.385732e-04	3.780332e-04
0.0253        	2.325870e-02	1.068124e-03	6.281171e-04	4.380544e-04	3.775956e-04
0.0254        	2.325782e-02	1.067022e-03	6.263918e-04	4.375373e-04	3.771099e-04
0.0255        	2.325502e-02	1.065949e-03	6.246799e-04	4.370268e-04	3.766185e-04
0.0256        	2.327755e-02	1.065112e-03	6.229551e-04	4.365559e-04	3.761527e-04
0.0257        	2.327018e-02	1.064134e-03	6.213464e-04	4.360531e-04	3.756558e-04
0.0258        	2.325264e-02	1.063388e-03	6.196970e-04	4.355656e-04	3.751426e-04
0.0259        	2.322462e-02	1.062571e-03	6.180098e-04	4.350678e-04	3.746986e-04
0.026         	2.320760e-02	1.061726e-03	6.163259e-04	4.345774e-04	3.742709e-04
0.0261        	2.318208e-02	1.060853e-03	6.146303e-04	4.340913e-04	3.738258e-04
0.0262        	2.316252e-02	1.059936e-03	6.129805e-04	4.336365e-04	3.734069e-04
0.0263        	2.312135e-02	1.059121e-03	6.113661e-04	4.331893e-04	3.730043e-04
0.0264        	2.313784e-02	1.058100e-03	6.097525e-04	4.328010e-04	3.726011e-04
0.0265        	2.313730e-02	1.056984e-03	6.080619e-04	4.323645e-04	3.721403e-04
0.0266        	2.311791e-02	1.055954e-03	6.064284e-04	4.318783e-04	3.717002e-04
0.0267        	2.309309e-02	1.055091e-03	6.047925e-04	4.313868e-04	3.712011e-04
0.0268        	2.308122e-02	1.054265e-03	6.031992e-04	4.308543e-04	3.706833e-04
0.0269        	2.307657e-02	1.053528e-03	6.016040e-04	4.303918e-04	3.701812e-04
0.027         	2.306902e-02	1.052789e-03	5.999820e-04	4.299543e-04	3.696907e-04
0.0271        	2.307896e-02	1.052040e-03	5.984086e-04	4.295685e-04	3.692365e-04
0.0272        	2.305429e-02	1.051229e-03	5.968705e-04	4.291217e-04	3.687525e-04
0.0273        	2.303362e-02	1.050379e-03	5.953385e-04	4.286785e-04	3.682780e-04
0.0274        	2.299267e-02	1.049554e-03	5.937892e-04	4.282647e-04	3.678408e-04
0.0275        	2.296530e-02	1.048642e-03	5.922364e-04	4.278585e-04	3.674183e-04
0.0276        	2.292527e-02	1.047613e-03	5.906708e-04	4.274215e-04	3.669395e-04
0.0277        	2.291004e-02	1.046585e-03	5.890727e-04	4.269873e-04	3.664639e-04
0.0278        	2.291857e-02	1.045642e-03	5.874904e-04	4.265472e-04	3.659572e-04
0.0279        	2.293728e-02	1.044890e-03	5.859422e-04	4.261025e-04	3.654330e-04
0.028         	2.291767e-02	1.044176e-03	5.843873e-04	4.256917e-04	3.649164e-04
0.0281        	2.289463e-02	1.043484e-03	5.828474e-04	4.252698e-04	3.644168e-04
0.0282        	2.289645e-02	1.042783e-03	5.813657e-04	4.248968e-04	3.639064e-04
0.0283        	2.288233e-02	1.042149e-03	5.799315e-04	4.245162e-04	3.634321e-04
0.0284        	2.285389e-02	1.041414e-03	5.784830e-04	4.241327e-04	3.629751e-04
0.0285        	2.280652e-02	1.040684e-03	5.770227e-04	4.237348e-04	3.625081e-04
0.0286        	2.277747e-02	1.039802e-03	5.755383e-04	4.233543e-04	3.620411e-04
0.0287        	2.279131e-02	1.038951e-03	5.740690e-04	4.230233e-04	3.616186e-04
0.0288        	2.276565e-02	1.037970e-03	5.725334e-04	4.226347e-04	3.611208e-04
0.0289        	2.273973e-02	1.036961e-03	5.709904e-04	4.222339e-04	3.606230e-04
0.029         	2.273541e-02	1.036042e-03	5.694539e-04	4.218105e-04	3.600647e-04
0.0291        	2.270586e-02	1.035220e-03	5.679599e-04	4.213669e-04	3.595134e-04
0.0292        	2.268596e-02	1.034559e-03	5.665155e-04	4.209642e-04	3.590117e-04
0.0293        	2.266615e-02	1.033876e-03	5.650707e-04	4.205812e-04	3.585031e-04
0.0294        	2.265034e-02	1.033245e-03	5.636993e-04	4.201887e-04	3.579878e-04
0.0295        	2.263902e-02	1.032579e-03	5.623436e-04	4.198443e-04	3.574888e-04
0.0296        	2.265305e-02	1.031898e-03	5.609739e-04	4.195221e-04	3.570397e-04
0.0297        	2.261542e-02	1.031068e-03	5.595235e-04	4.191512e-04	3.565769e-04
0.0298        	2.256737e-02	1.030167e-03	5.580451e-04	4.187944e-04	3.561236e-04
0.0299        	2.254603e-02	1.029292e-03	5.565573e-04	4.184184e-04	3.556672e-04
0.03          	2.251885e-02	1.028354e-03	5.550785e-04	4.180256e-04	3.551752e-04
