# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0             	N/A	N/A	N/A	N/A
0.0561111     	3.402663e-02	1.400108e-03	5.874190e-04	4.616830e-04	4.752861e-04
0.0566667     	3.342214e-02	1.378321e-03	5.735253e-04	4.551472e-04	4.665693e-04
0.0572222     	3.289010e-02	1.356628e-03	5.594485e-04	4.483695e-04	4.582267e-04
0.0577778     	3.218447e-02	1.333082e-03	5.454737e-04	4.417600e-04	4.503019e-04
0.0583333     	3.163315e-02	1.308279e-03	5.313839e-04	4.348367e-04	4.409505e-04
0.0588889     	3.095537e-02	1.283088e-03	5.170763e-04	4.278874e-04	4.325363e-04
0.0594444     	3.012031e-02	1.257615e-03	5.025309e-04	4.209459e-04	4.236409e-04
0.06          	2.950465e-02	1.231903e-03	4.878654e-04	4.138338e-04	4.146842e-04
0.0605556     	2.876203e-02	1.202414e-03	4.734541e-04	4.068147e-04	4.053105e-04
0.0611111     	2.806865e-02	1.174513e-03	4.587180e-04	3.999200e-04	3.965732e-04
0.0616667     	2.745069e-02	1.148176e-03	4.437254e-04	3.927854e-04	3.880860e-04
0.0622222     	2.669273e-02	1.118152e-03	4.289852e-04	3.856387e-04	3.787853e-04
0.0627778     	2.623215e-02	1.094003e-03	4.139549e-04	3.783655e-04	3.698651e-04
0.0633333     	2.581491e-02	1.070788e-03	3.986722e-04	3.709146e-04	3.607269e-04
0.0638889     	2.540847e-02	1.048553e-03	3.835633e-04	3.632224e-04	3.511013e-04
0.0644444     	2.514740e-02	1.026224e-03	3.685272e-04	3.553682e-04	3.423540e-04
0.065         	2.487112e-02	1.007165e-03	3.537554e-04	3.471331e-04	3.330667e-04
0.0655556     	2.456603e-02	9.898520e-04	3.393783e-04	3.386147e-04	3.234329e-04
0.0661111     	2.439751e-02	9.780746e-04	3.247532e-04	3.297124e-04	3.135091e-04
0.0666667     	2.426319e-02	9.692728e-04	3.106087e-04	3.205586e-04	3.032973e-04
0.0672222     	2.408605e-02	9.580216e-04	2.968119e-04	3.112748e-04	2.937104e-04
0.0677778     	2.386994e-02	9.497793e-04	2.827465e-04	3.018635e-04	2.833723e-04
0.0683333     	2.366041e-02	9.437178e-04	2.689281e-04	2.924878e-04	2.735043e-04
0.0688889     	2.335680e-02	9.327206e-04	2.554969e-04	2.829744e-04	2.635899e-04
0.0694444     	2.298260e-02	9.167415e-04	2.424327e-04	2.734568e-04	2.533449e-04
0.07          	2.260087e-02	9.006852e-04	2.299250e-04	2.639362e-04	2.435761e-04
0.0705556     	2.203042e-02	8.798008e-04	2.176495e-04	2.543224e-04	2.335097e-04
0.0711111     	2.144971e-02	8.565705e-04	2.057694e-04	2.448041e-04	2.234323e-04
0.0716667     	2.069074e-02	8.291255e-04	1.947979e-04	2.353986e-04	2.143344e-04
0.0722222     	2.000288e-02	8.008168e-04	1.841155e-04	2.260967e-04	2.052637e-04
0.0727778     	1.926840e-02	7.695664e-04	1.744350e-04	2.170416e-04	1.957762e-04
0.0733333     	1.842481e-02	7.347689e-04	1.654212e-04	2.081790e-04	1.868100e-04
0.0738889     	1.764611e-02	7.002133e-04	1.569005e-04	1.994516e-04	1.784168e-04
0.0744444     	1.676620e-02	6.631989e-04	1.488161e-04	1.909875e-04	1.707974e-04
0.075         	1.589254e-02	6.263975e-04	1.417627e-04	1.826975e-04	1.629233e-04
0.0755556     	1.505234e-02	5.905881e-04	1.355845e-04	1.745562e-04	1.558010e-04
