# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       	h             
0             	N/A	N/A	N/A	N/A	N/A
0.00158218    	3.345145e-03	1.924502e-03	7.281678e-04	7.600572e-04	5.568377e-04	4.925084e-04
0.00160421    	3.337081e-03	1.919742e-03	7.327887e-04	7.598411e-04	5.566639e-04	4.923148e-04
0.00162619    	3.334243e-03	1.908861e-03	7.352713e-04	7.576292e-04	5.549888e-04	4.908196e-04
0.00164817    	3.366522e-03	1.902266e-03	7.392598e-04	7.573994e-04	5.547189e-04	4.905998e-04
0.00167015    	3.420029e-03	1.895292e-03	7.428437e-04	7.571557e-04	5.544006e-04	4.904172e-04
0.00169213    	3.477544e-03	1.887988e-03	7.459945e-04	7.569049e-04	5.540445e-04	4.902290e-04
0.0017141     	3.541520e-03	1.880739e-03	7.487255e-04	7.566492e-04	5.536605e-04	4.900144e-04
0.00173608    	3.592938e-03	1.873719e-03	7.511250e-04	7.563944e-04	5.532604e-04	4.897663e-04
0.00175806    	3.636100e-03	1.867462e-03	7.532649e-04	7.561446e-04	5.528301e-04	4.894670e-04
0.00178004    	3.677778e-03	1.862596e-03	7.552853e-04	7.559073e-04	5.524140e-04	4.891152e-04
0.00180202    	3.699344e-03	1.859114e-03	7.571592e-04	7.556899e-04	5.519948e-04	4.887110e-04
0.001824      	3.711695e-03	1.857126e-03	7.587154e-04	7.554942e-04	5.515620e-04	4.882528e-04
0.00184598    	3.732820e-03	1.856982e-03	7.600019e-04	7.553259e-04	5.511263e-04	4.877633e-04
0.00186795    	3.740830e-03	1.857832e-03	7.609926e-04	7.551695e-04	5.506839e-04	4.872461e-04
0.00188993    	3.743237e-03	1.859003e-03	7.616985e-04	7.550318e-04	5.502535e-04	4.867000e-04
0.00191191    	3.751777e-03	1.860038e-03	7.621846e-04	7.548869e-04	5.498484e-04	4.861910e-04
0.00193389    	3.760889e-03	1.860838e-03	7.625772e-04	7.547511e-04	5.494447e-04	4.857055e-04
0.00195587    	3.773416e-03	1.861198e-03	7.627392e-04	7.546257e-04	5.490307e-04	4.852188e-04
0.00197791    	3.845258e-03	1.865996e-03	7.646832e-04	7.565717e-04	5.501343e-04	4.860837e-04
0.00199995    	3.902057e-03	1.865076e-03	7.641520e-04	7.564423e-04	5.497383e-04	4.856905e-04
0.00202198    	3.961450e-03	1.863606e-03	7.631669e-04	7.563021e-04	5.493253e-04	4.853214e-04
0.00204402    	4.029752e-03	1.861970e-03	7.616723e-04	7.561479e-04	5.489204e-04	4.849525e-04
0.00206606    	4.094787e-03	1.860311e-03	7.595923e-04	7.559771e-04	5.485417e-04	4.845652e-04
0.0020881     	4.155844e-03	1.859155e-03	7.568831e-04	7.558055e-04	5.481733e-04	4.841615e-04
0.00211014    	4.195114e-03	1.858915e-03	7.534978e-04	7.556278e-04	5.477980e-04	4.837262e-04
