# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0.39697       	2.782748e-04	6.285599e-04	2.050378e-04	1.876335e-04	2.798451e-04
0.39698       	2.788577e-04	6.287605e-04	2.053101e-04	1.877300e-04	2.804207e-04
0.39699       	2.805952e-04	6.289951e-04	2.055705e-04	1.878418e-04	2.810501e-04
0.397         	2.810101e-04	6.292378e-04	2.058065e-04	1.879535e-04	2.816747e-04
0.39701       	2.795009e-04	6.295042e-04	2.060151e-04	1.880505e-04	2.823615e-04
0.39702       	2.794774e-04	6.297400e-04	2.062182e-04	1.881834e-04	2.830379e-04
0.39703       	2.784583e-04	6.300096e-04	2.063969e-04	1.882772e-04	2.837185e-04
0.39704       	2.785717e-04	6.301150e-04	2.065423e-04	1.883471e-04	2.843912e-04
0.39705       	2.777793e-04	6.303601e-04	2.066934e-04	1.884027e-04	2.850579e-04
0.39706       	2.794608e-04	6.305265e-04	2.068485e-04	1.884250e-04	2.857083e-04
0.39707       	2.781855e-04	6.309084e-04	2.069924e-04	1.883679e-04	2.861911e-04
0.39708       	2.777465e-04	6.312334e-04	2.071259e-04	1.883074e-04	2.866941e-04
0.39709       	2.772105e-04	6.317452e-04	2.072807e-04	1.882798e-04	2.871213e-04
0.3971        	2.774028e-04	6.320850e-04	2.074297e-04	1.882469e-04	2.876135e-04
0.39711       	2.777007e-04	6.326245e-04	2.075878e-04	1.882030e-04	2.881429e-04
0.39712       	2.771393e-04	6.331004e-04	2.077098e-04	1.882502e-04	2.888497e-04
0.39713       	2.760797e-04	6.336490e-04	2.078248e-04	1.883423e-04	2.896082e-04
0.39714       	2.763303e-04	6.341388e-04	2.079524e-04	1.884169e-04	2.903752e-04
0.39715       	2.762530e-04	6.346512e-04	2.080994e-04	1.884818e-04	2.912215e-04
0.39716       	2.758890e-04	6.352205e-04	2.082271e-04	1.885168e-04	2.920650e-04
0.39717       	2.751998e-04	6.357489e-04	2.083777e-04	1.885368e-04	2.929257e-04
0.39718       	2.753115e-04	6.361722e-04	2.085529e-04	1.885424e-04	2.937880e-04
0.39719       	2.729128e-04	6.364269e-04	2.087391e-04	1.885354e-04	2.947188e-04
0.3972        	2.722044e-04	6.365459e-04	2.089352e-04	1.885302e-04	2.956560e-04
0.39721       	2.705605e-04	6.365295e-04	2.091486e-04	1.885190e-04	2.966202e-04
0.39722       	2.707640e-04	6.364440e-04	2.093669e-04	1.885129e-04	2.976319e-04
0.39723       	2.700149e-04	6.363178e-04	2.095843e-04	1.884968e-04	2.985909e-04
0.39724       	2.714072e-04	6.361907e-04	2.098071e-04	1.885179e-04	2.996154e-04
0.39725       	2.710907e-04	6.359702e-04	2.100543e-04	1.885515e-04	3.006733e-04
0.39726       	2.715142e-04	6.356596e-04	2.103048e-04	1.885888e-04	3.017306e-04
0.39727       	2.704207e-04	6.353851e-04	2.105703e-04	1.886468e-04	3.027453e-04
0.39728       	2.720146e-04	6.351750e-04	2.108346e-04	1.887195e-04	3.037875e-04
0.39729       	2.721785e-04	6.350201e-04	2.111091e-04	1.888025e-04	3.048900e-04
0.3973        	2.727369e-04	6.348395e-04	2.113732e-04	1.888905e-04	3.060166e-04
0.39731       	2.724582e-04	6.347233e-04	2.116344e-04	1.889749e-04	3.071890e-04
0.39732       	2.712254e-04	6.346672e-04	2.118877e-04	1.890118e-04	3.082401e-04
0.39733       	2.699268e-04	6.343885e-04	2.121194e-04	1.890624e-04	3.092252e-04
0.39734       	2.692075e-04	6.339178e-04	2.123489e-04	1.891172e-04	3.101423e-04
0.39735       	2.686641e-04	6.334206e-04	2.125746e-04	1.891998e-04	3.111222e-04
0.39736       	2.687401e-04	6.329666e-04	2.127873e-04	1.892499e-04	3.120135e-04
0.39737       	2.692239e-04	6.325432e-04	2.130047e-04	1.892986e-04	3.129775e-04
0.39738       	2.667109e-04	6.321498e-04	2.132256e-04	1.893702e-04	3.139129e-04
0.39739       	2.663786e-04	6.318479e-04	2.134180e-04	1.894637e-04	3.147894e-04
0.3974        	2.670072e-04	6.316616e-04	2.135864e-04	1.895639e-04	3.156372e-04
0.39741       	2.671163e-04	6.315984e-04	2.137480e-04	1.897031e-04	3.165394e-04
0.39742       	2.665506e-04	6.316583e-04	2.138886e-04	1.898196e-04	3.176395e-04
0.39743       	2.679987e-04	6.318555e-04	2.140212e-04	1.899414e-04	3.188247e-04
0.39744       	2.657611e-04	6.321506e-04	2.141439e-04	1.900792e-04	3.200491e-04
0.39745       	2.676650e-04	6.324578e-04	2.142966e-04	1.902515e-04	3.214317e-04
0.39746       	2.663709e-04	6.327698e-04	2.144849e-04	1.904030e-04	3.227253e-04
0.39747       	2.652492e-04	6.330027e-04	2.146695e-04	1.905212e-04	3.239942e-04
0.39748       	2.653299e-04	6.331794e-04	2.148402e-04	1.906325e-04	3.253159e-04
0.39749       	2.640919e-04	6.332690e-04	2.150291e-04	1.908103e-04	3.268603e-04
0.3975        	2.633028e-04	6.333848e-04	2.152355e-04	1.909823e-04	3.283681e-04
0.39751       	2.627395e-04	6.336219e-04	2.154327e-04	1.911905e-04	3.298509e-04
0.39752       	2.631424e-04	6.339723e-04	2.156522e-04	1.914413e-04	3.315560e-04
0.39753       	2.632981e-04	6.343426e-04	2.158520e-04	1.916577e-04	3.332170e-04
0.39754       	2.639915e-04	6.345298e-04	2.160348e-04	1.919676e-04	3.348951e-04
0.39755       	2.630758e-04	6.349025e-04	2.162254e-04	1.922608e-04	3.365238e-04
0.39756       	2.619689e-04	6.353009e-04	2.164014e-04	1.925273e-04	3.380769e-04
0.39757       	2.623419e-04	6.356448e-04	2.165582e-04	1.928029e-04	3.396155e-04
0.39758       	2.620824e-04	6.358756e-04	2.167267e-04	1.930401e-04	3.411194e-04
0.39759       	2.624058e-04	6.359831e-04	2.168993e-04	1.932979e-04	3.426351e-04
0.3976        	2.640413e-04	6.360384e-04	2.170979e-04	1.935381e-04	3.441319e-04
0.39761       	2.641473e-04	6.359843e-04	2.172957e-04	1.937603e-04	3.455528e-04
0.39762       	2.626574e-04	6.356861e-04	2.174972e-04	1.939659e-04	3.468413e-04
0.39763       	2.617586e-04	6.351635e-04	2.177233e-04	1.942236e-04	3.482462e-04
0.39764       	2.615731e-04	6.346302e-04	2.179776e-04	1.944756e-04	3.496823e-04
0.39765       	2.601112e-04	6.340389e-04	2.182540e-04	1.947371e-04	3.511038e-04
0.39766       	2.600774e-04	6.333678e-04	2.185195e-04	1.950664e-04	3.524678e-04
0.39767       	2.592274e-04	6.326880e-04	2.187882e-04	1.954106e-04	3.537290e-04
0.39768       	2.588619e-04	6.320745e-04	2.190533e-04	1.957330e-04	3.547905e-04
0.39769       	2.608136e-04	6.313359e-04	2.193035e-04	1.960335e-04	3.558311e-04
0.3977        	2.601405e-04	6.308381e-04	2.195987e-04	1.963125e-04	3.568198e-04
0.39771       	2.594948e-04	6.304109e-04	2.198757e-04	1.965010e-04	3.576807e-04
0.39772       	2.615148e-04	6.303904e-04	2.201812e-04	1.966018e-04	3.585533e-04
0.39773       	2.611472e-04	6.304671e-04	2.205023e-04	1.967332e-04	3.594510e-04
0.39774       	2.598149e-04	6.307542e-04	2.208299e-04	1.968488e-04	3.602395e-04
0.39775       	2.606384e-04	6.309855e-04	2.211318e-04	1.969616e-04	3.610054e-04
0.39776       	2.607266e-04	6.312476e-04	2.214411e-04	1.971070e-04	3.617735e-04
0.39777       	2.606895e-04	6.313770e-04	2.217397e-04	1.972389e-04	3.625333e-04
0.39778       	2.593352e-04	6.315350e-04	2.220445e-04	1.974597e-04	3.631912e-04
0.39779       	2.599953e-04	6.315924e-04	2.223386e-04	1.977133e-04	3.639637e-04
0.3978        	2.591619e-04	6.315667e-04	2.226587e-04	1.979166e-04	3.650077e-04
0.39781       	2.592754e-04	6.314667e-04	2.229825e-04	1.981690e-04	3.661714e-04
0.39782       	2.591886e-04	6.312775e-04	2.233003e-04	1.985209e-04	3.675858e-04
0.39783       	2.599039e-04	6.310747e-04	2.235911e-04	1.988583e-04	3.689669e-04
0.39784       	2.593400e-04	6.309666e-04	2.238836e-04	1.991910e-04	3.706742e-04
0.39785       	2.614037e-04	6.308622e-04	2.242033e-04	1.995168e-04	3.723727e-04
0.39786       	2.615229e-04	6.309099e-04	2.245425e-04	1.998272e-04	3.738173e-04
0.39787       	2.623898e-04	6.309780e-04	2.249042e-04	2.000974e-04	3.752340e-04
0.39788       	2.620121e-04	6.309656e-04	2.252954e-04	2.004122e-04	3.765348e-04
0.39789       	2.622385e-04	6.309764e-04	2.257024e-04	2.008162e-04	3.780346e-04
0.3979        	2.631465e-04	6.308633e-04	2.261182e-04	2.012643e-04	3.799712e-04
0.39791       	2.643269e-04	6.307395e-04	2.265299e-04	2.017687e-04	3.819879e-04
0.39792       	2.655200e-04	6.304843e-04	2.269105e-04	2.024004e-04	3.839344e-04
0.39793       	2.667731e-04	6.301435e-04	2.272930e-04	2.029902e-04	3.857266e-04
0.39794       	2.692963e-04	6.296491e-04	2.277163e-04	2.035781e-04	3.873160e-04
0.39795       	2.693428e-04	6.290899e-04	2.281405e-04	2.041734e-04	3.888389e-04
0.39796       	2.692002e-04	6.284547e-04	2.285798e-04	2.047424e-04	3.904509e-04
0.39797       	2.693412e-04	6.278099e-04	2.290203e-04	2.052943e-04	3.920627e-04
0.39798       	2.698051e-04	6.270475e-04	2.294927e-04	2.057766e-04	3.934973e-04
0.39799       	2.715833e-04	6.264285e-04	2.299773e-04	2.063561e-04	3.948328e-04
0.398         	2.726356e-04	6.258691e-04	2.304485e-04	2.067559e-04	3.957712e-04
0.39801       	2.714530e-04	6.255263e-04	2.309009e-04	2.071528e-04	3.966297e-04
0.39802       	2.752781e-04	6.252495e-04	2.313185e-04	2.075181e-04	3.973464e-04
0.39803       	2.747766e-04	6.250784e-04	2.317326e-04	2.078524e-04	3.981509e-04
0.39804       	2.752966e-04	6.249273e-04	2.321166e-04	2.082058e-04	3.989676e-04
0.39805       	2.757081e-04	6.248654e-04	2.324939e-04	2.086198e-04	3.998649e-04
0.39806       	2.762941e-04	6.247355e-04	2.328603e-04	2.090503e-04	4.005591e-04
0.39807       	2.773582e-04	6.246005e-04	2.332066e-04	2.094737e-04	4.013404e-04
0.39808       	2.781857e-04	6.243658e-04	2.335068e-04	2.099023e-04	4.023408e-04
0.39809       	2.787733e-04	6.243359e-04	2.337883e-04	2.102998e-04	4.032795e-04
0.3981        	2.816488e-04	6.245582e-04	2.340725e-04	2.105852e-04	4.042043e-04
0.39811       	2.813341e-04	6.249673e-04	2.343683e-04	2.107963e-04	4.048370e-04
0.39812       	2.799579e-04	6.250877e-04	2.346437e-04	2.110098e-04	4.053224e-04
0.39813       	2.789627e-04	6.249756e-04	2.349299e-04	2.112632e-04	4.060892e-04
0.39814       	2.778291e-04	6.245976e-04	2.352222e-04	2.114521e-04	4.072462e-04
0.39815       	2.771422e-04	6.241695e-04	2.355753e-04	2.118321e-04	4.086435e-04
0.39816       	2.785350e-04	6.234707e-04	2.359287e-04	2.122483e-04	4.101829e-04
0.39817       	2.791101e-04	6.228104e-04	2.363045e-04	2.126290e-04	4.112994e-04
0.39818       	2.805881e-04	6.218400e-04	2.366405e-04	2.131167e-04	4.122797e-04
0.39819       	2.798586e-04	6.210087e-04	2.369642e-04	2.134821e-04	4.132531e-04
0.3982        	2.801423e-04	6.199681e-04	2.372469e-04	2.137581e-04	4.142046e-04
0.39821       	2.784818e-04	6.191912e-04	2.375553e-04	2.141344e-04	4.147628e-04
0.39822       	2.784795e-04	6.184253e-04	2.378351e-04	2.145369e-04	4.154755e-04
0.39823       	2.785600e-04	6.180392e-04	2.381561e-04	2.149630e-04	4.163921e-04
0.39824       	2.791196e-04	6.173953e-04	2.384853e-04	2.153557e-04	4.173992e-04
0.39825       	2.791268e-04	6.170478e-04	2.388310e-04	2.157389e-04	4.183116e-04
0.39826       	2.794143e-04	6.165432e-04	2.392185e-04	2.160474e-04	4.190577e-04
0.39827       	2.786131e-04	6.164299e-04	2.396193e-04	2.163821e-04	4.196556e-04
0.39828       	2.811556e-04	6.161849e-04	2.400478e-04	2.167286e-04	4.201575e-04
0.39829       	2.806182e-04	6.167467e-04	2.405188e-04	2.170514e-04	4.206280e-04
0.3983        	2.792343e-04	6.169846e-04	2.409780e-04	2.174042e-04	4.212236e-04
0.39831       	2.791263e-04	6.174162e-04	2.414557e-04	2.177873e-04	4.219286e-04
0.39832       	2.800845e-04	6.176445e-04	2.419496e-04	2.181930e-04	4.227518e-04
0.39833       	2.804305e-04	6.180430e-04	2.424439e-04	2.186195e-04	4.235650e-04
0.39834       	2.810368e-04	6.181645e-04	2.429311e-04	2.190787e-04	4.244701e-04
0.39835       	2.809375e-04	6.188363e-04	2.434426e-04	2.193917e-04	4.253046e-04
0.39836       	2.805477e-04	6.191436e-04	2.439380e-04	2.195802e-04	4.260307e-04
0.39837       	2.819291e-04	6.196467e-04	2.444204e-04	2.197031e-04	4.265884e-04
0.39838       	2.834079e-04	6.202224e-04	2.449245e-04	2.197869e-04	4.270040e-04
0.39839       	2.829351e-04	6.208927e-04	2.453638e-04	2.198445e-04	4.273992e-04
0.3984        	2.823241e-04	6.212767e-04	2.458308e-04	2.200810e-04	4.280136e-04
0.39841       	2.819796e-04	6.213794e-04	2.462501e-04	2.206409e-04	4.296507e-04
0.39842       	2.839254e-04	6.212888e-04	2.466743e-04	2.211066e-04	4.311771e-04
0.39843       	2.845825e-04	6.209300e-04	2.471048e-04	2.216979e-04	4.326848e-04
0.39844       	2.861016e-04	6.206720e-04	2.475620e-04	2.222534e-04	4.340344e-04
0.39845       	2.879757e-04	6.201602e-04	2.480328e-04	2.228720e-04	4.352211e-04
0.39846       	2.900874e-04	6.196635e-04	2.484743e-04	2.234450e-04	4.359656e-04
0.39847       	2.915736e-04	6.188540e-04	2.488985e-04	2.241038e-04	4.370964e-04
0.39848       	2.918657e-04	6.182685e-04	2.492885e-04	2.247108e-04	4.383305e-04
0.39849       	2.941493e-04	6.178053e-04	2.496198e-04	2.251982e-04	4.393415e-04
0.3985        	2.963213e-04	6.174637e-04	2.499339e-04	2.256356e-04	4.399923e-04
0.39851       	2.956945e-04	6.173466e-04	2.502570e-04	2.259499e-04	4.402229e-04
0.39852       	2.968672e-04	6.176232e-04	2.505814e-04	2.262320e-04	4.406623e-04
0.39853       	2.966163e-04	6.182099e-04	2.509005e-04	2.264348e-04	4.406872e-04
0.39854       	2.968313e-04	6.185658e-04	2.511766e-04	2.266521e-04	4.408030e-04
0.39855       	2.956296e-04	6.191620e-04	2.514252e-04	2.269208e-04	4.410004e-04
0.39856       	2.972360e-04	6.201051e-04	2.516445e-04	2.272634e-04	4.414270e-04
0.39857       	2.971594e-04	6.213022e-04	2.518513e-04	2.275915e-04	4.418843e-04
0.39858       	2.972689e-04	6.225670e-04	2.520605e-04	2.279821e-04	4.426224e-04
0.39859       	2.939238e-04	6.238743e-04	2.522133e-04	2.283397e-04	4.433230e-04
0.3986        	2.933559e-04	6.251170e-04	2.523841e-04	2.287984e-04	4.442636e-04
0.39861       	2.925607e-04	6.264155e-04	2.525368e-04	2.292711e-04	4.456407e-04
0.39862       	2.907198e-04	6.274403e-04	2.526862e-04	2.296881e-04	4.469285e-04
0.39863       	2.919216e-04	6.282712e-04	2.528284e-04	2.301310e-04	4.481259e-04
0.39864       	2.927575e-04	6.289013e-04	2.529586e-04	2.306166e-04	4.492341e-04
0.39865       	2.934952e-04	6.295752e-04	2.530645e-04	2.310011e-04	4.501807e-04
0.39866       	2.951499e-04	6.299515e-04	2.531985e-04	2.313969e-04	4.510756e-04
0.39867       	2.975029e-04	6.307059e-04	2.533378e-04	2.316305e-04	4.524135e-04
0.39868       	2.962501e-04	6.310454e-04	2.535191e-04	2.318840e-04	4.540621e-04
0.39869       	2.974623e-04	6.313022e-04	2.536816e-04	2.323901e-04	4.556624e-04
0.3987        	2.979942e-04	6.315053e-04	2.538712e-04	2.328747e-04	4.568818e-04
0.39871       	2.966906e-04	6.316187e-04	2.540234e-04	2.334103e-04	4.581065e-04
0.39872       	3.007633e-04	6.313350e-04	2.542359e-04	2.340587e-04	4.590899e-04
0.39873       	3.071614e-04	6.317440e-04	2.543699e-04	2.346592e-04	4.597472e-04
0.39874       	3.061554e-04	6.316303e-04	2.545451e-04	2.351544e-04	4.602327e-04
0.39875       	3.087376e-04	6.320732e-04	2.546605e-04	2.356742e-04	4.605033e-04
0.39876       	3.082234e-04	6.319169e-04	2.549168e-04	2.360901e-04	4.612912e-04
0.39877       	3.078247e-04	6.324858e-04	2.550117e-04	2.364443e-04	4.620204e-04
0.39878       	3.105514e-04	6.323596e-04	2.552488e-04	2.366935e-04	4.626245e-04
0.39879       	3.110703e-04	6.330738e-04	2.554073e-04	2.369454e-04	4.632056e-04
0.3988        	3.134328e-04	6.331236e-04	2.556221e-04	2.371445e-04	4.637521e-04
0.39881       	3.154594e-04	6.340190e-04	2.557160e-04	2.374070e-04	4.643780e-04
0.39882       	3.170715e-04	6.340759e-04	2.559332e-04	2.376143e-04	4.648282e-04
0.39883       	3.165545e-04	6.349986e-04	2.560645e-04	2.377439e-04	4.658621e-04
0.39884       	3.174863e-04	6.349763e-04	2.563601e-04	2.379093e-04	4.669487e-04
0.39885       	3.162217e-04	6.359785e-04	2.565104e-04	2.381926e-04	4.679461e-04
0.39886       	3.193510e-04	6.362273e-04	2.568155e-04	2.386047e-04	4.689545e-04
0.39887       	3.173414e-04	6.376965e-04	2.569735e-04	2.390296e-04	4.697237e-04
0.39888       	3.154973e-04	6.381299e-04	2.572410e-04	2.394287e-04	4.706611e-04
0.39889       	3.167222e-04	6.394481e-04	2.573500e-04	2.398941e-04	4.715244e-04
0.3989        	3.143538e-04	6.396977e-04	2.576381e-04	2.401882e-04	4.721867e-04
0.39891       	3.122007e-04	6.404006e-04	2.577112e-04	2.405759e-04	4.728512e-04
0.39892       	3.122179e-04	6.399464e-04	2.579149e-04	2.407545e-04	4.739293e-04
0.39893       	3.137067e-04	6.406209e-04	2.579082e-04	2.408647e-04	4.748966e-04
0.39894       	3.139372e-04	6.403869e-04	2.580867e-04	2.409041e-04	4.757270e-04
0.39895       	3.194525e-04	6.406891e-04	2.580188e-04	2.409458e-04	4.764813e-04
0.39896       	3.174601e-04	6.403425e-04	2.581030e-04	2.409193e-04	4.766439e-04
0.39897       	3.195192e-04	6.407305e-04	2.579713e-04	2.412861e-04	4.768961e-04
0.39898       	3.175831e-04	6.403836e-04	2.580670e-04	2.415143e-04	4.768932e-04
0.39899       	3.153935e-04	6.409489e-04	2.580359e-04	2.417284e-04	4.767016e-04
0.399         	3.170656e-04	6.405497e-04	2.582858e-04	2.417929e-04	4.762293e-04
0.39901       	3.182024e-04	6.412569e-04	2.583263e-04	2.418405e-04	4.756044e-04
0.39902       	3.176626e-04	6.408041e-04	2.586070e-04	2.418570e-04	4.746971e-04
0.39903       	3.175207e-04	6.414863e-04	2.586390e-04	2.419338e-04	4.738360e-04
0.39904       	3.202945e-04	6.409412e-04	2.588185e-04	2.419873e-04	4.736832e-04
0.39905       	3.221909e-04	6.416531e-04	2.588384e-04	2.421090e-04	4.739586e-04
0.39906       	3.220513e-04	6.408396e-04	2.590831e-04	2.422572e-04	4.743083e-04
0.39907       	3.220767e-04	6.415035e-04	2.591200e-04	2.423061e-04	4.749321e-04
0.39908       	3.225476e-04	6.408106e-04	2.593583e-04	2.422927e-04	4.753398e-04
0.39909       	3.257967e-04	6.420147e-04	2.593314e-04	2.423252e-04	4.757170e-04
0.3991        	3.267414e-04	6.417124e-04	2.594778e-04	2.423080e-04	4.759399e-04
0.39911       	3.296660e-04	6.431987e-04	2.593564e-04	2.422705e-04	4.759696e-04
0.39912       	3.262661e-04	6.431028e-04	2.594120e-04	2.423128e-04	4.760776e-04
0.39913       	3.309164e-04	6.445591e-04	2.592364e-04	2.424081e-04	4.763193e-04
0.39914       	3.298679e-04	6.445329e-04	2.592321e-04	2.427519e-04	4.773599e-04
0.39915       	3.315792e-04	6.462414e-04	2.589655e-04	2.429947e-04	4.779997e-04
0.39916       	3.298595e-04	6.463693e-04	2.588500e-04	2.430208e-04	4.779463e-04
0.39917       	3.363387e-04	6.477686e-04	2.584903e-04	2.429839e-04	4.783670e-04
0.39918       	3.312840e-04	6.477340e-04	2.583722e-04	2.428636e-04	4.782940e-04
0.39919       	3.362802e-04	6.489811e-04	2.581146e-04	2.427527e-04	4.781210e-04
0.3992        	3.335149e-04	6.489607e-04	2.581194e-04	2.425594e-04	4.774673e-04
0.39921       	3.362279e-04	6.500136e-04	2.579469e-04	2.424249e-04	4.768317e-04
0.39922       	3.358782e-04	6.497498e-04	2.579453e-04	2.420911e-04	4.756523e-04
0.39923       	3.377597e-04	6.503688e-04	2.577333e-04	2.418677e-04	4.748566e-04
0.39924       	3.352673e-04	6.502336e-04	2.577381e-04	2.415426e-04	4.737580e-04
0.39925       	3.359236e-04	6.508028e-04	2.575637e-04	2.412400e-04	4.726217e-04
0.39926       	3.368582e-04	6.507412e-04	2.576147e-04	2.407738e-04	4.709910e-04
0.39927       	3.336176e-04	6.512202e-04	2.573600e-04	2.405429e-04	4.698371e-04
0.39928       	3.372841e-04	6.511166e-04	2.574151e-04	2.401978e-04	4.682137e-04
0.39929       	3.345802e-04	6.516008e-04	2.571365e-04	2.399375e-04	4.666924e-04
0.3993        	3.327429e-04	6.516328e-04	2.571075e-04	2.395256e-04	4.645668e-04
0.39931       	3.327687e-04	6.522336e-04	2.567572e-04	2.392872e-04	4.628900e-04
0.39932       	3.316375e-04	6.524625e-04	2.567554e-04	2.388649e-04	4.609616e-04
0.39933       	3.347054e-04	6.529985e-04	2.564693e-04	2.385158e-04	4.598975e-04
0.39934       	3.335013e-04	6.531085e-04	2.565766e-04	2.380857e-04	4.588553e-04
0.39935       	3.337890e-04	6.535284e-04	2.563618e-04	2.378913e-04	4.584877e-04
0.39936       	3.339713e-04	6.538972e-04	2.564391e-04	2.374551e-04	4.573915e-04
0.39937       	3.350346e-04	6.545796e-04	2.561955e-04	2.372447e-04	4.568089e-04
0.39938       	3.361782e-04	6.553756e-04	2.562436e-04	2.366637e-04	4.553750e-04
0.39939       	3.371860e-04	6.559256e-04	2.559892e-04	2.362763e-04	4.542488e-04
0.3994        	3.385310e-04	6.567340e-04	2.559454e-04	2.356408e-04	4.528979e-04
0.39941       	3.377001e-04	6.571234e-04	2.556123e-04	2.352393e-04	4.521371e-04
0.39942       	3.410265e-04	6.579525e-04	2.555670e-04	2.345632e-04	4.507281e-04
0.39943       	3.358874e-04	6.581235e-04	2.552879e-04	2.342210e-04	4.500801e-04
0.39944       	3.381679e-04	6.587764e-04	2.552772e-04	2.335606e-04	4.487137e-04
0.39945       	3.356519e-04	6.586492e-04	2.550406e-04	2.334254e-04	4.484391e-04
0.39946       	3.355575e-04	6.591807e-04	2.549476e-04	2.330910e-04	4.474623e-04
0.39947       	3.326561e-04	6.591169e-04	2.547117e-04	2.330406e-04	4.467364e-04
0.39948       	3.336313e-04	6.598394e-04	2.546700e-04	2.327142e-04	4.453459e-04
0.39949       	3.305242e-04	6.598541e-04	2.544640e-04	2.326154e-04	4.443534e-04
0.3995        	3.315438e-04	6.604708e-04	2.543729e-04	2.322195e-04	4.427372e-04
0.39951       	3.286308e-04	6.604488e-04	2.542218e-04	2.322022e-04	4.418140e-04
0.39952       	3.298511e-04	6.610448e-04	2.541532e-04	2.318771e-04	4.403111e-04
0.39953       	3.265820e-04	6.609744e-04	2.541084e-04	2.317302e-04	4.390996e-04
0.39954       	3.276758e-04	6.614211e-04	2.539898e-04	2.313408e-04	4.375544e-04
0.39955       	3.249514e-04	6.612622e-04	2.539487e-04	2.310702e-04	4.361808e-04
0.39956       	3.257972e-04	6.616460e-04	2.537504e-04	2.305900e-04	4.345456e-04
0.39957       	3.229467e-04	6.614076e-04	2.537017e-04	2.302378e-04	4.328265e-04
0.39958       	3.239413e-04	6.617356e-04	2.534068e-04	2.297210e-04	4.308488e-04
0.39959       	3.219556e-04	6.616631e-04	2.533846e-04	2.292830e-04	4.288702e-04
0.3996        	3.245884e-04	6.619468e-04	2.530335e-04	2.287945e-04	4.266231e-04
0.39961       	3.253916e-04	6.620230e-04	2.530607e-04	2.282898e-04	4.247134e-04
0.39962       	3.238922e-04	6.622875e-04	2.525806e-04	2.278097e-04	4.228561e-04
0.39963       	3.240491e-04	6.624094e-04	2.526416e-04	2.273222e-04	4.210884e-04
0.39964       	3.231071e-04	6.626124e-04	2.522248e-04	2.266680e-04	4.193355e-04
0.39965       	3.192441e-04	6.629243e-04	2.523254e-04	2.259496e-04	4.174956e-04
0.39966       	3.192360e-04	6.633488e-04	2.518832e-04	2.253927e-04	4.157664e-04
0.39967       	3.195766e-04	6.640907e-04	2.520511e-04	2.248155e-04	4.138401e-04
0.39968       	3.211821e-04	6.648441e-04	2.516079e-04	2.243000e-04	4.122149e-04
0.39969       	3.213031e-04	6.662258e-04	2.518658e-04	2.237828e-04	4.104436e-04
0.3997        	3.220709e-04	6.672788e-04	2.514886e-04	2.235671e-04	4.091745e-04
0.39971       	3.217586e-04	6.689626e-04	2.518170e-04	2.232020e-04	4.075335e-04
0.39972       	3.221938e-04	6.698862e-04	2.514587e-04	2.229093e-04	4.061496e-04
0.39973       	3.212441e-04	6.715054e-04	2.518290e-04	2.225723e-04	4.044957e-04
0.39974       	3.220248e-04	6.722193e-04	2.514319e-04	2.224127e-04	4.032387e-04
0.39975       	3.202789e-04	6.735139e-04	2.517945e-04	2.221348e-04	4.014716e-04
0.39976       	3.212049e-04	6.739773e-04	2.513866e-04	2.220063e-04	4.000046e-04
0.39977       	3.192642e-04	6.748304e-04	2.518016e-04	2.217406e-04	3.981646e-04
0.39978       	3.207242e-04	6.747525e-04	2.514674e-04	2.216194e-04	3.967318e-04
0.39979       	3.185237e-04	6.753068e-04	2.518119e-04	2.213108e-04	3.948168e-04
0.3998        	3.192195e-04	6.752858e-04	2.514387e-04	2.210755e-04	3.931859e-04
0.39981       	3.172406e-04	6.758871e-04	2.517245e-04	2.205923e-04	3.909018e-04
0.39982       	3.188228e-04	6.759360e-04	2.513443e-04	2.203071e-04	3.890610e-04
0.39983       	3.172163e-04	6.765899e-04	2.515157e-04	2.197359e-04	3.867069e-04
0.39984       	3.199082e-04	6.767597e-04	2.510626e-04	2.194081e-04	3.849624e-04
0.39985       	3.178805e-04	6.775564e-04	2.510980e-04	2.188098e-04	3.826220e-04
0.39986       	3.195212e-04	6.778120e-04	2.506009e-04	2.185299e-04	3.807649e-04
0.39987       	3.160500e-04	6.786175e-04	2.504947e-04	2.178788e-04	3.783313e-04
0.39988       	3.202168e-04	6.786353e-04	2.500456e-04	2.176806e-04	3.767737e-04
0.39989       	3.184371e-04	6.793670e-04	2.499319e-04	2.169330e-04	3.743217e-04
0.3999        	3.181278e-04	6.795033e-04	2.494874e-04	2.166935e-04	3.725798e-04
0.39991       	3.196544e-04	6.805084e-04	2.493685e-04	2.160805e-04	3.705000e-04
0.39992       	3.226737e-04	6.809282e-04	2.489923e-04	2.158735e-04	3.689792e-04
0.39993       	3.218110e-04	6.822666e-04	2.488360e-04	2.152588e-04	3.670288e-04
0.39994       	3.264032e-04	6.828336e-04	2.484866e-04	2.150764e-04	3.656616e-04
0.39995       	3.272587e-04	6.840820e-04	2.483583e-04	2.144298e-04	3.635136e-04
0.39996       	3.311569e-04	6.844927e-04	2.479634e-04	2.141777e-04	3.617650e-04
0.39997       	3.320784e-04	6.855436e-04	2.478343e-04	2.134695e-04	3.595396e-04
0.39998       	3.363677e-04	6.857802e-04	2.475374e-04	2.132056e-04	3.578401e-04
0.39999       	3.357505e-04	6.865824e-04	2.473570e-04	2.125975e-04	3.556781e-04
