# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0             	N/A	N/A	N/A	N/A
0.0116        	1.763402e-02	1.949863e-03	9.836467e-04	7.655803e-04	4.816583e-04
0.0117        	1.751236e-02	1.936345e-03	9.789858e-04	7.614865e-04	4.786191e-04
0.0118        	1.741025e-02	1.923788e-03	9.744534e-04	7.575672e-04	4.742601e-04
0.0119        	1.731121e-02	1.913398e-03	9.699763e-04	7.532757e-04	4.701334e-04
0.012         	1.731120e-02	1.903226e-03	9.656340e-04	7.491712e-04	4.662627e-04
0.0121        	1.715909e-02	1.892598e-03	9.613547e-04	7.450956e-04	4.625017e-04
0.0122        	1.713115e-02	1.880611e-03	9.572685e-04	7.416412e-04	4.593448e-04
0.0123        	1.698537e-02	1.867582e-03	9.530289e-04	7.377077e-04	4.561599e-04
0.0124        	1.699207e-02	1.855101e-03	9.488828e-04	7.341458e-04	4.530681e-04
0.0125        	1.702685e-02	1.844652e-03	9.447630e-04	7.304754e-04	4.499251e-04
0.0126        	1.702711e-02	1.834976e-03	9.408611e-04	7.267933e-04	4.464231e-04
0.0127        	1.688708e-02	1.825097e-03	9.371042e-04	7.232231e-04	4.429010e-04
0.0128        	1.685647e-02	1.814614e-03	9.334933e-04	7.197108e-04	4.397953e-04
0.0129        	1.669021e-02	1.803452e-03	9.299129e-04	7.161879e-04	4.367740e-04
0.013         	1.659383e-02	1.791356e-03	9.263221e-04	7.127784e-04	4.339113e-04
0.0131        	1.649393e-02	1.781344e-03	9.225699e-04	7.090115e-04	4.307634e-04
0.0132        	1.641715e-02	1.772079e-03	9.188231e-04	7.053732e-04	4.280317e-04
0.0133        	1.638979e-02	1.762249e-03	9.151158e-04	7.017541e-04	4.247740e-04
0.0134        	1.628769e-02	1.752126e-03	9.114895e-04	6.981061e-04	4.215608e-04
0.0135        	1.616921e-02	1.741382e-03	9.080206e-04	6.945857e-04	4.183079e-04
0.0136        	1.608979e-02	1.730030e-03	9.045588e-04	6.909581e-04	4.149261e-04
0.0137        	1.604029e-02	1.719613e-03	9.010823e-04	6.873454e-04	4.116834e-04
0.0138        	1.608849e-02	1.710899e-03	8.976339e-04	6.839213e-04	4.086144e-04
0.0139        	1.611373e-02	1.702302e-03	8.941862e-04	6.805255e-04	4.057681e-04
0.014         	1.596628e-02	1.693097e-03	8.907737e-04	6.771148e-04	4.028778e-04
0.0141        	1.595046e-02	1.683251e-03	8.873678e-04	6.737209e-04	3.996459e-04
0.0142        	1.583784e-02	1.673101e-03	8.839563e-04	6.704298e-04	3.968930e-04
0.0143        	1.577141e-02	1.662464e-03	8.804906e-04	6.673115e-04	3.942139e-04
0.0144        	1.567210e-02	1.652788e-03	8.770435e-04	6.642813e-04	3.918536e-04
0.0145        	1.561895e-02	1.644365e-03	8.736398e-04	6.612646e-04	3.892436e-04
0.0146        	1.559840e-02	1.635718e-03	8.703388e-04	6.582105e-04	3.867162e-04
0.0147        	1.558484e-02	1.626637e-03	8.670307e-04	6.552516e-04	3.839485e-04
0.0148        	1.543450e-02	1.617232e-03	8.638047e-04	6.522347e-04	3.811832e-04
0.0149        	1.541729e-02	1.607661e-03	8.606744e-04	6.494026e-04	3.793599e-04
0.015         	1.534200e-02	1.597966e-03	8.575023e-04	6.465643e-04	3.763494e-04
0.0151        	1.528721e-02	1.589560e-03	8.543024e-04	6.438456e-04	3.743851e-04
