# Forces        
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
0.0357895       	((1.45180278e-06 5.88181039e-02 5.10589184e-06) (-1.09598479e-06 9.94390233e-04 -3.86808940e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.54920271e-07 3.64084154e-08 1.88471666e-09) (-2.24034720e-09 -2.76242362e-09 -1.21456700e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0360526       	((1.17001220e-06 5.88214671e-02 5.99501045e-06) (-1.34756603e-06 9.94677026e-04 -3.95479887e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.50586736e-07 2.13298338e-08 1.54717623e-08) (-1.92999062e-09 -2.94262016e-09 -1.15294896e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0363158       	((1.56786598e-06 5.88257381e-02 5.49837219e-06) (-1.25161947e-06 9.95240409e-04 -3.27544592e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.32114746e-07 3.79463844e-08 1.19940756e-08) (-1.91052822e-09 -4.24630739e-09 -1.26474796e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0365789       	((1.28508154e-06 5.88264733e-02 5.53954200e-06) (-9.49933415e-07 9.95540738e-04 -2.78588012e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.24913979e-07 2.57938634e-08 3.00653916e-08) (-2.33937338e-09 -5.10680986e-09 -1.46294270e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0368421       	((3.82000781e-06 5.88320897e-02 3.96625917e-06) (-1.20606933e-06 9.96068876e-04 -2.68874342e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.55482118e-08 4.81272588e-08 -1.34108992e-07) (-4.09794067e-09 -6.74316596e-09 -1.29689116e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0371053       	((5.80241779e-06 5.88382653e-02 3.60509070e-06) (-1.48938981e-06 9.96665393e-04 -2.62944236e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.89737262e-08 3.97383504e-08 -2.34525090e-07) (-4.54716394e-09 -7.69526700e-09 -1.30775578e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0373684       	((5.92841220e-06 5.88368378e-02 2.06333840e-06) (-1.38218439e-06 9.96715276e-04 -3.41824886e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.20004779e-08 1.04654322e-08 -2.57175536e-07) (-5.24432505e-09 -6.53575067e-09 -1.67364418e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0376316       	((7.37723512e-06 5.88412002e-02 -5.35821556e-08) (-1.26931379e-06 9.97082453e-04 -2.33184325e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.15856138e-09 6.08349626e-09 -3.25873162e-07) (-5.22777003e-09 -6.12278161e-09 -1.51459427e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0378947       	((6.57079995e-06 5.88456707e-02 -1.11094067e-06) (-1.14012839e-06 9.97073489e-04 -2.51261157e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.02883888e-08 2.56613081e-08 -2.62564210e-07) (-5.69102229e-09 -7.90093722e-09 -9.62138665e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0381579       	((4.97122437e-06 5.88452014e-02 -6.16989922e-07) (-9.68539129e-07 9.97221291e-04 -2.68140697e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.73654362e-08 -4.39763848e-09 -1.78964627e-07) (-4.88273357e-09 -5.57605094e-09 -2.55007344e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0384211       	((2.96039005e-06 5.88433592e-02 -3.03438767e-07) (-1.09633404e-06 9.97613981e-04 -3.12547019e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.75235724e-08 -1.13638459e-08 -8.63652276e-08) (-4.57601597e-09 -5.49492288e-09 -4.50807726e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0386842       	((2.97812064e-06 5.88479132e-02 -9.70616242e-07) (-1.24791729e-06 9.97790729e-04 -1.17388263e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.43390267e-08 -1.32634104e-09 -7.54239625e-08) (-3.87138251e-09 -4.88193214e-09 -3.20088613e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0389474       	((3.20732111e-06 5.88489301e-02 -1.13501726e-06) (-1.00613983e-06 9.97907798e-04 -4.28693578e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.38482331e-08 2.95405262e-08 -9.80656336e-08) (-3.68148977e-09 -5.94303644e-09 -8.16877554e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0392105       	((4.05814471e-06 5.88471849e-02 -1.05303236e-06) (-6.79794267e-07 9.98012088e-04 3.56751682e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.87702917e-08 4.34406345e-08 -1.60170428e-07) (-2.31615866e-09 -6.38587358e-09 -6.82292668e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0394737       	((5.13371797e-06 5.88423828e-02 -2.14773728e-06) (-1.16141291e-06 9.98160012e-04 7.37386808e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.12953404e-08 5.37016401e-08 -2.22855334e-07) (-3.21999189e-09 -6.20986751e-09 -8.26951783e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0397368       	((5.06827644e-06 5.88389809e-02 -3.05343497e-06) (-1.03236358e-06 9.98280059e-04 -1.56627333e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.31097197e-08 6.11173101e-08 -2.27676763e-07) (-4.97633696e-09 -5.20883070e-09 -7.55909086e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.04            	((6.69655690e-06 5.88393603e-02 -3.79220258e-06) (-1.20712640e-06 9.98571863e-04 -1.23578873e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.44862574e-08 4.77990050e-08 -3.19539591e-07) (-5.15362827e-09 -4.96968406e-09 -7.74017364e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0402632       	((5.96328037e-06 5.88399651e-02 -4.50744091e-06) (-1.05513869e-06 9.99223946e-04 -4.80990622e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-8.95064618e-08 1.26860594e-08 -2.84418918e-07) (-5.12697832e-09 -4.44622949e-09 -5.14322790e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0405263       	((3.54167392e-06 5.88366492e-02 -4.00387813e-06) (-7.02172183e-07 9.99298275e-04 -2.34026698e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.82081410e-08 -9.40180378e-10 -2.01867004e-07) (-5.36570357e-09 -4.41100252e-09 -9.17200998e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0407895       	((5.93845207e-06 5.88373314e-02 -1.95996705e-06) (-9.02607917e-07 9.99499592e-04 -1.84355182e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.84947418e-08 -1.42141465e-09 -3.13332410e-07) (-3.58647888e-09 -1.26208554e-09 -5.12814855e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0410526       	((5.35979952e-06 5.88384366e-02 9.52203294e-08) (-6.51989926e-07 9.99896660e-04 -1.88872311e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.42801154e-09 -1.25182728e-08 -2.38794298e-07) (-2.62392780e-09 -1.58096767e-09 -2.38614222e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0413158       	((3.67540120e-06 5.88344016e-02 4.60153629e-07) (-1.19242167e-07 1.00035113e-03 -1.53750459e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.42894103e-08 9.88029669e-09 -1.28257796e-07) (-2.05696722e-09 -3.19130624e-09 -4.48562784e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0415789       	((2.95028033e-06 5.88333913e-02 1.46067227e-06) (-4.06070074e-07 1.00087500e-03 -8.22511585e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.91360691e-08 2.55146300e-08 -1.09271574e-07) (-8.02121678e-10 -4.29365508e-09 -2.44259076e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0418421       	((5.58622302e-07 5.88315014e-02 2.69084397e-06) (7.08959011e-08 1.00134500e-03 3.63444820e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.32576656e-08 2.71015759e-08 6.27510058e-08) (6.70976134e-10 -4.08523341e-09 -2.40179145e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0421053       	((2.21555553e-06 5.88314384e-02 4.37477290e-06) (-2.29539814e-08 1.00208941e-03 -6.71897406e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.83331978e-08 3.09011575e-08 -8.21309221e-08) (9.38709066e-10 -4.74643003e-09 -5.66845645e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0423684       	((1.00182130e-06 5.88372143e-02 6.22728709e-06) (4.57188151e-07 1.00425697e-03 -1.15911087e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.38889579e-07 3.98236008e-08 -4.89500664e-08) (1.59917415e-09 -1.87993058e-09 -5.51232377e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0426316       	((4.88211291e-06 5.88378725e-02 4.36690333e-06) (8.24254175e-08 1.00552896e-03 -3.16822539e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.20540874e-07 -6.02261796e-10 -2.18988603e-07) (-3.65721714e-10 -5.29726607e-10 -5.83871941e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0428947       	((2.87201375e-06 5.88259984e-02 2.09539820e-06) (-7.41380593e-08 1.00718097e-03 -9.71090169e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.44000330e-08 1.52950516e-08 -2.29478996e-07) (2.24942894e-10 2.47207673e-10 -3.57767527e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0431579       	((4.08765214e-06 5.88353959e-02 2.07017186e-06) (4.24133622e-08 1.00747988e-03 -2.14490486e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.33807338e-08 -2.38277902e-08 -2.08826067e-07) (3.64674502e-10 -1.08000224e-11 -3.94244348e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0434211       	((2.53832008e-06 5.88271940e-02 9.64573516e-07) (4.09102165e-07 1.00867688e-03 9.70426405e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.01663966e-09 -2.54212239e-08 -1.29785840e-07) (1.70892009e-09 4.24323307e-10 -4.26930253e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0436842       	((5.90659666e-06 5.88185935e-02 1.69101119e-06) (4.34453119e-08 1.00833947e-03 -1.53748969e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.73145507e-08 -2.88686328e-08 -2.85319133e-07) (1.75542309e-09 1.49849914e-09 -6.17757781e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0439474       	((3.89630783e-06 5.88178891e-02 1.25226217e-06) (2.46989337e-07 1.00882086e-03 -5.57224430e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.76285326e-08 -6.20857754e-09 -2.05633218e-07) (9.75211972e-10 1.98120405e-09 -1.02051985e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0442105       	((5.60113724e-06 5.88206769e-02 -3.70711788e-07) (-2.43047251e-07 1.00925056e-03 1.29159285e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.89256479e-08 -4.08644042e-08 -2.75436990e-07) (3.32615799e-09 4.97412817e-09 -2.16199205e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0444737       	((9.38247650e-06 5.88085533e-02 6.03210012e-07) (-1.47899197e-07 1.00945511e-03 2.32447060e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.18290128e-08 -7.02862660e-08 -5.78483111e-07) (2.55293869e-09 4.15929293e-09 -2.73752874e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0447368       	((3.82823250e-06 5.88146680e-02 -1.02764466e-06) (2.16510608e-07 1.00979270e-03 -1.57461436e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.07430313e-08 -4.58520341e-08 -1.02571616e-07) (1.45928272e-09 3.97041142e-09 -5.42606623e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.045           	((5.06925793e-06 5.88095564e-02 -8.83125495e-07) (3.66833714e-07 1.01005403e-03 1.80146456e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.95955391e-08 -8.65274863e-09 -2.43863285e-07) (3.07919740e-09 3.87347368e-09 -5.00235171e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0452632       	((3.01195097e-06 5.88109993e-02 -8.41291040e-07) (-3.91487005e-08 1.01053541e-03 9.35934421e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.11031703e-09 -3.23352146e-08 -4.88606004e-08) (3.04554309e-09 4.15613435e-09 -9.42435650e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0455263       	((6.72480683e-06 5.87929100e-02 -3.46605177e-06) (5.60809533e-08 1.01047600e-03 1.62567985e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.98164460e-08 -3.19774714e-08 -3.69255316e-07) (1.16066426e-09 3.78090020e-09 -7.47163375e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0457895       	((4.34905520e-06 5.87994703e-02 -2.05911236e-06) (7.02126179e-08 1.01063238e-03 -9.32337792e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-8.15609780e-09 -5.84686941e-08 -2.07028392e-07) (1.59471707e-09 5.67517823e-09 -4.75564377e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0460526       	((1.88164739e-06 5.87943926e-02 -2.94187917e-06) (3.04309737e-07 1.01054168e-03 8.43537241e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.35195590e-08 -5.50211438e-08 -9.42431916e-08) (2.57457416e-09 6.18351741e-09 -2.01894817e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0463158       	((6.01752286e-06 5.87884976e-02 -2.31469170e-06) (-1.89264567e-07 1.01086728e-03 2.14062821e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.01251172e-08 -8.79117671e-08 -3.44272366e-07) (3.00882848e-09 5.44520759e-09 5.08001852e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0465789       	((-4.22702045e-06 5.87846737e-02 -4.12786008e-06) (4.38113282e-07 1.01124739e-03 2.75840648e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.43751325e-08 -1.14955368e-07 2.20903524e-07) (8.09319365e-10 7.51972823e-09 -5.58049552e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0468421       	((3.16530428e-06 5.87934738e-02 -2.47488991e-06) (-1.06396056e-07 1.01194325e-03 1.36914155e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.92011790e-08 -1.31219435e-07 -1.22510048e-07) (2.46924010e-09 7.45421335e-09 -5.80619588e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0471053       	((-2.16992971e-07 5.87871985e-02 -3.58267926e-06) (2.83346606e-07 1.01206231e-03 9.21527266e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.14215468e-08 -1.05527158e-07 1.74569467e-08) (1.06187063e-09 6.36162955e-09 -2.24675484e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0473684       	((2.60549647e-06 5.87748538e-02 -2.62791274e-06) (-6.38244967e-07 1.01195623e-03 -2.48896353e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.14195475e-08 -1.05123941e-07 -1.35681160e-07) (1.19591872e-09 4.17846544e-09 -3.15328056e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0476316       	((5.46826678e-07 5.87776368e-02 -4.36131131e-06) (-5.12299704e-07 1.01240329e-03 -1.68425775e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.00160881e-08 -8.51693561e-08 -8.25921084e-08) (-1.03428597e-09 3.73446372e-09 -2.44276020e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0478947       	((-5.22449440e-07 5.87830940e-02 -1.15737588e-06) (-1.92989727e-07 1.01244050e-03 -1.90419517e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.16602072e-09 -1.08225653e-07 2.18910124e-08) (3.41929948e-10 3.77727325e-09 -7.36398348e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0481579       	((-9.01478353e-07 5.87737220e-02 -1.25899285e-06) (1.30011367e-07 1.01258708e-03 -5.26360885e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.87310999e-08 -9.25884801e-08 -1.13650354e-08) (2.17513449e-10 3.05701839e-09 4.21436515e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0484211       	((-1.02116759e-07 5.87694010e-02 -3.11876732e-07) (9.46101133e-08 1.01274025e-03 3.90032722e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.94250607e-08 -6.61808185e-08 2.49831593e-08) (1.98367185e-09 2.42609701e-09 3.18077124e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0486842       	((-4.23228308e-07 5.87664387e-02 -3.97007952e-07) (2.51545496e-07 1.01300875e-03 -2.89854188e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.38746404e-08 -4.95281562e-08 -6.73591831e-09) (2.17249525e-10 1.72534189e-09 2.16134939e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0489474       	((1.93250789e-06 5.87691619e-02 1.26024268e-06) (2.12745858e-07 1.01294697e-03 -1.22743387e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.84264151e-08 -4.29835825e-08 -5.55152875e-08) (-2.31623868e-10 2.52845024e-09 5.89550497e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0492105       	((-3.59294405e-06 5.87667635e-02 -2.79600926e-07) (1.09277920e-07 1.01326404e-03 -8.83225119e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.35352326e-08 -9.93918114e-09 2.37194136e-07) (1.57190431e-10 1.07557934e-09 3.04833398e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0494737       	((3.98667167e-06 5.87583888e-02 7.60330124e-07) (-2.34534056e-07 1.01270112e-03 -2.47742906e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.37852432e-09 2.25200780e-09 -1.81422865e-07) (-1.91481439e-09 1.81832729e-09 5.97046460e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0497368       	((-1.78228683e-06 5.87585763e-02 3.39106990e-07) (8.22361647e-08 1.01284604e-03 -2.17978732e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.48460752e-09 -3.27544653e-08 1.10078919e-07) (-1.97353921e-09 -5.24679363e-11 -2.40692215e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.05            	((-1.10754529e-06 5.87634527e-02 3.48727499e-06) (-1.01278839e-07 1.01347520e-03 -2.70900060e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.16034468e-08 -5.12918830e-09 1.23446942e-07) (-1.52672452e-10 1.69615047e-10 3.27222617e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
