# y+ ()       
# Time        	patch         	min           	max           	average       
0.2445        	region0_to_wallFilmRegion_wallFilmFaces	5.903890e+00	1.942900e+01	1.234581e+01
0.245         	splitter	2.017578e+01	3.274237e+01	2.281083e+01
0.245         	back	7.046837e+00	1.154725e+01	1.008851e+01
0.245         	region0_to_wallFilmRegion_wallFilmFaces	5.903899e+00	1.939050e+01	1.234306e+01
0.2455        	splitter	2.016958e+01	3.271923e+01	2.279845e+01
0.2455        	back	7.082453e+00	1.151755e+01	1.011088e+01
0.2455        	region0_to_wallFilmRegion_wallFilmFaces	5.904070e+00	1.936891e+01	1.234042e+01
0.246         	splitter	2.016242e+01	3.269515e+01	2.278545e+01
0.246         	back	7.133179e+00	1.152541e+01	1.013730e+01
0.246         	region0_to_wallFilmRegion_wallFilmFaces	5.904370e+00	1.930931e+01	1.233759e+01
0.2465        	splitter	2.015320e+01	3.267201e+01	2.277274e+01
0.2465        	back	7.177759e+00	1.153158e+01	1.017076e+01
0.2465        	region0_to_wallFilmRegion_wallFilmFaces	5.904751e+00	1.925939e+01	1.233529e+01
0.247         	splitter	2.014036e+01	3.265059e+01	2.276066e+01
0.247         	back	7.182968e+00	1.154249e+01	1.016048e+01
0.247         	region0_to_wallFilmRegion_wallFilmFaces	5.905163e+00	1.930568e+01	1.232464e+01
0.2475        	splitter	2.012799e+01	3.263153e+01	2.274957e+01
0.2475        	back	7.195113e+00	1.150607e+01	1.014956e+01
0.2475        	region0_to_wallFilmRegion_wallFilmFaces	5.905587e+00	1.932456e+01	1.231349e+01
0.248         	splitter	2.011623e+01	3.261485e+01	2.273956e+01
0.248         	back	7.211733e+00	1.153716e+01	1.015235e+01
0.248         	region0_to_wallFilmRegion_wallFilmFaces	5.906012e+00	1.936172e+01	1.230738e+01
0.2485        	splitter	2.010553e+01	3.260097e+01	2.273103e+01
0.2485        	back	7.230487e+00	1.151970e+01	1.013926e+01
0.2485        	region0_to_wallFilmRegion_wallFilmFaces	5.906421e+00	1.940143e+01	1.230526e+01
0.249         	splitter	2.009653e+01	3.259059e+01	2.272458e+01
0.249         	back	7.249298e+00	1.153482e+01	1.013496e+01
0.249         	region0_to_wallFilmRegion_wallFilmFaces	5.906811e+00	1.944334e+01	1.230506e+01
0.2495        	splitter	2.008931e+01	3.258389e+01	2.272027e+01
0.2495        	back	7.266371e+00	1.157228e+01	1.011143e+01
0.2495        	region0_to_wallFilmRegion_wallFilmFaces	5.907159e+00	1.948668e+01	1.230702e+01
0.25          	splitter	2.008398e+01	3.258075e+01	2.271800e+01
0.25          	back	7.280232e+00	1.153152e+01	1.008782e+01
0.25          	region0_to_wallFilmRegion_wallFilmFaces	5.907452e+00	1.953063e+01	1.230996e+01
0.2505        	splitter	2.008019e+01	3.258033e+01	2.271721e+01
0.2505        	back	7.289748e+00	1.152306e+01	1.007031e+01
0.2505        	region0_to_wallFilmRegion_wallFilmFaces	5.907692e+00	1.957408e+01	1.231358e+01
0.251         	splitter	2.007720e+01	3.258304e+01	2.271684e+01
0.251         	back	7.294144e+00	1.157590e+01	1.007368e+01
0.251         	region0_to_wallFilmRegion_wallFilmFaces	5.907899e+00	1.961576e+01	1.231757e+01
0.2515        	splitter	2.007498e+01	3.258783e+01	2.271673e+01
0.2515        	back	7.292959e+00	1.160069e+01	1.005286e+01
0.2515        	region0_to_wallFilmRegion_wallFilmFaces	5.908114e+00	1.965506e+01	1.232142e+01
0.252         	splitter	2.007353e+01	3.259237e+01	2.271687e+01
0.252         	back	7.285929e+00	1.160470e+01	1.004753e+01
0.252         	region0_to_wallFilmRegion_wallFilmFaces	5.908371e+00	1.969503e+01	1.232504e+01
0.2525        	splitter	2.007300e+01	3.259684e+01	2.271750e+01
0.2525        	back	7.272654e+00	1.151317e+01	1.003040e+01
0.2525        	region0_to_wallFilmRegion_wallFilmFaces	5.908660e+00	1.973376e+01	1.232781e+01
0.253         	splitter	2.007338e+01	3.260132e+01	2.271857e+01
0.253         	back	7.253909e+00	1.149353e+01	1.001362e+01
0.253         	region0_to_wallFilmRegion_wallFilmFaces	5.908982e+00	1.976915e+01	1.232989e+01
0.2535        	splitter	2.007379e+01	3.260479e+01	2.271910e+01
0.2535        	back	7.230874e+00	1.162210e+01	1.001953e+01
0.2535        	region0_to_wallFilmRegion_wallFilmFaces	5.909331e+00	1.980125e+01	1.233185e+01
0.254         	splitter	2.007411e+01	3.260633e+01	2.271896e+01
0.254         	back	7.204647e+00	1.158259e+01	1.001498e+01
0.254         	region0_to_wallFilmRegion_wallFilmFaces	5.909742e+00	1.982903e+01	1.233411e+01
0.2545        	splitter	2.007487e+01	3.260683e+01	2.271894e+01
0.2545        	back	7.175595e+00	1.156443e+01	1.000359e+01
0.2545        	region0_to_wallFilmRegion_wallFilmFaces	5.910233e+00	1.985245e+01	1.233721e+01
0.255         	splitter	2.007729e+01	3.260888e+01	2.272078e+01
0.255         	back	7.144221e+00	1.157171e+01	1.000314e+01
0.255         	region0_to_wallFilmRegion_wallFilmFaces	5.910765e+00	1.987327e+01	1.234151e+01
0.2555        	splitter	2.008261e+01	3.261553e+01	2.272609e+01
0.2555        	back	7.111761e+00	1.155646e+01	1.000260e+01
0.2555        	region0_to_wallFilmRegion_wallFilmFaces	5.911260e+00	1.989286e+01	1.234688e+01
0.256         	splitter	2.009089e+01	3.262816e+01	2.273506e+01
0.256         	back	7.081451e+00	1.157796e+01	1.000851e+01
0.256         	region0_to_wallFilmRegion_wallFilmFaces	5.911607e+00	1.991108e+01	1.235337e+01
0.2565        	splitter	2.010166e+01	3.264596e+01	2.274685e+01
0.2565        	back	7.052691e+00	1.152149e+01	1.000591e+01
0.2565        	region0_to_wallFilmRegion_wallFilmFaces	5.911759e+00	1.993090e+01	1.236038e+01
0.257         	splitter	2.011352e+01	3.266650e+01	2.275959e+01
0.257         	back	7.026533e+00	1.149611e+01	1.001269e+01
0.257         	region0_to_wallFilmRegion_wallFilmFaces	5.911696e+00	1.994716e+01	1.236715e+01
0.2575        	splitter	2.012537e+01	3.268649e+01	2.277160e+01
0.2575        	back	7.005783e+00	1.150175e+01	1.002289e+01
0.2575        	region0_to_wallFilmRegion_wallFilmFaces	5.911464e+00	1.995433e+01	1.237294e+01
0.258         	splitter	2.013631e+01	3.270343e+01	2.278165e+01
0.258         	back	6.994555e+00	1.152415e+01	1.003237e+01
0.258         	region0_to_wallFilmRegion_wallFilmFaces	5.911147e+00	1.995047e+01	1.237730e+01
0.2585        	splitter	2.014582e+01	3.271583e+01	2.278913e+01
0.2585        	back	7.005079e+00	1.151422e+01	1.004830e+01
0.2585        	region0_to_wallFilmRegion_wallFilmFaces	5.910810e+00	1.993463e+01	1.237983e+01
0.259         	splitter	2.015373e+01	3.272310e+01	2.279391e+01
0.259         	back	7.036444e+00	1.152432e+01	1.008464e+01
0.259         	region0_to_wallFilmRegion_wallFilmFaces	5.910517e+00	1.991009e+01	1.237973e+01
0.2595        	splitter	2.015974e+01	3.272530e+01	2.279598e+01
0.2595        	back	7.083599e+00	1.151506e+01	1.011085e+01
0.2595        	region0_to_wallFilmRegion_wallFilmFaces	5.910298e+00	1.987747e+01	1.237753e+01
0.26          	splitter	2.016385e+01	3.272271e+01	2.279553e+01
0.26          	back	7.142204e+00	1.151094e+01	1.012236e+01
0.26          	region0_to_wallFilmRegion_wallFilmFaces	5.910186e+00	1.983351e+01	1.237425e+01
0.2605        	splitter	2.016045e+01	3.271593e+01	2.279260e+01
0.2605        	back	7.145943e+00	1.152361e+01	1.013053e+01
0.2605        	region0_to_wallFilmRegion_wallFilmFaces	5.910181e+00	1.977932e+01	1.236932e+01
0.261         	splitter	2.015465e+01	3.270490e+01	2.278716e+01
0.261         	back	7.156112e+00	1.150522e+01	1.012998e+01
0.261         	region0_to_wallFilmRegion_wallFilmFaces	5.910279e+00	1.971640e+01	1.236312e+01
0.2615        	splitter	2.014678e+01	3.268994e+01	2.277931e+01
0.2615        	back	7.171342e+00	1.154213e+01	1.013375e+01
0.2615        	region0_to_wallFilmRegion_wallFilmFaces	5.910502e+00	1.964665e+01	1.235595e+01
0.262         	splitter	2.013712e+01	3.267158e+01	2.276947e+01
0.262         	back	7.189370e+00	1.155406e+01	1.012540e+01
0.262         	region0_to_wallFilmRegion_wallFilmFaces	5.910856e+00	1.957200e+01	1.234798e+01
0.2625        	splitter	2.012649e+01	3.265139e+01	2.275870e+01
0.2625        	back	7.208139e+00	1.153872e+01	1.010235e+01
0.2625        	region0_to_wallFilmRegion_wallFilmFaces	5.911329e+00	1.949489e+01	1.234013e+01
0.263         	splitter	2.011594e+01	3.263155e+01	2.274831e+01
0.263         	back	7.225831e+00	1.152397e+01	1.009314e+01
0.263         	region0_to_wallFilmRegion_wallFilmFaces	5.911893e+00	1.946064e+01	1.233341e+01
0.2635        	splitter	2.010619e+01	3.261387e+01	2.273924e+01
0.2635        	back	7.240914e+00	1.153931e+01	1.006856e+01
0.2635        	region0_to_wallFilmRegion_wallFilmFaces	5.912499e+00	1.944223e+01	1.232826e+01
0.264         	splitter	2.009795e+01	3.260039e+01	2.273229e+01
0.264         	back	7.252132e+00	1.156742e+01	1.005529e+01
0.264         	region0_to_wallFilmRegion_wallFilmFaces	5.913090e+00	1.942433e+01	1.232490e+01
0.2645        	splitter	2.009156e+01	3.259512e+01	2.272773e+01
0.2645        	back	7.258580e+00	1.156877e+01	1.005030e+01
0.2645        	region0_to_wallFilmRegion_wallFilmFaces	5.913624e+00	1.941641e+01	1.232374e+01
0.265         	splitter	2.008708e+01	3.259423e+01	2.272544e+01
0.265         	back	7.259652e+00	1.155529e+01	1.003031e+01
0.265         	region0_to_wallFilmRegion_wallFilmFaces	5.914067e+00	1.940967e+01	1.232461e+01
0.2655        	splitter	2.008476e+01	3.259738e+01	2.272558e+01
0.2655        	back	7.254967e+00	1.159544e+01	1.001568e+01
0.2655        	region0_to_wallFilmRegion_wallFilmFaces	5.914410e+00	1.941151e+01	1.232732e+01
0.266         	splitter	2.008486e+01	3.260468e+01	2.272830e+01
0.266         	back	7.243990e+00	1.146396e+01	9.998140e+00
0.266         	region0_to_wallFilmRegion_wallFilmFaces	5.914649e+00	1.944662e+01	1.233174e+01
0.2665        	splitter	2.008758e+01	3.261620e+01	2.273372e+01
0.2665        	back	7.226951e+00	1.159585e+01	1.000120e+01
0.2665        	region0_to_wallFilmRegion_wallFilmFaces	5.914761e+00	1.948748e+01	1.233730e+01
0.267         	splitter	2.009289e+01	3.263166e+01	2.274171e+01
0.267         	back	7.205064e+00	1.157483e+01	9.999743e+00
0.267         	region0_to_wallFilmRegion_wallFilmFaces	5.914735e+00	1.953467e+01	1.234379e+01
0.2675        	splitter	2.010036e+01	3.265017e+01	2.275167e+01
0.2675        	back	7.179357e+00	1.159203e+01	9.985884e+00
0.2675        	region0_to_wallFilmRegion_wallFilmFaces	5.914572e+00	1.957132e+01	1.235128e+01
0.268         	splitter	2.010952e+01	3.267047e+01	2.276292e+01
0.268         	back	7.150517e+00	1.160085e+01	9.974536e+00
0.268         	region0_to_wallFilmRegion_wallFilmFaces	5.914278e+00	1.959714e+01	1.235895e+01
0.2685        	splitter	2.011983e+01	3.269132e+01	2.277475e+01
0.2685        	back	7.118930e+00	1.156792e+01	9.976697e+00
0.2685        	region0_to_wallFilmRegion_wallFilmFaces	5.913874e+00	1.961808e+01	1.236656e+01
0.269         	splitter	2.013069e+01	3.271144e+01	2.278642e+01
0.269         	back	7.085516e+00	1.153597e+01	9.978033e+00
0.269         	region0_to_wallFilmRegion_wallFilmFaces	5.913387e+00	1.963405e+01	1.237387e+01
0.2695        	splitter	2.014164e+01	3.272973e+01	2.279738e+01
0.2695        	back	7.053756e+00	1.156952e+01	9.983803e+00
0.2695        	region0_to_wallFilmRegion_wallFilmFaces	5.912846e+00	1.964108e+01	1.238037e+01
0.27          	splitter	2.015220e+01	3.274549e+01	2.280717e+01
0.27          	back	7.023680e+00	1.157668e+01	9.981033e+00
0.27          	region0_to_wallFilmRegion_wallFilmFaces	5.912281e+00	1.965710e+01	1.238550e+01
0.2705        	splitter	2.016200e+01	3.275811e+01	2.281543e+01
0.2705        	back	6.995669e+00	1.157133e+01	9.988790e+00
0.2705        	region0_to_wallFilmRegion_wallFilmFaces	5.911712e+00	1.966919e+01	1.238913e+01
0.271         	splitter	2.017065e+01	3.276719e+01	2.282180e+01
0.271         	back	6.972653e+00	1.157106e+01	9.996864e+00
0.271         	region0_to_wallFilmRegion_wallFilmFaces	5.911159e+00	1.966932e+01	1.239113e+01
0.2715        	splitter	2.017775e+01	3.277223e+01	2.282588e+01
0.2715        	back	6.957255e+00	1.154469e+01	1.001346e+01
0.2715        	region0_to_wallFilmRegion_wallFilmFaces	5.910639e+00	1.964322e+01	1.239160e+01
0.272         	splitter	2.018292e+01	3.277286e+01	2.282736e+01
0.272         	back	6.961171e+00	1.154944e+01	1.002107e+01
0.272         	region0_to_wallFilmRegion_wallFilmFaces	5.910175e+00	1.962811e+01	1.239025e+01
0.2725        	splitter	2.018592e+01	3.276870e+01	2.282598e+01
0.2725        	back	6.987260e+00	1.155475e+01	1.004983e+01
0.2725        	region0_to_wallFilmRegion_wallFilmFaces	5.909788e+00	1.960684e+01	1.238711e+01
0.273         	splitter	2.018663e+01	3.275978e+01	2.282174e+01
0.273         	back	7.030583e+00	1.151677e+01	1.006802e+01
0.273         	region0_to_wallFilmRegion_wallFilmFaces	5.909500e+00	1.970312e+01	1.238250e+01
0.2735        	splitter	2.018466e+01	3.274660e+01	2.281499e+01
0.2735        	back	7.086602e+00	1.153225e+01	1.009860e+01
0.2735        	region0_to_wallFilmRegion_wallFilmFaces	5.909328e+00	1.968995e+01	1.237624e+01
0.274         	splitter	2.017588e+01	3.273002e+01	2.280612e+01
0.274         	back	7.105296e+00	1.151789e+01	1.010500e+01
0.274         	region0_to_wallFilmRegion_wallFilmFaces	5.909277e+00	1.957031e+01	1.236873e+01
0.2745        	splitter	2.016532e+01	3.271057e+01	2.279537e+01
0.2745        	back	7.114036e+00	1.150421e+01	1.010137e+01
0.2745        	region0_to_wallFilmRegion_wallFilmFaces	5.909335e+00	1.946783e+01	1.236059e+01
0.275         	splitter	2.015320e+01	3.268875e+01	2.278295e+01
0.275         	back	7.128525e+00	1.153777e+01	1.010453e+01
0.275         	region0_to_wallFilmRegion_wallFilmFaces	5.909508e+00	1.943568e+01	1.235186e+01
0.2755        	splitter	2.013988e+01	3.266510e+01	2.276934e+01
0.2755        	back	7.146438e+00	1.156002e+01	1.010299e+01
0.2755        	region0_to_wallFilmRegion_wallFilmFaces	5.909804e+00	1.942496e+01	1.234297e+01
0.276         	splitter	2.012611e+01	3.264105e+01	2.275548e+01
0.276         	back	7.165644e+00	1.157093e+01	1.008480e+01
0.276         	region0_to_wallFilmRegion_wallFilmFaces	5.910216e+00	1.942705e+01	1.233496e+01
0.2765        	splitter	2.011299e+01	3.261859e+01	2.274274e+01
0.2765        	back	7.184249e+00	1.153507e+01	1.007207e+01
0.2765        	region0_to_wallFilmRegion_wallFilmFaces	5.910711e+00	1.946277e+01	1.232827e+01
0.277         	splitter	2.010141e+01	3.259978e+01	2.273221e+01
0.277         	back	7.200643e+00	1.157351e+01	1.005478e+01
0.277         	region0_to_wallFilmRegion_wallFilmFaces	5.911245e+00	1.950119e+01	1.232306e+01
0.2775        	splitter	2.009199e+01	3.258597e+01	2.272454e+01
0.2775        	back	7.213488e+00	1.154571e+01	1.002431e+01
0.2775        	region0_to_wallFilmRegion_wallFilmFaces	5.911754e+00	1.954216e+01	1.231989e+01
0.278         	splitter	2.008500e+01	3.257922e+01	2.271994e+01
0.278         	back	7.221787e+00	1.160649e+01	1.002280e+01
0.278         	region0_to_wallFilmRegion_wallFilmFaces	5.912196e+00	1.958504e+01	1.231876e+01
0.2785        	splitter	2.008028e+01	3.258008e+01	2.271795e+01
0.2785        	back	7.224856e+00	1.151937e+01	9.997056e+00
0.2785        	region0_to_wallFilmRegion_wallFilmFaces	5.912544e+00	1.962867e+01	1.231963e+01
0.279         	splitter	2.007784e+01	3.258511e+01	2.271839e+01
0.279         	back	7.222267e+00	1.156988e+01	9.991627e+00
0.279         	region0_to_wallFilmRegion_wallFilmFaces	5.912795e+00	1.967288e+01	1.232208e+01
0.2795        	splitter	2.007780e+01	3.259384e+01	2.272125e+01
0.2795        	back	7.213540e+00	1.155556e+01	9.984942e+00
0.2795        	region0_to_wallFilmRegion_wallFilmFaces	5.912960e+00	1.972105e+01	1.232607e+01
0.28          	splitter	2.008026e+01	3.260614e+01	2.272654e+01
0.28          	back	7.198583e+00	1.161585e+01	9.982958e+00
0.28          	region0_to_wallFilmRegion_wallFilmFaces	5.913029e+00	1.976958e+01	1.233172e+01
0.2805        	splitter	2.008525e+01	3.262177e+01	2.273423e+01
0.2805        	back	7.178585e+00	1.152730e+01	9.961080e+00
0.2805        	region0_to_wallFilmRegion_wallFilmFaces	5.912997e+00	1.981400e+01	1.233839e+01
0.281         	splitter	2.009245e+01	3.264008e+01	2.274389e+01
0.281         	back	7.154512e+00	1.157183e+01	9.960184e+00
0.281         	region0_to_wallFilmRegion_wallFilmFaces	5.912860e+00	1.985047e+01	1.234656e+01
0.2815        	splitter	2.010140e+01	3.266016e+01	2.275495e+01
0.2815        	back	7.127318e+00	1.159660e+01	9.955351e+00
0.2815        	region0_to_wallFilmRegion_wallFilmFaces	5.912621e+00	1.987605e+01	1.235563e+01
0.282         	splitter	2.011169e+01	3.268100e+01	2.276683e+01
0.282         	back	7.097259e+00	1.159728e+01	9.957699e+00
0.282         	region0_to_wallFilmRegion_wallFilmFaces	5.912288e+00	1.989296e+01	1.236460e+01
0.2825        	splitter	2.012279e+01	3.270156e+01	2.277893e+01
0.2825        	back	7.065106e+00	1.159322e+01	9.958973e+00
0.2825        	region0_to_wallFilmRegion_wallFilmFaces	5.911877e+00	1.990773e+01	1.237331e+01
0.283         	splitter	2.013423e+01	3.272093e+01	2.279069e+01
0.283         	back	7.033858e+00	1.152453e+01	9.957918e+00
0.283         	region0_to_wallFilmRegion_wallFilmFaces	5.911406e+00	1.992356e+01	1.238151e+01
0.2835        	splitter	2.014562e+01	3.273836e+01	2.280170e+01
0.2835        	back	7.004529e+00	1.153887e+01	9.949629e+00
0.2835        	region0_to_wallFilmRegion_wallFilmFaces	5.910894e+00	1.993751e+01	1.238933e+01
0.284         	splitter	2.015659e+01	3.275344e+01	2.281160e+01
0.284         	back	6.976896e+00	1.157499e+01	9.967184e+00
0.284         	region0_to_wallFilmRegion_wallFilmFaces	5.910356e+00	1.994941e+01	1.239597e+01
0.2845        	splitter	2.016673e+01	3.276561e+01	2.282001e+01
0.2845        	back	6.953604e+00	1.155227e+01	9.980250e+00
0.2845        	region0_to_wallFilmRegion_wallFilmFaces	5.909805e+00	1.995174e+01	1.240045e+01
0.285         	splitter	2.017561e+01	3.277431e+01	2.282646e+01
0.285         	back	6.936906e+00	1.146888e+01	9.972365e+00
0.285         	region0_to_wallFilmRegion_wallFilmFaces	5.909256e+00	1.994356e+01	1.240304e+01
0.2855        	splitter	2.018275e+01	3.277892e+01	2.283047e+01
0.2855        	back	6.936174e+00	1.155273e+01	9.995809e+00
0.2855        	region0_to_wallFilmRegion_wallFilmFaces	5.908731e+00	1.992672e+01	1.240324e+01
0.286         	splitter	2.018782e+01	3.277889e+01	2.283169e+01
0.286         	back	6.958339e+00	1.155769e+01	1.001481e+01
0.286         	region0_to_wallFilmRegion_wallFilmFaces	5.908256e+00	1.990261e+01	1.240159e+01
0.2865        	splitter	2.019057e+01	3.277392e+01	2.282990e+01
0.2865        	back	6.998910e+00	1.150077e+01	1.004547e+01
0.2865        	region0_to_wallFilmRegion_wallFilmFaces	5.907857e+00	1.987165e+01	1.239840e+01
0.287         	splitter	2.019096e+01	3.276410e+01	2.282520e+01
0.287         	back	7.053154e+00	1.153429e+01	1.007771e+01
0.287         	region0_to_wallFilmRegion_wallFilmFaces	5.907559e+00	1.982810e+01	1.239325e+01
0.2875        	splitter	2.018683e+01	3.275001e+01	2.281791e+01
0.2875        	back	7.086050e+00	1.153985e+01	1.009942e+01
0.2875        	region0_to_wallFilmRegion_wallFilmFaces	5.907381e+00	1.977827e+01	1.238642e+01
0.288         	splitter	2.017733e+01	3.273208e+01	2.280811e+01
0.288         	back	7.093935e+00	1.152384e+01	1.009355e+01
0.288         	region0_to_wallFilmRegion_wallFilmFaces	5.907322e+00	1.972294e+01	1.237800e+01
0.2885        	splitter	2.016580e+01	3.271067e+01	2.279604e+01
0.2885        	back	7.108117e+00	1.153533e+01	1.009578e+01
0.2885        	region0_to_wallFilmRegion_wallFilmFaces	5.907392e+00	1.965843e+01	1.236850e+01
0.289         	splitter	2.015255e+01	3.268634e+01	2.278215e+01
0.289         	back	7.126256e+00	1.150845e+01	1.008638e+01
0.289         	region0_to_wallFilmRegion_wallFilmFaces	5.907608e+00	1.958819e+01	1.235867e+01
0.2895        	splitter	2.013827e+01	3.266044e+01	2.276729e+01
0.2895        	back	7.146171e+00	1.152825e+01	1.007985e+01
0.2895        	region0_to_wallFilmRegion_wallFilmFaces	5.907970e+00	1.951426e+01	1.234928e+01
0.29          	splitter	2.012411e+01	3.263510e+01	2.275291e+01
0.29          	back	7.165922e+00	1.152722e+01	1.006442e+01
0.29          	region0_to_wallFilmRegion_wallFilmFaces	5.908446e+00	1.947261e+01	1.234121e+01
0.2905        	splitter	2.011105e+01	3.261255e+01	2.274030e+01
0.2905        	back	7.183823e+00	1.159478e+01	1.005214e+01
0.2905        	region0_to_wallFilmRegion_wallFilmFaces	5.908997e+00	1.943979e+01	1.233468e+01
0.291         	splitter	2.009987e+01	3.259454e+01	2.273031e+01
0.291         	back	7.198487e+00	1.157113e+01	1.002582e+01
0.291         	region0_to_wallFilmRegion_wallFilmFaces	5.909557e+00	1.940017e+01	1.232980e+01
0.2915        	splitter	2.009112e+01	3.258407e+01	2.272351e+01
0.2915        	back	7.208808e+00	1.156851e+01	1.001506e+01
0.2915        	region0_to_wallFilmRegion_wallFilmFaces	5.910071e+00	1.939981e+01	1.232675e+01
0.292         	splitter	2.008483e+01	3.258150e+01	2.271970e+01
0.292         	back	7.214051e+00	1.155856e+01	9.997741e+00
0.292         	region0_to_wallFilmRegion_wallFilmFaces	5.910501e+00	1.940578e+01	1.232594e+01
0.2925        	splitter	2.008091e+01	3.258379e+01	2.271856e+01
0.2925        	back	7.213718e+00	1.154321e+01	9.984926e+00
0.2925        	region0_to_wallFilmRegion_wallFilmFaces	5.910825e+00	1.945490e+01	1.232721e+01
0.293         	splitter	2.007949e+01	3.259027e+01	2.272004e+01
0.293         	back	7.207378e+00	1.156801e+01	9.984031e+00
0.293         	region0_to_wallFilmRegion_wallFilmFaces	5.911054e+00	1.948772e+01	1.233038e+01
0.2935        	splitter	2.008063e+01	3.260068e+01	2.272407e+01
0.2935        	back	7.194657e+00	1.157737e+01	9.977696e+00
0.2935        	region0_to_wallFilmRegion_wallFilmFaces	5.911185e+00	1.951925e+01	1.233503e+01
0.294         	splitter	2.008443e+01	3.261479e+01	2.273067e+01
0.294         	back	7.176555e+00	1.160106e+01	9.962951e+00
0.294         	region0_to_wallFilmRegion_wallFilmFaces	5.911207e+00	1.956350e+01	1.234061e+01
0.2945        	splitter	2.009067e+01	3.263207e+01	2.273952e+01
0.2945        	back	7.154054e+00	1.161688e+01	9.959099e+00
0.2945        	region0_to_wallFilmRegion_wallFilmFaces	5.911121e+00	1.962005e+01	1.234715e+01
0.295         	splitter	2.009885e+01	3.265151e+01	2.274999e+01
0.295         	back	7.128252e+00	1.159086e+01	9.964443e+00
0.295         	region0_to_wallFilmRegion_wallFilmFaces	5.910927e+00	1.964474e+01	1.235433e+01
0.2955        	splitter	2.010858e+01	3.267209e+01	2.276154e+01
0.2955        	back	7.099385e+00	1.160065e+01	9.957174e+00
0.2955        	region0_to_wallFilmRegion_wallFilmFaces	5.910636e+00	1.964930e+01	1.236198e+01
0.296         	splitter	2.011934e+01	3.269278e+01	2.277353e+01
0.296         	back	7.068180e+00	1.157730e+01	9.963978e+00
0.296         	region0_to_wallFilmRegion_wallFilmFaces	5.910261e+00	1.968365e+01	1.236961e+01
0.2965        	splitter	2.013060e+01	3.271256e+01	2.278537e+01
0.2965        	back	7.036624e+00	1.159030e+01	9.952895e+00
0.2965        	region0_to_wallFilmRegion_wallFilmFaces	5.909822e+00	1.969619e+01	1.237634e+01
0.297         	splitter	2.014197e+01	3.273059e+01	2.279659e+01
0.297         	back	7.007179e+00	1.154917e+01	9.949358e+00
0.297         	region0_to_wallFilmRegion_wallFilmFaces	5.909338e+00	1.969124e+01	1.238210e+01
0.2975        	splitter	2.015301e+01	3.274633e+01	2.280679e+01
0.2975        	back	6.979194e+00	1.156057e+01	9.954019e+00
0.2975        	region0_to_wallFilmRegion_wallFilmFaces	5.908827e+00	1.970159e+01	1.238674e+01
0.298         	splitter	2.016337e+01	3.275929e+01	2.281562e+01
0.298         	back	6.954589e+00	1.157428e+01	9.963412e+00
0.298         	region0_to_wallFilmRegion_wallFilmFaces	5.908301e+00	1.970661e+01	1.239030e+01
0.2985        	splitter	2.017263e+01	3.276899e+01	2.282267e+01
0.2985        	back	6.935892e+00	1.155630e+01	9.972712e+00
0.2985        	region0_to_wallFilmRegion_wallFilmFaces	5.907777e+00	1.968672e+01	1.239229e+01
0.299         	splitter	2.018031e+01	3.277481e+01	2.282746e+01
0.299         	back	6.929165e+00	1.156629e+01	9.990304e+00
0.299         	region0_to_wallFilmRegion_wallFilmFaces	5.907270e+00	1.968613e+01	1.239260e+01
0.2995        	splitter	2.018606e+01	3.277623e+01	2.282961e+01
0.2995        	back	6.945253e+00	1.154280e+01	1.001230e+01
0.2995        	region0_to_wallFilmRegion_wallFilmFaces	5.906804e+00	1.966412e+01	1.239144e+01
0.3           	splitter	2.018961e+01	3.277288e+01	2.282888e+01
0.3           	back	6.981166e+00	1.154212e+01	1.003460e+01
0.3           	region0_to_wallFilmRegion_wallFilmFaces	5.906406e+00	1.968616e+01	1.238811e+01
0.3005        	splitter	2.019082e+01	3.276470e+01	2.282522e+01
0.3005        	back	7.031961e+00	1.152631e+01	1.005557e+01
0.3005        	region0_to_wallFilmRegion_wallFilmFaces	5.906097e+00	1.973266e+01	1.238283e+01
0.301         	splitter	2.018664e+01	3.275218e+01	2.281898e+01
0.301         	back	7.080331e+00	1.151464e+01	1.008392e+01
0.301         	region0_to_wallFilmRegion_wallFilmFaces	5.905899e+00	1.966968e+01	1.237641e+01
0.3015        	splitter	2.017806e+01	3.273584e+01	2.281026e+01
0.3015        	back	7.085880e+00	1.151130e+01	1.008909e+01
0.3015        	region0_to_wallFilmRegion_wallFilmFaces	5.905817e+00	1.951806e+01	1.236853e+01
0.302         	splitter	2.016737e+01	3.271595e+01	2.279920e+01
0.302         	back	7.098360e+00	1.151144e+01	1.008605e+01
0.302         	region0_to_wallFilmRegion_wallFilmFaces	5.905850e+00	1.946767e+01	1.235985e+01
0.3025        	splitter	2.015485e+01	3.269292e+01	2.278611e+01
0.3025        	back	7.115428e+00	1.154095e+01	1.008865e+01
0.3025        	region0_to_wallFilmRegion_wallFilmFaces	5.906022e+00	1.945503e+01	1.235085e+01
0.303         	splitter	2.014094e+01	3.266763e+01	2.277160e+01
0.303         	back	7.134858e+00	1.151170e+01	1.007586e+01
0.303         	region0_to_wallFilmRegion_wallFilmFaces	5.906337e+00	1.944541e+01	1.234159e+01
0.3035        	splitter	2.012663e+01	3.264190e+01	2.275689e+01
0.3035        	back	7.154645e+00	1.156854e+01	1.005605e+01
0.3035        	region0_to_wallFilmRegion_wallFilmFaces	5.906779e+00	1.942965e+01	1.233323e+01
0.304         	splitter	2.011299e+01	3.261790e+01	2.274335e+01
