# Forces        
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
0.04            	((-3.56035127e-07 5.85658223e-02 9.17660799e-07) (-1.20178013e-08 1.36645432e-03 2.86024363e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.94682168e-08 -1.38628939e-08 1.75759071e-08) (-3.74459782e-09 1.82218012e-09 -1.32052676e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0403125       	((1.06086187e-06 5.85596367e-02 1.21083457e-06) (-1.97324890e-07 1.36646956e-03 -2.50558116e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.56580522e-08 -1.61667243e-08 -2.49251020e-08) (-1.81683121e-09 2.28670741e-09 1.11820720e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.040625        	((-7.71807986e-08 5.85552241e-02 1.10467298e-06) (-1.15616251e-07 1.36649349e-03 -4.43681786e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.19359223e-08 -2.03048526e-08 6.57356834e-09) (-1.85105402e-09 2.33592234e-09 8.99191912e-11) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0409375       	((5.82699736e-07 5.85517657e-02 8.35347834e-07) (-1.30504763e-07 1.36627338e-03 -2.74455441e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.60742739e-08 -1.87956484e-09 -1.94579650e-08) (1.53311582e-09 1.60684208e-09 6.89903186e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.04125         	((6.73297183e-07 5.85503027e-02 1.64096080e-06) (-2.82161401e-08 1.36625242e-03 3.12936235e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-8.12863110e-09 -1.14395399e-08 -2.20545345e-08) (1.11456233e-09 1.89359790e-09 5.04050476e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0415625       	((8.13002998e-11 5.85498241e-02 2.21656420e-06) (1.21656399e-08 1.36657103e-03 -1.76726030e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-8.15230305e-09 -1.43586562e-08 7.09236295e-10) (3.35128611e-09 1.31844237e-09 -5.87952348e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.041875        	((-1.93194969e-07 5.85458678e-02 2.12308291e-06) (-1.28870353e-07 1.36688771e-03 5.29724355e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.51861390e-09 -2.23665589e-08 3.75715658e-08) (-1.67740408e-09 5.72924579e-10 -1.31259884e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0421875       	((-7.90397205e-08 5.85465555e-02 2.73609945e-06) (-8.58262961e-08 1.36679927e-03 3.95477028e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.70546563e-09 -2.71939367e-08 1.71454162e-08) (-7.66783904e-10 6.41936272e-10 -2.21569022e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0425          	((6.05255011e-08 5.85471469e-02 1.99626058e-06) (-1.25687489e-07 1.36684682e-03 2.83443574e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.98273012e-09 -2.73653880e-08 1.44285660e-08) (-1.96922464e-09 4.98735788e-10 -2.19333795e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0428125       	((-5.03121882e-08 5.85472054e-02 2.62578010e-06) (-1.36674044e-07 1.36690937e-03 5.50755671e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.53779212e-10 -2.51550591e-08 2.21720544e-08) (-1.36516740e-11 6.32188504e-10 -3.38099952e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.043125        	((-3.48575481e-07 5.85469148e-02 2.22105879e-06) (-9.21077663e-08 1.36722717e-03 7.29041099e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.83564633e-09 -2.00754694e-08 4.12238877e-08) (-8.56098616e-12 5.35835137e-10 -4.49293919e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0434375       	((-1.75344699e-08 5.85470263e-02 2.05020905e-06) (-8.59027903e-08 1.36751730e-03 9.94159332e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.37432004e-09 -2.95594772e-08 2.68595011e-08) (-3.59526237e-09 1.18709512e-09 -3.21495553e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.04375         	((-9.23160535e-08 5.85478954e-02 1.19840197e-06) (-4.52576301e-08 1.36782936e-03 1.22866059e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.90215626e-09 -1.28351523e-08 2.96501075e-08) (-7.38470279e-09 1.03587313e-09 -2.65079206e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0440625       	((7.22066282e-08 5.85479096e-02 1.23189810e-06) (-2.75175669e-08 1.36794210e-03 9.01193930e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.73919088e-08 -8.45068182e-09 2.06494636e-08) (-6.77611063e-09 5.98816481e-10 -1.34264265e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.044375        	((1.36671590e-07 5.85506593e-02 4.59623450e-07) (-1.58793690e-08 1.36807220e-03 1.50828416e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.93161080e-08 -8.43383297e-09 1.76491494e-08) (-8.13198222e-09 5.53489547e-10 -3.41182823e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0446875       	((2.89901990e-07 5.85469497e-02 6.01269122e-07) (-6.40172585e-08 1.36827141e-03 1.05520987e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.51383829e-08 -2.01119965e-09 1.07217341e-08) (-2.44003751e-09 -5.77398221e-10 2.82198983e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.045           	((-6.54025509e-08 5.85450525e-02 9.97430050e-07) (-8.15106439e-08 1.36823953e-03 1.35201970e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.42436291e-08 -1.18827790e-08 2.69035146e-08) (-3.22700133e-09 -4.27955636e-10 -2.62239941e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0453125       	((-1.08889278e-07 5.85446302e-02 6.45090282e-07) (-9.97864895e-09 1.36847782e-03 1.52086718e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.38658733e-08 -1.89263060e-08 2.85142380e-08) (-5.05645979e-09 -3.94218154e-10 -3.81906387e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.045625        	((2.27163016e-07 5.85430114e-02 4.17987877e-07) (3.26389405e-08 1.36872141e-03 1.65354061e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.50774446e-08 -2.07441317e-08 1.39041804e-08) (-6.88660284e-09 -6.88230612e-10 9.78986341e-11) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0459375       	((5.59867994e-07 5.85387153e-02 1.99804845e-07) (-3.16260105e-08 1.36873889e-03 1.73513779e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.73924532e-08 -3.40690018e-08 2.32611139e-10) (-8.63516464e-09 8.91569485e-10 1.12895957e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.04625         	((1.45490569e-07 5.85390817e-02 -3.45058027e-08) (-3.13353948e-08 1.36885413e-03 1.80352543e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.10010870e-08 -1.46179802e-09 1.68791893e-08) (-1.00214906e-08 9.12204981e-11 7.29508073e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0465625       	((8.95489771e-07 5.85349575e-02 -1.23330523e-07) (-1.44551760e-07 1.36895985e-03 1.97832756e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.44804898e-08 -8.24314494e-09 -1.62218431e-08) (-1.10526404e-08 3.24861404e-10 1.60533717e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.046875        	((5.05159026e-08 5.85312132e-02 -1.34577465e-06) (-5.07177441e-08 1.36913277e-03 1.42387980e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.42875774e-08 -8.47127046e-09 1.83950165e-08) (-6.31842727e-09 2.73240537e-10 -5.40909271e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0471875       	((2.43502111e-07 5.85308605e-02 -5.32607771e-08) (-4.32913012e-08 1.36927167e-03 1.00041194e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.79689578e-08 1.19390940e-08 1.01817231e-08) (-1.38029967e-09 -6.75827186e-10 -1.03745975e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0475          	((2.45686030e-07 5.85282447e-02 -5.03021937e-07) (4.02153431e-08 1.36973841e-03 9.03683469e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.86491588e-08 5.64970859e-09 8.21183879e-09) (3.61729844e-09 -4.82993971e-10 -9.84428563e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0478125       	((9.45938464e-07 5.85219531e-02 6.23545333e-07) (-2.78352176e-08 1.36987442e-03 7.55029561e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.97454346e-08 -2.09287832e-09 -1.53262083e-08) (6.62870738e-09 9.14241731e-10 1.94862384e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.048125        	((2.48307037e-07 5.85183973e-02 1.17751711e-08) (2.75634021e-10 1.36996420e-03 9.22847558e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.79973529e-08 2.78730424e-08 6.07038930e-09) (5.86163249e-09 2.09436679e-10 -9.59562774e-11) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0484375       	((3.98915830e-07 5.85165969e-02 1.01094366e-06) (1.60018242e-09 1.36998895e-03 8.27007195e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.11146121e-08 3.78237703e-08 2.32853833e-10) (5.41655591e-09 -6.88643623e-10 -6.51119392e-11) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.04875         	((4.15342043e-07 5.85149606e-02 2.68911151e-07) (2.21981132e-08 1.37017358e-03 6.34065900e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.42007085e-08 -3.77518372e-09 -1.60229875e-09) (6.86479025e-09 1.46104727e-09 1.90057320e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0490625       	((1.95115684e-07 5.85112187e-02 1.28348290e-06) (5.76339825e-09 1.37016547e-03 8.88650952e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.27816803e-08 3.10653270e-08 1.14362812e-08) (6.00545672e-09 -3.52411778e-10 -1.28432738e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.049375        	((4.00108506e-07 5.85093314e-02 6.22141258e-07) (-1.13033247e-08 1.37017318e-03 1.29652374e-07) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.73170147e-08 2.52142079e-08 1.24535542e-09) (2.37475740e-09 -6.43811680e-10 1.85570917e-11) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.0496875       	((-2.75204012e-07 5.85060882e-02 5.66429520e-07) (4.13725879e-08 1.37021373e-03 9.30536301e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.03568561e-08 1.36695411e-09 3.33150284e-08) (1.17651052e-09 4.09452687e-10 -1.31242218e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
0.05            	((9.60599797e-07 5.85028233e-02 8.09132104e-07) (-6.84313857e-08 1.37024464e-03 8.93257841e-08) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.79493693e-08 7.30921312e-09 -3.31943941e-08) (-7.39832287e-10 2.77344587e-10 1.25746960e-09) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
