# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0             	N/A	N/A	N/A	N/A
0.1025        	1.074382e-03	5.130257e-05	2.477043e-05	2.711051e-05	3.222716e-05
0.103         	1.113605e-03	4.964761e-05	2.425038e-05	2.627292e-05	3.026484e-05
0.1035        	1.285600e-03	4.832556e-05	2.397757e-05	2.557387e-05	2.991165e-05
0.104         	1.055625e-03	4.663832e-05	2.355618e-05	2.490486e-05	2.996961e-05
0.1045        	9.546714e-04	4.474749e-05	2.306031e-05	2.424487e-05	2.981010e-05
0.105         	1.154044e-03	4.419434e-05	2.284084e-05	2.355175e-05	2.980323e-05
0.1055        	1.164894e-03	4.207570e-05	2.224723e-05	2.307392e-05	2.912866e-05
0.106         	1.105622e-03	4.099835e-05	2.194697e-05	2.250756e-05	2.811035e-05
0.1065        	1.119658e-03	4.101997e-05	2.204950e-05	2.215884e-05	2.878447e-05
0.107         	1.178620e-03	3.995014e-05	2.156471e-05	2.163340e-05	2.627204e-05
0.1075        	1.045285e-03	3.867995e-05	2.109324e-05	2.115914e-05	2.721014e-05
0.108         	1.149257e-03	3.884022e-05	2.096530e-05	2.066992e-05	2.621016e-05
0.1085        	1.186669e-03	3.780958e-05	2.051525e-05	2.042948e-05	2.586388e-05
0.109         	9.838165e-04	3.705187e-05	2.005071e-05	2.000865e-05	2.509680e-05
0.1095        	1.222863e-03	3.696736e-05	1.994393e-05	1.974216e-05	2.483106e-05
0.11          	1.075739e-03	3.622011e-05	1.935533e-05	1.935141e-05	2.444933e-05
0.1105        	1.173357e-03	3.650997e-05	1.932587e-05	1.928775e-05	2.503332e-05
0.111         	1.037016e-03	3.630537e-05	1.883213e-05	1.889372e-05	2.567523e-05
0.1115        	1.096720e-03	3.627208e-05	1.847965e-05	1.877058e-05	2.503801e-05
0.112         	1.056975e-03	3.714316e-05	1.835922e-05	1.869061e-05	2.497846e-05
0.1125        	1.142512e-03	3.749084e-05	1.805757e-05	1.848942e-05	2.437554e-05
0.113         	1.137838e-03	3.842776e-05	1.774791e-05	1.835862e-05	2.405570e-05
0.1135        	1.131998e-03	3.817963e-05	1.744317e-05	1.829089e-05	2.371311e-05
0.114         	1.082026e-03	3.872028e-05	1.713795e-05	1.823675e-05	2.329409e-05
0.1145        	1.094916e-03	3.870054e-05	1.672391e-05	1.804594e-05	2.283197e-05
0.115         	1.167825e-03	3.960352e-05	1.651243e-05	1.796054e-05	2.259958e-05
0.1155        	1.200862e-03	3.955764e-05	1.620472e-05	1.802480e-05	2.401170e-05
0.116         	1.039139e-03	4.003944e-05	1.596525e-05	1.815318e-05	2.489435e-05
0.1165        	9.476111e-04	4.029122e-05	1.559656e-05	1.818240e-05	2.549609e-05
0.117         	1.086547e-03	4.150813e-05	1.548135e-05	1.813478e-05	2.530849e-05
0.1175        	1.207867e-03	4.215102e-05	1.528502e-05	1.813889e-05	2.447477e-05
0.118         	1.188988e-03	4.305021e-05	1.505058e-05	1.810387e-05	2.384342e-05
0.1185        	1.193356e-03	4.254034e-05	1.464119e-05	1.801714e-05	2.248028e-05
0.119         	1.246813e-03	4.357589e-05	1.445593e-05	1.794684e-05	2.286698e-05
0.1195        	1.075459e-03	4.350437e-05	1.401601e-05	1.794982e-05	2.391423e-05
0.12          	1.390003e-03	4.424307e-05	1.399778e-05	1.779229e-05	2.242594e-05
0.1205        	1.087134e-03	4.448425e-05	1.370080e-05	1.792135e-05	2.317635e-05
0.121         	1.421737e-03	4.497706e-05	1.348902e-05	1.771831e-05	2.188076e-05
0.1215        	1.139613e-03	4.584709e-05	1.337653e-05	1.773809e-05	2.191985e-05
0.122         	1.259907e-03	4.522390e-05	1.310118e-05	1.760066e-05	2.268916e-05
0.1225        	1.087140e-03	4.555024e-05	1.295143e-05	1.784586e-05	2.337124e-05
0.123         	1.083137e-03	4.587545e-05	1.283136e-05	1.775485e-05	2.352732e-05
0.1235        	1.035661e-03	4.633681e-05	1.271550e-05	1.772902e-05	2.361096e-05
0.124         	1.008369e-03	4.676154e-05	1.261975e-05	1.780384e-05	2.409245e-05
0.1245        	9.763452e-04	4.736533e-05	1.258002e-05	1.785644e-05	2.328541e-05
0.125         	9.847398e-04	4.796713e-05	1.253923e-05	1.793513e-05	2.329769e-05
0.1255        	9.917776e-04	4.865745e-05	1.251321e-05	1.791192e-05	2.330360e-05
0.126         	1.016524e-03	4.929269e-05	1.246880e-05	1.793693e-05	2.366491e-05
0.1265        	1.148540e-03	5.001304e-05	1.246320e-05	1.792737e-05	2.358586e-05
0.127         	1.259708e-03	5.063387e-05	1.242863e-05	1.793705e-05	2.332565e-05
0.1275        	1.285619e-03	5.220154e-05	1.270126e-05	1.781949e-05	2.380902e-05
0.128         	1.163069e-03	5.279785e-05	1.266068e-05	1.787469e-05	2.414157e-05
0.1285        	1.254311e-03	5.329383e-05	1.262556e-05	1.795337e-05	2.466123e-05
0.129         	1.403758e-03	5.380784e-05	1.270360e-05	1.785676e-05	2.432627e-05
0.1295        	1.215175e-03	5.431377e-05	1.268447e-05	1.787738e-05	2.421179e-05
0.13          	1.264591e-03	5.487356e-05	1.268783e-05	1.790795e-05	2.381156e-05
0.1305        	1.537147e-03	5.681547e-05	1.298636e-05	1.787072e-05	2.581161e-05
0.131         	1.310327e-03	5.747167e-05	1.291354e-05	1.801255e-05	2.688058e-05
0.1315        	1.237186e-03	5.786266e-05	1.284631e-05	1.802289e-05	2.787167e-05
0.132         	1.468632e-03	5.839383e-05	1.293485e-05	1.795440e-05	2.749537e-05
0.1325        	1.328420e-03	5.901920e-05	1.295493e-05	1.793776e-05	2.653109e-05
0.133         	1.516406e-03	6.103784e-05	1.329640e-05	1.792602e-05	2.599930e-05
0.1335        	1.468611e-03	6.156573e-05	1.321697e-05	1.810853e-05	2.826758e-05
0.134         	1.336961e-03	6.198980e-05	1.312206e-05	1.822534e-05	2.926042e-05
0.1345        	1.540045e-03	6.326646e-05	1.337441e-05	1.811980e-05	2.778179e-05
0.135         	1.400718e-03	6.402908e-05	1.337653e-05	1.827458e-05	2.737722e-05
0.1355        	1.734989e-03	6.641715e-05	1.385100e-05	1.830303e-05	2.724097e-05
0.136         	1.481281e-03	6.683906e-05	1.372550e-05	1.849120e-05	2.944627e-05
0.1365        	1.397569e-03	6.744209e-05	1.372388e-05	1.861758e-05	3.018423e-05
0.137         	1.665217e-03	6.789933e-05	1.376342e-05	1.853452e-05	2.796610e-05
0.1375        	1.503466e-03	6.819399e-05	1.380158e-05	1.856498e-05	2.782949e-05
0.138         	2.043708e-03	6.975123e-05	1.429167e-05	1.855857e-05	2.700243e-05
0.1385        	1.597620e-03	7.026511e-05	1.420591e-05	1.869857e-05	2.868299e-05
0.139         	1.667450e-03	7.011341e-05	1.414355e-05	1.860040e-05	2.731163e-05
0.1395        	1.594500e-03	7.027927e-05	1.416811e-05	1.856327e-05	2.670793e-05
0.14          	1.703598e-03	7.181588e-05	1.452034e-05	1.847389e-05	2.676271e-05
0.1405        	1.584353e-03	7.197835e-05	1.448988e-05	1.866536e-05	2.759205e-05
0.141         	1.743338e-03	7.236147e-05	1.469485e-05	1.845993e-05	2.742344e-05
0.1415        	1.575008e-03	7.237778e-05	1.464556e-05	1.854682e-05	2.801745e-05
0.142         	1.512433e-03	7.264945e-05	1.469092e-05	1.851629e-05	2.905541e-05
0.1425        	1.953066e-03	7.397198e-05	1.496722e-05	1.820766e-05	2.620846e-05
0.143         	1.698516e-03	7.423413e-05	1.496642e-05	1.826041e-05	2.671725e-05
0.1435        	1.559618e-03	7.455918e-05	1.493664e-05	1.830325e-05	2.774763e-05
0.144         	1.677183e-03	7.529925e-05	1.499896e-05	1.852026e-05	2.910915e-05
0.1445        	1.696454e-03	7.610719e-05	1.502373e-05	1.864704e-05	2.916759e-05
0.145         	1.798890e-03	7.816148e-05	1.540477e-05	1.847728e-05	2.822364e-05
0.1455        	1.705638e-03	7.918107e-05	1.544145e-05	1.873632e-05	2.942696e-05
0.146         	1.689077e-03	7.988526e-05	1.546179e-05	1.891771e-05	3.020880e-05
0.1465        	1.880769e-03	8.093804e-05	1.564968e-05	1.888092e-05	2.864563e-05
0.147         	1.712962e-03	8.164142e-05	1.564118e-05	1.903828e-05	2.844457e-05
0.1475        	1.692329e-03	8.249318e-05	1.570665e-05	1.911693e-05	2.828176e-05
0.148         	1.976509e-03	8.445890e-05	1.610341e-05	1.927092e-05	2.988630e-05
0.1485        	2.038240e-03	8.584875e-05	1.650698e-05	1.925059e-05	2.930288e-05
0.149         	1.859172e-03	8.663172e-05	1.665089e-05	1.952979e-05	3.112968e-05
