# Region type : patch outlet
# Faces  :    121
# Area   :    4.800000e-04
# Time        	average(T)
0.0141245     	3.078279e+02
0.0141472     	3.078367e+02
0.0141699     	3.078455e+02
0.0141926     	3.078542e+02
0.0142153     	3.078629e+02
0.0142379     	3.078716e+02
0.0142606     	3.078803e+02
0.0142833     	3.078889e+02
0.014306      	3.078975e+02
0.0143287     	3.079061e+02
0.0143514     	3.079146e+02
0.014374      	3.079231e+02
0.0143967     	3.079316e+02
0.0144194     	3.079400e+02
0.0144421     	3.079484e+02
0.0144648     	3.079567e+02
0.0144875     	3.079650e+02
0.0145102     	3.079733e+02
0.0145328     	3.079815e+02
0.0145555     	3.079897e+02
0.0145782     	3.079979e+02
0.0146009     	3.080059e+02
0.0146236     	3.080140e+02
0.0146463     	3.080220e+02
0.014669      	3.080299e+02
0.0146916     	3.080379e+02
0.0147143     	3.080457e+02
0.014737      	3.080535e+02
0.0147597     	3.080613e+02
0.0147824     	3.080690e+02
0.0148051     	3.080766e+02
0.0148278     	3.080842e+02
0.0148504     	3.080918e+02
0.0148731     	3.080993e+02
0.0148958     	3.081067e+02
0.0149185     	3.081141e+02
0.0149412     	3.081214e+02
0.0149639     	3.081286e+02
0.0149866     	3.081358e+02
0.0150092     	3.081429e+02
0.0150319     	3.081500e+02
0.0150546     	3.081570e+02
0.0150773     	3.081639e+02
0.0151        	3.081708e+02
0.0151227     	3.081776e+02
0.0151453     	3.081844e+02
0.015168      	3.081910e+02
0.0151907     	3.081976e+02
0.0152134     	3.082041e+02
0.0152361     	3.082106e+02
0.0152588     	3.082170e+02
0.0152815     	3.082233e+02
0.0153041     	3.082296e+02
0.0153268     	3.082357e+02
0.0153495     	3.082418e+02
0.0153722     	3.082478e+02
0.0153949     	3.082538e+02
0.0154176     	3.082596e+02
0.0154403     	3.082654e+02
0.0154629     	3.082711e+02
0.0154856     	3.082768e+02
0.0155083     	3.082823e+02
0.015531      	3.082878e+02
0.0155537     	3.082932e+02
0.0155764     	3.082985e+02
0.0155991     	3.083038e+02
0.0156217     	3.083089e+02
0.0156444     	3.083140e+02
0.0156671     	3.083190e+02
0.0156898     	3.083239e+02
0.0157125     	3.083287e+02
0.0157352     	3.083334e+02
0.0157579     	3.083380e+02
0.0157805     	3.083426e+02
0.0158032     	3.083471e+02
0.0158259     	3.083514e+02
0.0158486     	3.083557e+02
0.0158713     	3.083599e+02
0.015894      	3.083640e+02
0.0159166     	3.083681e+02
0.0159393     	3.083720e+02
0.015962      	3.083758e+02
0.0159847     	3.083796e+02
0.0160074     	3.083832e+02
0.0160301     	3.083868e+02
0.0160528     	3.083902e+02
0.0160754     	3.083936e+02
0.0160981     	3.083969e+02
0.0161208     	3.084001e+02
0.0161435     	3.084032e+02
0.0161662     	3.084062e+02
0.0161889     	3.084091e+02
0.0162116     	3.084119e+02
0.0162342     	3.084146e+02
0.0162569     	3.084172e+02
0.0162796     	3.084198e+02
0.0163023     	3.084222e+02
0.016325      	3.084245e+02
0.0163477     	3.084268e+02
0.0163704     	3.084289e+02
0.016393      	3.084309e+02
0.0164157     	3.084329e+02
0.0164384     	3.084347e+02
0.0164611     	3.084364e+02
0.0164838     	3.084381e+02
