# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       	h             
0             	N/A	N/A	N/A	N/A	N/A
0.00180435    	3.667639e-03	1.839736e-03	7.515467e-04	7.474691e-04	5.460391e-04	4.837178e-04
0.00182609    	3.672623e-03	1.838748e-03	7.529965e-04	7.472790e-04	5.456170e-04	4.832131e-04
0.00184783    	3.678600e-03	1.838058e-03	7.542459e-04	7.471171e-04	5.451859e-04	4.826452e-04
0.00186957    	3.688546e-03	1.838930e-03	7.551940e-04	7.469670e-04	5.447527e-04	4.821701e-04
0.0018913     	3.682805e-03	1.840694e-03	7.557878e-04	7.468319e-04	5.443333e-04	4.816211e-04
0.00191304    	3.691802e-03	1.841485e-03	7.562794e-04	7.466922e-04	5.439341e-04	4.811138e-04
0.00193478    	3.694340e-03	1.842614e-03	7.566187e-04	7.465599e-04	5.435388e-04	4.806115e-04
0.00195652    	3.718442e-03	1.842451e-03	7.567838e-04	7.464398e-04	5.431336e-04	4.801523e-04
0.00197826    	3.771885e-03	1.842357e-03	7.566014e-04	7.463242e-04	5.427442e-04	4.796984e-04
0.002         	3.841195e-03	1.840933e-03	7.560997e-04	7.461982e-04	5.423582e-04	4.793650e-04
0.00202174    	3.892133e-03	1.839974e-03	7.551327e-04	7.460632e-04	5.419566e-04	4.789841e-04
0.00204348    	3.961859e-03	1.837847e-03	7.536962e-04	7.459129e-04	5.415621e-04	4.785932e-04
0.00206522    	4.046665e-03	1.836115e-03	7.517953e-04	7.457459e-04	5.411953e-04	4.784241e-04
0.00208696    	4.085948e-03	1.837713e-03	7.492716e-04	7.455794e-04	5.408397e-04	4.779599e-04
0.0021087     	4.117410e-03	1.836040e-03	7.462194e-04	7.454083e-04	5.404774e-04	4.774530e-04
0.00213043    	4.163380e-03	1.836489e-03	7.423841e-04	7.452367e-04	5.401204e-04	4.769597e-04
0.00215217    	4.202876e-03	1.837336e-03	7.378320e-04	7.450719e-04	5.397911e-04	4.764824e-04
0.00217391    	4.226825e-03	1.839107e-03	7.325385e-04	7.448961e-04	5.394533e-04	4.759175e-04
0.00219565    	4.262821e-03	1.840782e-03	7.265665e-04	7.447341e-04	5.391374e-04	4.753115e-04
0.00221739    	4.300875e-03	1.842898e-03	7.200323e-04	7.445743e-04	5.388243e-04	4.749577e-04
0.00223913    	4.285863e-03	1.847571e-03	7.129086e-04	7.443918e-04	5.385160e-04	4.742689e-04
0.00226087    	4.329310e-03	1.847505e-03	7.054143e-04	7.441919e-04	5.382150e-04	4.736201e-04
0.00228261    	4.362969e-03	1.848040e-03	6.973429e-04	7.439938e-04	5.379031e-04	4.730812e-04
0.00230435    	4.403122e-03	1.848058e-03	6.887865e-04	7.438116e-04	5.375580e-04	4.726366e-04
0.00232609    	4.425374e-03	1.847745e-03	6.798327e-04	7.436275e-04	5.371888e-04	4.721830e-04
0.00234783    	4.449774e-03	1.846467e-03	6.706906e-04	7.434564e-04	5.368419e-04	4.717402e-04
