# Region type : patch outlet
# Faces  :    121
# Area   :    4.800000e-04
# Time        	average(T)
0.00747988    	3.075646e+02
0.0075018     	3.075545e+02
0.00752371    	3.075444e+02
0.00754563    	3.075343e+02
0.00756754    	3.075243e+02
0.00758945    	3.075143e+02
0.00761137    	3.075043e+02
0.00763328    	3.074944e+02
0.0076552     	3.074845e+02
0.00767711    	3.074746e+02
0.00769902    	3.074647e+02
0.00772094    	3.074549e+02
0.00774285    	3.074452e+02
0.00776477    	3.074355e+02
0.00778668    	3.074258e+02
0.00780859    	3.074161e+02
0.00783051    	3.074065e+02
0.00785242    	3.073970e+02
0.00787434    	3.073875e+02
0.00789625    	3.073780e+02
0.00791817    	3.073686e+02
0.00794008    	3.073592e+02
0.00796199    	3.073499e+02
0.00798391    	3.073406e+02
0.00800582    	3.073314e+02
0.00802774    	3.073223e+02
0.00804965    	3.073132e+02
0.00807156    	3.073041e+02
0.00809348    	3.072951e+02
0.00811539    	3.072862e+02
0.00813731    	3.072773e+02
0.00815922    	3.072685e+02
0.00818113    	3.072597e+02
0.00820305    	3.072510e+02
0.00822496    	3.072423e+02
0.00824688    	3.072338e+02
0.00826879    	3.072252e+02
0.0082907     	3.072168e+02
0.00831262    	3.072084e+02
0.00833453    	3.072001e+02
0.00835645    	3.071918e+02
0.00837836    	3.071836e+02
0.00840027    	3.071755e+02
0.00842219    	3.071674e+02
0.0084441     	3.071595e+02
0.00846602    	3.071515e+02
0.00848793    	3.071437e+02
0.00850984    	3.071359e+02
0.00853176    	3.071282e+02
0.00855367    	3.071206e+02
0.00857559    	3.071131e+02
0.0085975     	3.071056e+02
0.00861941    	3.070982e+02
0.00864133    	3.070909e+02
0.00866324    	3.070836e+02
0.00868516    	3.070765e+02
0.00870707    	3.070694e+02
0.00872899    	3.070624e+02
0.0087509     	3.070555e+02
0.00877281    	3.070486e+02
0.00879473    	3.070418e+02
0.00881664    	3.070352e+02
0.00883856    	3.070286e+02
0.00886047    	3.070221e+02
0.00888238    	3.070156e+02
0.0089043     	3.070093e+02
0.00892621    	3.070030e+02
0.00894813    	3.069968e+02
0.00897004    	3.069907e+02
0.00899195    	3.069847e+02
0.00901387    	3.069788e+02
0.00903578    	3.069730e+02
0.0090577     	3.069672e+02
0.00907961    	3.069616e+02
0.00910152    	3.069560e+02
0.00912344    	3.069505e+02
0.00914535    	3.069452e+02
0.00916727    	3.069399e+02
0.00918918    	3.069347e+02
0.00921109    	3.069295e+02
0.00923301    	3.069245e+02
0.00925492    	3.069196e+02
0.00927684    	3.069148e+02
0.00929875    	3.069100e+02
0.00932066    	3.069054e+02
0.00934258    	3.069008e+02
0.00936449    	3.068964e+02
0.00938641    	3.068920e+02
0.00940832    	3.068877e+02
0.00943023    	3.068836e+02
0.00945215    	3.068795e+02
0.00947406    	3.068755e+02
0.00949598    	3.068716e+02
0.00951789    	3.068678e+02
0.0095398     	3.068641e+02
0.00956172    	3.068605e+02
0.00958363    	3.068571e+02
0.00960555    	3.068537e+02
0.00962746    	3.068504e+02
0.00964938    	3.068472e+02
0.00967129    	3.068441e+02
0.0096932     	3.068411e+02
0.00971512    	3.068382e+02
0.00973703    	3.068354e+02
0.00975895    	3.068327e+02
0.00978086    	3.068301e+02
0.00980277    	3.068276e+02
0.00982469    	3.068252e+02
0.0098466     	3.068229e+02
0.00986852    	3.068207e+02
0.00989043    	3.068186e+02
0.00991234    	3.068166e+02
0.00993426    	3.068147e+02
0.00995617    	3.068129e+02
0.00997809    	3.068112e+02
0.01          	3.068096e+02
0.0100221     	3.068082e+02
0.0100442     	3.068068e+02
0.0100662     	3.068055e+02
0.0100883     	3.068043e+02
0.0101104     	3.068032e+02
0.0101325     	3.068023e+02
0.0101545     	3.068014e+02
0.0101766     	3.068006e+02
0.0101987     	3.068000e+02
0.0102208     	3.067994e+02
0.0102428     	3.067990e+02
0.0102649     	3.067987e+02
0.010287      	3.067984e+02
0.0103091     	3.067983e+02
0.0103311     	3.067983e+02
0.0103532     	3.067983e+02
0.0103753     	3.067985e+02
0.0103974     	3.067988e+02
0.0104194     	3.067992e+02
0.0104415     	3.067997e+02
0.0104636     	3.068003e+02
0.0104857     	3.068010e+02
0.0105077     	3.068018e+02
0.0105298     	3.068027e+02
0.0105519     	3.068037e+02
0.010574      	3.068048e+02
0.010596      	3.068060e+02
0.0106181     	3.068073e+02
0.0106402     	3.068087e+02
0.0106623     	3.068102e+02
0.0106843     	3.068118e+02
0.0107064     	3.068135e+02
0.0107285     	3.068154e+02
0.0107506     	3.068173e+02
0.0107726     	3.068193e+02
0.0107947     	3.068214e+02
0.0108168     	3.068236e+02
0.0108389     	3.068259e+02
0.0108609     	3.068283e+02
0.010883      	3.068308e+02
0.0109051     	3.068334e+02
0.0109272     	3.068361e+02
0.0109492     	3.068389e+02
0.0109713     	3.068417e+02
0.0109934     	3.068447e+02
0.0110155     	3.068478e+02
0.0110375     	3.068510e+02
0.0110596     	3.068542e+02
0.0110817     	3.068576e+02
0.0111038     	3.068610e+02
0.0111258     	3.068646e+02
0.0111479     	3.068682e+02
0.01117       	3.068719e+02
0.0111921     	3.068758e+02
0.0112141     	3.068797e+02
0.0112362     	3.068837e+02
0.0112583     	3.068877e+02
0.0112804     	3.068919e+02
0.0113024     	3.068962e+02
0.0113245     	3.069005e+02
0.0113466     	3.069050e+02
0.0113687     	3.069095e+02
0.0113907     	3.069141e+02
0.0114128     	3.069188e+02
0.0114349     	3.069236e+02
0.011457      	3.069285e+02
0.011479      	3.069334e+02
0.0115011     	3.069385e+02
0.0115232     	3.069436e+02
0.0115453     	3.069488e+02
0.0115673     	3.069541e+02
0.0115894     	3.069594e+02
0.0116115     	3.069649e+02
0.0116336     	3.069704e+02
0.0116556     	3.069760e+02
0.0116777     	3.069817e+02
0.0116998     	3.069874e+02
0.0117219     	3.069933e+02
0.0117439     	3.069992e+02
0.011766      	3.070052e+02
0.0117881     	3.070112e+02
0.0118102     	3.070174e+02
0.0118322     	3.070236e+02
0.0118543     	3.070298e+02
0.0118764     	3.070362e+02
0.0118985     	3.070426e+02
0.0119205     	3.070491e+02
0.0119426     	3.070557e+02
0.0119647     	3.070623e+02
0.0119868     	3.070690e+02
0.0120088     	3.070757e+02
0.0120309     	3.070826e+02
0.012053      	3.070895e+02
0.0120751     	3.070964e+02
0.0120971     	3.071035e+02
0.0121192     	3.071106e+02
0.0121413     	3.071177e+02
0.0121634     	3.071249e+02
0.0121854     	3.071322e+02
0.0122075     	3.071396e+02
0.0122296     	3.071470e+02
0.0122517     	3.071544e+02
0.0122737     	3.071619e+02
0.0122958     	3.071695e+02
0.0123179     	3.071771e+02
0.01234       	3.071848e+02
0.012362      	3.071926e+02
0.0123842     	3.072004e+02
0.0124063     	3.072083e+02
0.0124284     	3.072162e+02
0.0124506     	3.072242e+02
0.0124727     	3.072322e+02
0.0124949     	3.072403e+02
0.012517      	3.072484e+02
0.0125391     	3.072565e+02
0.0125613     	3.072648e+02
0.0125834     	3.072730e+02
0.0126056     	3.072813e+02
0.0126277     	3.072897e+02
0.0126498     	3.072981e+02
0.012672      	3.073065e+02
0.0126941     	3.073150e+02
0.0127163     	3.073235e+02
0.0127384     	3.073321e+02
0.0127605     	3.073407e+02
0.0127827     	3.073493e+02
0.0128048     	3.073580e+02
0.012827      	3.073667e+02
0.0128491     	3.073754e+02
0.0128712     	3.073842e+02
0.0128934     	3.073930e+02
0.0129155     	3.074018e+02
0.0129376     	3.074107e+02
0.0129598     	3.074196e+02
0.0129819     	3.074285e+02
0.0130041     	3.074374e+02
0.0130262     	3.074464e+02
0.0130483     	3.074554e+02
0.0130705     	3.074644e+02
0.0130926     	3.074735e+02
0.0131148     	3.074826e+02
0.0131369     	3.074916e+02
0.013159      	3.075008e+02
0.0131812     	3.075099e+02
0.0132033     	3.075190e+02
0.0132255     	3.075282e+02
0.0132476     	3.075374e+02
0.0132697     	3.075466e+02
0.0132919     	3.075558e+02
0.013314      	3.075650e+02
0.0133361     	3.075743e+02
0.0133583     	3.075835e+02
0.0133804     	3.075928e+02
0.0134026     	3.076020e+02
0.0134247     	3.076113e+02
0.0134468     	3.076206e+02
0.013469      	3.076299e+02
0.0134911     	3.076392e+02
0.0135133     	3.076485e+02
0.0135354     	3.076578e+02
0.0135575     	3.076671e+02
0.0135797     	3.076764e+02
0.0136018     	3.076857e+02
0.013624      	3.076950e+02
0.0136461     	3.077043e+02
0.0136682     	3.077136e+02
0.0136904     	3.077229e+02
0.0137125     	3.077322e+02
0.0137347     	3.077415e+02
0.0137568     	3.077508e+02
0.0137789     	3.077601e+02
0.0138011     	3.077694e+02
0.0138232     	3.077786e+02
0.0138453     	3.077879e+02
0.0138675     	3.077971e+02
0.0138896     	3.078063e+02
0.0139117     	3.078155e+02
0.0139337     	3.078247e+02
0.0139558     	3.078338e+02
0.0139779     	3.078429e+02
0.0139999     	3.078521e+02
0.014022      	3.078611e+02
0.014044      	3.078702e+02
0.0140661     	3.078793e+02
0.0140882     	3.078883e+02
0.0141102     	3.078973e+02
0.0141323     	3.079063e+02
0.0141543     	3.079152e+02
0.0141764     	3.079241e+02
0.0141985     	3.079330e+02
0.0142205     	3.079419e+02
0.0142426     	3.079508e+02
0.0142646     	3.079596e+02
0.0142867     	3.079683e+02
0.0143087     	3.079771e+02
0.0143308     	3.079858e+02
0.0143529     	3.079945e+02
0.0143749     	3.080031e+02
0.014397      	3.080117e+02
0.014419      	3.080203e+02
0.0144411     	3.080288e+02
0.0144632     	3.080373e+02
0.0144852     	3.080458e+02
0.0145073     	3.080542e+02
0.0145293     	3.080625e+02
0.0145514     	3.080708e+02
0.0145735     	3.080791e+02
0.0145955     	3.080874e+02
0.0146176     	3.080955e+02
0.0146396     	3.081037e+02
0.0146617     	3.081118e+02
0.0146838     	3.081198e+02
0.0147058     	3.081278e+02
0.0147279     	3.081357e+02
0.0147499     	3.081436e+02
0.014772      	3.081515e+02
0.014794      	3.081592e+02
0.0148161     	3.081670e+02
0.0148382     	3.081746e+02
0.0148602     	3.081823e+02
0.0148823     	3.081898e+02
0.0149043     	3.081973e+02
0.0149264     	3.082048e+02
0.0149485     	3.082122e+02
0.0149705     	3.082195e+02
0.0149926     	3.082267e+02
0.0150146     	3.082339e+02
0.0150366     	3.082411e+02
0.0150586     	3.082481e+02
0.0150805     	3.082551e+02
0.0151025     	3.082620e+02
0.0151244     	3.082689e+02
0.0151464     	3.082756e+02
0.0151684     	3.082824e+02
0.0151903     	3.082890e+02
0.0152123     	3.082956e+02
0.0152343     	3.083021e+02
0.0152562     	3.083085e+02
0.0152782     	3.083149e+02
0.0153001     	3.083212e+02
0.0153221     	3.083275e+02
0.0153441     	3.083336e+02
0.015366      	3.083397e+02
0.015388      	3.083457e+02
0.01541       	3.083516e+02
0.0154319     	3.083575e+02
0.0154539     	3.083633e+02
0.0154758     	3.083690e+02
0.0154978     	3.083746e+02
0.0155198     	3.083801e+02
0.0155417     	3.083856e+02
0.0155637     	3.083910e+02
0.0155857     	3.083963e+02
0.0156076     	3.084015e+02
0.0156296     	3.084066e+02
0.0156515     	3.084117e+02
0.0156735     	3.084166e+02
0.0156955     	3.084215e+02
0.0157174     	3.084263e+02
0.0157394     	3.084310e+02
0.0157613     	3.084357e+02
0.0157833     	3.084402e+02
0.0158053     	3.084446e+02
0.0158272     	3.084490e+02
0.0158492     	3.084533e+02
0.0158712     	3.084575e+02
0.0158931     	3.084616e+02
0.0159151     	3.084656e+02
0.015937      	3.084695e+02
0.015959      	3.084733e+02
0.015981      	3.084770e+02
0.0160029     	3.084806e+02
0.0160249     	3.084842e+02
0.0160469     	3.084876e+02
0.0160688     	3.084910e+02
0.0160908     	3.084943e+02
0.0161127     	3.084974e+02
0.0161347     	3.085005e+02
0.0161567     	3.085035e+02
0.0161786     	3.085063e+02
0.0162006     	3.085091e+02
0.0162225     	3.085118e+02
0.0162445     	3.085144e+02
0.0162665     	3.085169e+02
0.0162884     	3.085193e+02
0.0163104     	3.085216e+02
0.0163324     	3.085238e+02
0.0163543     	3.085259e+02
0.0163761     	3.085279e+02
0.016398      	3.085298e+02
0.0164198     	3.085316e+02
0.0164416     	3.085334e+02
0.0164635     	3.085350e+02
0.0164853     	3.085365e+02
0.0165071     	3.085379e+02
0.016529      	3.085392e+02
0.0165508     	3.085404e+02
0.0165726     	3.085416e+02
0.0165945     	3.085426e+02
0.0166163     	3.085435e+02
0.0166381     	3.085444e+02
