Time,"U:0","U:1","U:2","epsilon","k","nut","p","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.000000e+03,-3.771887e-01,1.781729e+01,0.000000e+00,6.459225e+01,3.419295e+00,1.647757e-02,-2.257058e+01,0.000000e+00,1,3.000000e-02,-9.000000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-3.798490e-01,1.782073e+01,0.000000e+00,6.590506e+01,3.457705e+00,1.649061e-02,-2.265375e+01,0.000000e+00,1,3.024000e-02,-8.976000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-3.825049e-01,1.782417e+01,0.000000e+00,6.722652e+01,3.496187e+00,1.650333e-02,-2.273707e+01,0.000000e+00,1,3.048000e-02,-8.952000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-3.848827e-01,1.782722e+01,0.000000e+00,6.908540e+01,3.539190e+00,1.649636e-02,-2.282917e+01,0.000000e+00,1,3.072000e-02,-8.927999e-02,1.000000e-01,0.000000e+00
2.000000e+03,-3.872604e-01,1.783028e+01,0.000000e+00,7.094421e+01,3.582191e+00,1.648939e-02,-2.292127e+01,0.000000e+00,1,3.096000e-02,-8.904000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-3.896381e-01,1.783333e+01,0.000000e+00,7.280302e+01,3.625193e+00,1.648242e-02,-2.301336e+01,0.000000e+00,1,3.120000e-02,-8.880000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-3.920158e-01,1.783638e+01,0.000000e+00,7.466183e+01,3.668194e+00,1.647545e-02,-2.310546e+01,0.000000e+00,1,3.144000e-02,-8.856000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-3.943937e-01,1.783944e+01,0.000000e+00,7.652071e+01,3.711197e+00,1.646848e-02,-2.319757e+01,0.000000e+00,1,3.168000e-02,-8.831999e-02,1.000000e-01,0.000000e+00
2.000000e+03,-3.967714e-01,1.784249e+01,0.000000e+00,7.837952e+01,3.754199e+00,1.646151e-02,-2.328967e+01,0.000000e+00,1,3.192000e-02,-8.808000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-3.991491e-01,1.784554e+01,0.000000e+00,8.023833e+01,3.797200e+00,1.645453e-02,-2.338176e+01,0.000000e+00,1,3.216000e-02,-8.784000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.015268e-01,1.784860e+01,0.000000e+00,8.209714e+01,3.840202e+00,1.644756e-02,-2.347386e+01,0.000000e+00,1,3.240000e-02,-8.760000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.039046e-01,1.785165e+01,0.000000e+00,8.395601e+01,3.883205e+00,1.644059e-02,-2.356596e+01,0.000000e+00,1,3.264000e-02,-8.735999e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.062824e-01,1.785471e+01,0.000000e+00,8.581483e+01,3.926206e+00,1.643362e-02,-2.365806e+01,0.000000e+00,1,3.288000e-02,-8.712000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.086601e-01,1.785776e+01,0.000000e+00,8.767364e+01,3.969208e+00,1.642665e-02,-2.375016e+01,0.000000e+00,1,3.312000e-02,-8.688000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.110378e-01,1.786081e+01,0.000000e+00,8.953245e+01,4.012209e+00,1.641968e-02,-2.384226e+01,0.000000e+00,1,3.336000e-02,-8.664000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.134156e-01,1.786386e+01,0.000000e+00,9.139132e+01,4.055212e+00,1.641271e-02,-2.393436e+01,0.000000e+00,1,3.360000e-02,-8.639999e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.157934e-01,1.786692e+01,0.000000e+00,9.325013e+01,4.098214e+00,1.640574e-02,-2.402646e+01,0.000000e+00,1,3.384000e-02,-8.616000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.181711e-01,1.786997e+01,0.000000e+00,9.510895e+01,4.141215e+00,1.639877e-02,-2.411856e+01,0.000000e+00,1,3.408000e-02,-8.592000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.205097e-01,1.787291e+01,0.000000e+00,9.707455e+01,4.184881e+00,1.638942e-02,-2.421209e+01,0.000000e+00,1,3.432000e-02,-8.568000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.226135e-01,1.787519e+01,0.000000e+00,9.968098e+01,4.232532e+00,1.636582e-02,-2.431425e+01,0.000000e+00,1,3.456000e-02,-8.543999e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.247172e-01,1.787746e+01,0.000000e+00,1.022873e+02,4.280181e+00,1.634221e-02,-2.441640e+01,0.000000e+00,1,3.480000e-02,-8.520000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.268210e-01,1.787974e+01,0.000000e+00,1.048937e+02,4.327831e+00,1.631861e-02,-2.451855e+01,0.000000e+00,1,3.504000e-02,-8.496000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.289247e-01,1.788201e+01,0.000000e+00,1.075000e+02,4.375481e+00,1.629500e-02,-2.462071e+01,0.000000e+00,1,3.528000e-02,-8.472000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.310285e-01,1.788429e+01,0.000000e+00,1.101064e+02,4.423131e+00,1.627140e-02,-2.472286e+01,0.000000e+00,1,3.552000e-02,-8.448000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.331323e-01,1.788656e+01,0.000000e+00,1.127128e+02,4.470781e+00,1.624779e-02,-2.482501e+01,0.000000e+00,1,3.576000e-02,-8.424000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.352360e-01,1.788884e+01,0.000000e+00,1.153191e+02,4.518431e+00,1.622419e-02,-2.492717e+01,0.000000e+00,1,3.600000e-02,-8.400000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.373397e-01,1.789112e+01,0.000000e+00,1.179255e+02,4.566081e+00,1.620059e-02,-2.502932e+01,0.000000e+00,1,3.624000e-02,-8.376000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.394435e-01,1.789339e+01,0.000000e+00,1.205319e+02,4.613731e+00,1.617698e-02,-2.513147e+01,0.000000e+00,1,3.648000e-02,-8.352000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.415473e-01,1.789566e+01,0.000000e+00,1.231382e+02,4.661381e+00,1.615338e-02,-2.523363e+01,0.000000e+00,1,3.672000e-02,-8.328000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.436510e-01,1.789794e+01,0.000000e+00,1.257446e+02,4.709031e+00,1.612977e-02,-2.533578e+01,0.000000e+00,1,3.696000e-02,-8.304000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.457547e-01,1.790022e+01,0.000000e+00,1.283509e+02,4.756680e+00,1.610617e-02,-2.543793e+01,0.000000e+00,1,3.720000e-02,-8.280000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.478585e-01,1.790249e+01,0.000000e+00,1.309573e+02,4.804331e+00,1.608256e-02,-2.554008e+01,0.000000e+00,1,3.744000e-02,-8.256000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.499623e-01,1.790476e+01,0.000000e+00,1.335637e+02,4.851981e+00,1.605896e-02,-2.564224e+01,0.000000e+00,1,3.768000e-02,-8.232000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.520660e-01,1.790704e+01,0.000000e+00,1.361700e+02,4.899631e+00,1.603535e-02,-2.574439e+01,0.000000e+00,1,3.792000e-02,-8.208000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.540870e-01,1.790892e+01,0.000000e+00,1.390406e+02,4.948254e+00,1.600754e-02,-2.584921e+01,0.000000e+00,1,3.816000e-02,-8.184000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.558840e-01,1.790974e+01,0.000000e+00,1.426263e+02,4.999516e+00,1.596832e-02,-2.596123e+01,0.000000e+00,1,3.840000e-02,-8.160000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.576810e-01,1.791055e+01,0.000000e+00,1.462118e+02,5.050777e+00,1.592910e-02,-2.607326e+01,0.000000e+00,1,3.864000e-02,-8.136000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.594780e-01,1.791137e+01,0.000000e+00,1.497973e+02,5.102037e+00,1.588989e-02,-2.618528e+01,0.000000e+00,1,3.888000e-02,-8.112000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.612750e-01,1.791219e+01,0.000000e+00,1.533829e+02,5.153298e+00,1.585067e-02,-2.629731e+01,0.000000e+00,1,3.912000e-02,-8.088000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.630721e-01,1.791301e+01,0.000000e+00,1.569686e+02,5.204560e+00,1.581145e-02,-2.640933e+01,0.000000e+00,1,3.936000e-02,-8.064000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.648691e-01,1.791382e+01,0.000000e+00,1.605541e+02,5.255820e+00,1.577224e-02,-2.652136e+01,0.000000e+00,1,3.960000e-02,-8.040000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.666661e-01,1.791464e+01,0.000000e+00,1.641396e+02,5.307081e+00,1.573302e-02,-2.663338e+01,0.000000e+00,1,3.984000e-02,-8.016000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.684631e-01,1.791546e+01,0.000000e+00,1.677252e+02,5.358341e+00,1.569381e-02,-2.674541e+01,0.000000e+00,1,4.008000e-02,-7.992000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.702601e-01,1.791627e+01,0.000000e+00,1.713108e+02,5.409603e+00,1.565459e-02,-2.685743e+01,0.000000e+00,1,4.032000e-02,-7.968000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.720571e-01,1.791709e+01,0.000000e+00,1.748964e+02,5.460864e+00,1.561537e-02,-2.696946e+01,0.000000e+00,1,4.056000e-02,-7.944000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.738541e-01,1.791791e+01,0.000000e+00,1.784819e+02,5.512124e+00,1.557616e-02,-2.708148e+01,0.000000e+00,1,4.080000e-02,-7.920000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.756511e-01,1.791872e+01,0.000000e+00,1.820675e+02,5.563385e+00,1.553694e-02,-2.719351e+01,0.000000e+00,1,4.104000e-02,-7.896000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.774481e-01,1.791954e+01,0.000000e+00,1.856531e+02,5.614646e+00,1.549773e-02,-2.730553e+01,0.000000e+00,1,4.128000e-02,-7.872000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.792451e-01,1.792036e+01,0.000000e+00,1.892387e+02,5.665907e+00,1.545851e-02,-2.741756e+01,0.000000e+00,1,4.152000e-02,-7.848000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.810421e-01,1.792117e+01,0.000000e+00,1.928242e+02,5.717167e+00,1.541929e-02,-2.752958e+01,0.000000e+00,1,4.176000e-02,-7.824000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.826978e-01,1.792099e+01,0.000000e+00,1.969170e+02,5.769190e+00,1.537357e-02,-2.764534e+01,0.000000e+00,1,4.200000e-02,-7.800000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.841386e-01,1.791928e+01,0.000000e+00,2.017810e+02,5.822371e+00,1.531796e-02,-2.776677e+01,0.000000e+00,1,4.224000e-02,-7.776000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.855795e-01,1.791757e+01,0.000000e+00,2.066448e+02,5.875552e+00,1.526235e-02,-2.788820e+01,0.000000e+00,1,4.248000e-02,-7.752000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.870203e-01,1.791586e+01,0.000000e+00,2.115087e+02,5.928732e+00,1.520674e-02,-2.800962e+01,0.000000e+00,1,4.272000e-02,-7.728000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.884611e-01,1.791415e+01,0.000000e+00,2.163725e+02,5.981912e+00,1.515113e-02,-2.813105e+01,0.000000e+00,1,4.296000e-02,-7.704000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.899020e-01,1.791245e+01,0.000000e+00,2.212365e+02,6.035094e+00,1.509552e-02,-2.825248e+01,0.000000e+00,1,4.320000e-02,-7.680000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.913428e-01,1.791074e+01,0.000000e+00,2.261003e+02,6.088274e+00,1.503991e-02,-2.837391e+01,0.000000e+00,1,4.344000e-02,-7.656000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.927836e-01,1.790903e+01,0.000000e+00,2.309641e+02,6.141454e+00,1.498430e-02,-2.849534e+01,0.000000e+00,1,4.368000e-02,-7.632000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.942245e-01,1.790732e+01,0.000000e+00,2.358280e+02,6.194634e+00,1.492869e-02,-2.861677e+01,0.000000e+00,1,4.392000e-02,-7.608000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.956653e-01,1.790561e+01,0.000000e+00,2.406920e+02,6.247816e+00,1.487308e-02,-2.873820e+01,0.000000e+00,1,4.416000e-02,-7.584000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.971062e-01,1.790390e+01,0.000000e+00,2.455558e+02,6.300996e+00,1.481747e-02,-2.885962e+01,0.000000e+00,1,4.440000e-02,-7.560000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.985470e-01,1.790219e+01,0.000000e+00,2.504196e+02,6.354177e+00,1.476186e-02,-2.898105e+01,0.000000e+00,1,4.464000e-02,-7.536000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-4.999878e-01,1.790048e+01,0.000000e+00,2.552835e+02,6.407357e+00,1.470625e-02,-2.910248e+01,0.000000e+00,1,4.488000e-02,-7.512000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.014287e-01,1.789878e+01,0.000000e+00,2.601475e+02,6.460538e+00,1.465064e-02,-2.922391e+01,0.000000e+00,1,4.512000e-02,-7.488000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.028695e-01,1.789707e+01,0.000000e+00,2.650113e+02,6.513719e+00,1.459503e-02,-2.934534e+01,0.000000e+00,1,4.536000e-02,-7.464000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.043103e-01,1.789536e+01,0.000000e+00,2.698751e+02,6.566899e+00,1.453942e-02,-2.946677e+01,0.000000e+00,1,4.560000e-02,-7.440000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.055287e-01,1.789141e+01,0.000000e+00,2.756527e+02,6.620117e+00,1.447456e-02,-2.959272e+01,0.000000e+00,1,4.584000e-02,-7.415999e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.065449e-01,1.788541e+01,0.000000e+00,2.822605e+02,6.673365e+00,1.440130e-02,-2.972277e+01,0.000000e+00,1,4.608000e-02,-7.392000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.075610e-01,1.787942e+01,0.000000e+00,2.888684e+02,6.726614e+00,1.432803e-02,-2.985282e+01,0.000000e+00,1,4.632000e-02,-7.368000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.085771e-01,1.787343e+01,0.000000e+00,2.954762e+02,6.779862e+00,1.425477e-02,-2.998287e+01,0.000000e+00,1,4.656000e-02,-7.344000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.095932e-01,1.786743e+01,0.000000e+00,3.020843e+02,6.833113e+00,1.418150e-02,-3.011292e+01,0.000000e+00,1,4.680000e-02,-7.319999e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.106094e-01,1.786144e+01,0.000000e+00,3.086921e+02,6.886362e+00,1.410824e-02,-3.024298e+01,0.000000e+00,1,4.704000e-02,-7.296000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.116255e-01,1.785545e+01,0.000000e+00,3.153000e+02,6.939610e+00,1.403498e-02,-3.037303e+01,0.000000e+00,1,4.728000e-02,-7.272000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.126417e-01,1.784945e+01,0.000000e+00,3.219078e+02,6.992859e+00,1.396171e-02,-3.050308e+01,0.000000e+00,1,4.752000e-02,-7.248000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.136578e-01,1.784346e+01,0.000000e+00,3.285159e+02,7.046109e+00,1.388845e-02,-3.063313e+01,0.000000e+00,1,4.776000e-02,-7.224000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.146739e-01,1.783747e+01,0.000000e+00,3.351237e+02,7.099358e+00,1.381518e-02,-3.076319e+01,0.000000e+00,1,4.800000e-02,-7.200000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.156901e-01,1.783147e+01,0.000000e+00,3.417316e+02,7.152606e+00,1.374192e-02,-3.089324e+01,0.000000e+00,1,4.824000e-02,-7.176000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.167062e-01,1.782548e+01,0.000000e+00,3.483394e+02,7.205855e+00,1.366865e-02,-3.102329e+01,0.000000e+00,1,4.848000e-02,-7.152000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.177224e-01,1.781948e+01,0.000000e+00,3.549475e+02,7.259105e+00,1.359539e-02,-3.115334e+01,0.000000e+00,1,4.872000e-02,-7.128000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.187385e-01,1.781349e+01,0.000000e+00,3.615553e+02,7.312354e+00,1.352212e-02,-3.128339e+01,0.000000e+00,1,4.896000e-02,-7.104000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.197546e-01,1.780750e+01,0.000000e+00,3.681632e+02,7.365602e+00,1.344886e-02,-3.141344e+01,0.000000e+00,1,4.920000e-02,-7.080000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.207707e-01,1.780151e+01,0.000000e+00,3.747710e+02,7.418851e+00,1.337559e-02,-3.154350e+01,0.000000e+00,1,4.944000e-02,-7.056000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.214264e-01,1.779100e+01,0.000000e+00,3.829004e+02,7.470605e+00,1.329203e-02,-3.167598e+01,0.000000e+00,1,4.968000e-02,-7.032000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.218885e-01,1.777807e+01,0.000000e+00,3.918458e+02,7.521554e+00,1.320295e-02,-3.180975e+01,0.000000e+00,1,4.992000e-02,-7.008000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.223506e-01,1.776514e+01,0.000000e+00,4.007912e+02,7.572504e+00,1.311386e-02,-3.194353e+01,0.000000e+00,1,5.016000e-02,-6.984000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.228128e-01,1.775221e+01,0.000000e+00,4.097366e+02,7.623453e+00,1.302478e-02,-3.207731e+01,0.000000e+00,1,5.040000e-02,-6.960000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.232749e-01,1.773928e+01,0.000000e+00,4.186823e+02,7.674404e+00,1.293570e-02,-3.221109e+01,0.000000e+00,1,5.064000e-02,-6.936000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.237370e-01,1.772635e+01,0.000000e+00,4.276277e+02,7.725353e+00,1.284661e-02,-3.234486e+01,0.000000e+00,1,5.088000e-02,-6.912000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.241992e-01,1.771343e+01,0.000000e+00,4.365731e+02,7.776303e+00,1.275753e-02,-3.247864e+01,0.000000e+00,1,5.112000e-02,-6.888000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.246613e-01,1.770050e+01,0.000000e+00,4.455185e+02,7.827252e+00,1.266844e-02,-3.261242e+01,0.000000e+00,1,5.136000e-02,-6.864000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.251234e-01,1.768757e+01,0.000000e+00,4.544642e+02,7.878203e+00,1.257936e-02,-3.274620e+01,0.000000e+00,1,5.160000e-02,-6.840000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.255856e-01,1.767464e+01,0.000000e+00,4.634096e+02,7.929152e+00,1.249027e-02,-3.287998e+01,0.000000e+00,1,5.184000e-02,-6.816000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.260477e-01,1.766171e+01,0.000000e+00,4.723550e+02,7.980102e+00,1.240119e-02,-3.301376e+01,0.000000e+00,1,5.208000e-02,-6.792000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.265098e-01,1.764878e+01,0.000000e+00,4.813004e+02,8.031051e+00,1.231211e-02,-3.314753e+01,0.000000e+00,1,5.232000e-02,-6.768000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.269720e-01,1.763585e+01,0.000000e+00,4.902461e+02,8.082002e+00,1.222302e-02,-3.328131e+01,0.000000e+00,1,5.256000e-02,-6.744000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.274341e-01,1.762292e+01,0.000000e+00,4.991915e+02,8.132951e+00,1.213394e-02,-3.341509e+01,0.000000e+00,1,5.280000e-02,-6.720000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.278962e-01,1.761000e+01,0.000000e+00,5.081369e+02,8.183901e+00,1.204485e-02,-3.354887e+01,0.000000e+00,1,5.304000e-02,-6.696000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.283584e-01,1.759707e+01,0.000000e+00,5.170823e+02,8.234850e+00,1.195577e-02,-3.368264e+01,0.000000e+00,1,5.328000e-02,-6.672000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.283177e-01,1.757490e+01,0.000000e+00,5.289747e+02,8.285411e+00,1.185529e-02,-3.382108e+01,0.000000e+00,1,5.352000e-02,-6.648000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.281333e-01,1.755009e+01,0.000000e+00,5.417086e+02,8.335860e+00,1.175156e-02,-3.396083e+01,0.000000e+00,1,5.376000e-02,-6.624000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.279490e-01,1.752528e+01,0.000000e+00,5.544424e+02,8.386309e+00,1.164783e-02,-3.410059e+01,0.000000e+00,1,5.400000e-02,-6.600000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.277647e-01,1.750047e+01,0.000000e+00,5.671763e+02,8.436757e+00,1.154411e-02,-3.424035e+01,0.000000e+00,1,5.424000e-02,-6.576000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.275803e-01,1.747566e+01,0.000000e+00,5.799105e+02,8.487207e+00,1.144037e-02,-3.438012e+01,0.000000e+00,1,5.448000e-02,-6.552000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.273960e-01,1.745085e+01,0.000000e+00,5.926443e+02,8.537656e+00,1.133665e-02,-3.451987e+01,0.000000e+00,1,5.472000e-02,-6.528000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.272117e-01,1.742604e+01,0.000000e+00,6.053782e+02,8.588104e+00,1.123292e-02,-3.465963e+01,0.000000e+00,1,5.496000e-02,-6.504000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.270273e-01,1.740123e+01,0.000000e+00,6.181120e+02,8.638553e+00,1.112919e-02,-3.479939e+01,0.000000e+00,1,5.520000e-02,-6.480000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.268430e-01,1.737642e+01,0.000000e+00,6.308463e+02,8.689003e+00,1.102546e-02,-3.493915e+01,0.000000e+00,1,5.544000e-02,-6.456000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.266587e-01,1.735161e+01,0.000000e+00,6.435801e+02,8.739451e+00,1.092173e-02,-3.507891e+01,0.000000e+00,1,5.568000e-02,-6.432000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.264743e-01,1.732680e+01,0.000000e+00,6.563140e+02,8.789900e+00,1.081800e-02,-3.521867e+01,0.000000e+00,1,5.592000e-02,-6.408000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.262899e-01,1.730199e+01,0.000000e+00,6.690478e+02,8.840348e+00,1.071427e-02,-3.535843e+01,0.000000e+00,1,5.616000e-02,-6.384000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.261056e-01,1.727718e+01,0.000000e+00,6.817820e+02,8.890799e+00,1.061054e-02,-3.549819e+01,0.000000e+00,1,5.640000e-02,-6.360000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.259213e-01,1.725237e+01,0.000000e+00,6.945159e+02,8.941247e+00,1.050681e-02,-3.563795e+01,0.000000e+00,1,5.664000e-02,-6.336000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.255739e-01,1.722268e+01,0.000000e+00,7.084849e+02,8.990771e+00,1.040195e-02,-3.577756e+01,0.000000e+00,1,5.688000e-02,-6.312000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.248106e-01,1.718053e+01,0.000000e+00,7.256063e+02,9.037935e+00,1.029418e-02,-3.591681e+01,0.000000e+00,1,5.712000e-02,-6.288000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.240472e-01,1.713838e+01,0.000000e+00,7.427281e+02,9.085101e+00,1.018641e-02,-3.605606e+01,0.000000e+00,1,5.736000e-02,-6.264000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.232839e-01,1.709623e+01,0.000000e+00,7.598495e+02,9.132265e+00,1.007864e-02,-3.619530e+01,0.000000e+00,1,5.760000e-02,-6.240000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.225205e-01,1.705408e+01,0.000000e+00,7.769709e+02,9.179429e+00,9.970875e-03,-3.633455e+01,0.000000e+00,1,5.784000e-02,-6.216000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.217572e-01,1.701192e+01,0.000000e+00,7.940927e+02,9.226594e+00,9.863107e-03,-3.647380e+01,0.000000e+00,1,5.808000e-02,-6.192000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.209938e-01,1.696977e+01,0.000000e+00,8.112141e+02,9.273758e+00,9.755339e-03,-3.661304e+01,0.000000e+00,1,5.832000e-02,-6.168000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.202305e-01,1.692762e+01,0.000000e+00,8.283357e+02,9.320923e+00,9.647571e-03,-3.675229e+01,0.000000e+00,1,5.856000e-02,-6.144000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.194671e-01,1.688547e+01,0.000000e+00,8.454571e+02,9.368087e+00,9.539803e-03,-3.689154e+01,0.000000e+00,1,5.880000e-02,-6.120000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.187038e-01,1.684332e+01,0.000000e+00,8.625787e+02,9.415252e+00,9.432035e-03,-3.703078e+01,0.000000e+00,1,5.904000e-02,-6.096000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.179405e-01,1.680116e+01,0.000000e+00,8.797001e+02,9.462416e+00,9.324268e-03,-3.717003e+01,0.000000e+00,1,5.928000e-02,-6.072000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.171771e-01,1.675901e+01,0.000000e+00,8.968218e+02,9.509580e+00,9.216500e-03,-3.730928e+01,0.000000e+00,1,5.952000e-02,-6.048000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.164137e-01,1.671686e+01,0.000000e+00,9.139432e+02,9.556745e+00,9.108732e-03,-3.744852e+01,0.000000e+00,1,5.976000e-02,-6.024000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.156415e-01,1.666923e+01,0.000000e+00,9.317387e+02,9.600362e+00,9.001546e-03,-3.758635e+01,0.000000e+00,1,6.000000e-02,-6.000000e-02,1.000000e-01,0.000000e+00
2.000000e+03,-5.148426e-01,1.660530e+01,0.000000e+00,9.515397e+02,9.633421e+00,8.896092e-03,-3.771992e+01,0.000000e+00,1,6.024000e-02,-5.976000e-02,1.000000e-01,0.000000e+00
