0.89          	  3.488043e-05 3.071665e-02 -3.490267e-20   1.164472e-05 -1.429567e-04 6.267220e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.869672e-22 2.358327e-22 2.813774e-06   8.589286e-24 -9.186346e-24 -3.075618e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.9           	  5.615734e-05 3.068781e-02 -3.495484e-20   -5.341087e-06 -1.430011e-04 5.642926e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.888903e-22 2.394531e-22 -8.177584e-06   7.504160e-24 -1.038937e-23 1.159374e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.91          	  -1.267164e-04 3.069801e-02 -3.499343e-20   -3.190245e-06 -1.429347e-04 6.247504e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.861858e-22 2.425386e-22 1.065319e-05   8.341894e-24 -9.323361e-24 1.320980e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.92          	  1.533269e-04 3.073578e-02 -3.498721e-20   1.026605e-05 -1.428328e-04 7.167188e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.906713e-22 2.268943e-22 -9.385882e-06   1.031175e-23 -8.682126e-24 -3.185962e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.93          	  -1.239633e-04 3.075016e-02 -3.511083e-20   -1.403013e-05 -1.428526e-04 7.056686e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.891306e-22 2.479076e-22 4.704743e-06   9.932439e-24 -9.865752e-24 4.073796e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.94          	  5.136658e-05 3.072428e-02 -3.491092e-20   1.244163e-05 -1.429408e-04 6.110353e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.874101e-22 2.347983e-22 1.633053e-06   8.219398e-24 -9.664326e-24 -3.344281e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.95          	  3.989381e-05 3.069068e-02 -3.496121e-20   -6.761136e-06 -1.430074e-04 6.306096e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.887984e-22 2.410527e-22 -7.357386e-06   8.651284e-24 -9.647692e-24 1.583378e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.96          	  -1.162932e-04 3.069300e-02 -3.497283e-20   -1.632620e-06 -1.429547e-04 6.216809e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.859124e-22 2.421033e-22 1.046353e-05   8.510427e-24 -9.038420e-24 8.850828e-08   0.000000e+00 0.000000e+00 0.000000e+00  
0.97          	  1.526156e-04 3.072929e-02 -3.498358e-20   9.126351e-06 -1.428444e-04 6.744974e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.906080e-22 2.271329e-22 -9.910897e-06   9.625301e-24 -8.905479e-24 -2.891879e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.98          	  -1.332630e-04 3.075077e-02 -3.511732e-20   -1.373384e-05 -1.428407e-04 6.040156e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.890567e-22 2.475497e-22 5.765088e-06   7.991305e-24 -1.078943e-23 4.034136e-07   0.000000e+00 0.000000e+00 0.000000e+00  
0.99          	  6.717612e-05 3.073136e-02 -3.492186e-20   1.307182e-05 -1.429235e-04 7.156431e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.878899e-22 2.337264e-22 4.347134e-07   1.017042e-23 -9.570471e-24 -3.566591e-07   0.000000e+00 0.000000e+00 0.000000e+00  
1             	  2.313163e-05 3.069493e-02 -3.497086e-20   -8.110463e-06 -1.430017e-04 6.089454e-22   0.000000e+00 0.000000e+00 0.000000e+00     -5.887590e-22 2.425501e-22 -6.442206e-06   8.307359e-24 -9.842120e-24 1.991481e-07   0.000000e+00 0.000000e+00 0.000000e+00  
